region,cases,deaths,recovered
USA,2089402,116029,814115
Brazil,805649,41058,396692
Russia,502436,6532,261150
India,298283,8501,146972
UK,291409,41279,N/A
Spain,289787,27136,N/A
Italy,236142,34167,171338
Peru,214788,6109,102429
Germany,186795,8851,171200
Iran,180156,8584,142663
Turkey,174023,4763,147860
France,155561,29346,72149
Chile,154092,2648,126444
Mexico,129184,15357,93930
Pakistan,119536,2356,38391
Saudi Arabia,116021,857,80019
Canada,97530,7996,57658
Bangladesh,78052,1049,16747
Qatar,75071,69,51331
Belgium,59711,9636,16453
South Africa,58568,1284,33252
Belarus,51816,293,26643
Sweden,48288,4814,N/A
Netherlands,48251,6044,N/A
Colombia,45212,1488,17790
Ecuador,44440,3720,21862
UAE,40986,286,25234
Egypt,39726,1377,10691
Singapore,39387,25,27286
Portugal,35910,1504,22002
Indonesia,35295,2000,12636
Kuwait,34432,279,24137
Switzerland,31044,1937,28800
Ukraine,29070,854,13141
Poland,28201,1215,13696
Argentina,27373,765,8332
Ireland,25238,1703,22698
Philippines,24175,1036,5165
Afghanistan,22890,426,3326
Dominican Republic,21437,561,12541
Romania,21182,1369,15283
Oman,19954,89,6623
Panama,18586,418,10977
Israel,18569,300,15250
Japan,17292,920,15383
Austria,17034,674,15949
Iraq,16675,457,6568
Bahrain,16667,34,11487
Bolivia,15281,512,2261
Armenia,14669,245,5466
Nigeria,14554,387,4494
Kazakhstan,13558,67,8593
Serbia,12102,252,11348
Denmark,12035,593,10955
S. Korea,11947,276,10654
Moldova,10727,375,6072
Algeria,10589,741,7255
Ghana,10358,48,3824
Czechia,9855,328,7166
Azerbaijan,8882,108,4930
Cameroon,8681,212,4836
Norway,8608,242,8138
Morocco,8537,211,7583
Malaysia,8369,118,7065
Guatemala,8221,316,1504
Honduras,7360,290,809
Australia,7285,102,6761
Finland,7064,325,6200
Sudan,6582,401,2202
Tajikistan,4834,49,3062
Senegal,4759,55,2994
Uzbekistan,4741,19,3637
Nepal,4614,15,861
DRC,4515,98,567
Ivory Coast,4404,41,2212
Djibouti,4398,37,2519
Guinea,4372,23,3033
Luxembourg,4052,110,3910
Hungary,4039,553,2391
Haiti,3796,58,24
North Macedonia,3538,169,1682
Gabon,3375,22,978
El Salvador,3373,64,1497
Kenya,3215,92,1092
Thailand,3125,58,2987
Greece,3088,183,1374
Bulgaria,3086,168,1688
Bosnia and Herzegovina,2832,161,2100
Venezuela,2814,23,487
Ethiopia,2670,40,434
Somalia,2513,85,532
Croatia,2249,106,2132
Mayotte,2240,28,1654
Cuba,2219,84,1893
Kyrgyzstan,2129,26,1630
Maldives,1976,8,1153
Estonia,1965,69,1697
