region,cases,deaths,recovered
USA,42866805,691562,32483226
India,33448163,444869,32671167
Brazil,21230325,590547,20280294
UK,7400739,135147,5958691
Russia,7254754,197425,6485264
France,6949519,116002,6626486
Turkey,6820861,61361,6309910
Iran,5408860,116791,4736896
Argentina,5238610,114367,5093351
Colombia,4939251,125860,4777796
Spain,4929546,85783,4633527
Italy,4632275,130284,4388951
Indonesia,4188529,140323,3983140
Germany,4146128,93555,3882700
Mexico,3564694,271303,2916271
Poland,2897395,75487,2659020
South Africa,2880349,86116,2728961
Ukraine,2348381,54875,2230852
Philippines,2347550,36583,2126879
Peru,2166419,198976,N/A
Malaysia,2082876,23067,1840450
Netherlands,1983252,18111,1893588
Iraq,1972705,21775,1857873
Czechia,1686182,30430,1650536
Japan,1668136,17097,1564097
Chile,1646994,37339,1603507
Canada,1571327,27384,1498486
Bangladesh,1541300,27182,1498654
Thailand,1476477,15363,1330019
Pakistan,1223841,27206,1132726
Israel,1220397,7511,1127750
Belgium,1219814,25497,1133872
Sweden,1144982,14734,1101847
Romania,1144893,35456,1078434
Portugal,1061371,17902,1009517
Morocco,918126,13876,880091
Serbia,860431,7733,752254
Kazakhstan,860424,10726,787450
Switzerland,823074,11010,736388
Hungary,817159,30123,779777
Jordan,812681,10606,789634
Cuba,792933,6733,747064
Nepal,783910,11028,747800
UAE,732299,2073,723941
Austria,722357,10889,688015
Tunisia,699224,24442,668933
Vietnam,677023,16857,448368
Greece,629498,14433,587957
Lebanon,617662,8232,580346
Georgia,595264,8541,559996
Saudi Arabia,546479,8656,535450
Guatemala,528588,12999,475701
Belarus,514446,3991,501659
Ecuador,505860,32559,443880
Costa Rica,505163,5949,406660
Sri Lanka,502758,12022,431036
Bolivia,496950,18654,451049
Bulgaria,481728,19985,422355
Azerbaijan,470985,6280,430717
Panama,464038,7170,452809
Paraguay,459622,16126,441547
Myanmar,444871,17016,395855
Kuwait,411124,2438,407824
Slovakia,402066,12569,383292
Croatia,391109,8493,374170
Uruguay,387555,6048,379883
Palestine,382584,3909,348211
Ireland,374143,5179,323325
Honduras,357654,9491,108262
Dominican Republic,355013,4027,345996
Denmark,354393,2625,345948
Venezuela,354239,4291,338231
Ethiopia,332003,5115,298112
Libya,329824,4490,244991
Lithuania,315949,4793,292502
Oman,303309,4092,293618
Egypt,296276,16951,249793
S. Korea,285931,2404,257449
Slovenia,282935,4494,265498
Moldova,281216,6586,266724
Mongolia,275146,1108,262158
Bahrain,274179,1388,272012
Armenia,253600,5131,236088
Kenya,246296,4980,236803
Qatar,235386,604,233116
Bosnia and Herzegovina,225857,10203,192218
Zambia,208422,3638,203998
Nigeria,201630,2654,190288
Algeria,201425,5681,137775
North Macedonia,186549,6437,166851
Norway,181765,841,88952
Kyrgyzstan,177722,2588,172189
Botswana,172252,2343,167318
Uzbekistan,168437,1188,162055
Albania,162173,2574,146827
Afghanistan,154539,7199,122522
Latvia,150156,2640,141576
Mozambique,149981,1903,145382
Estonia,149314,1325,139550
Finland,136206,1051,46000
Zimbabwe,127739,4563,120263
Namibia,126708,3466,122040
Montenegro,125728,1839,115890
Ghana,125005,1118,119601
Uganda,122083,3123,95879
Cyprus,116494,534,90755
Cambodia,104094,2109,97227
El Salvador,99701,3090,89326
Rwanda,95117,1206,45429
Australia,85648,1162,63378
Cameroon,85414,1368,80433
Maldives,83494,229,81544
Jamaica,79127,1777,50641
Luxembourg,77189,834,75209
Singapore,76792,60,70124
Senegal,73622,1845,69155
Malawi,61337,2256,51840
Ivory Coast,58889,561,56591
DRC,56387,1068,30858
Réunion,52643,358,51126
Guadeloupe,52480,668,2250
Angola,52307,1388,46025
Fiji,49880,566,35929
Trinidad and Tobago,48400,1413,42902
Eswatini,45352,1194,43085
Madagascar,42898,958,41322
French Polynesia,40178,593,33500
Martinique,39745,555,104
French Guiana,38266,235,9995
Sudan,38000,2875,31916
Cabo Verde,37052,329,35813
Malta,36952,453,35486
Suriname,36746,803,26488
Mauritania,35380,765,33588
Syria,30519,2120,23007
Guinea,30136,370,28277
Guyana,29345,713,24978
Gabon,27643,175,26149
Togo,24519,213,20165
Benin,21450,146,17294
Haiti,21338,597,19166
Seychelles,20943,114,20245
Mayotte,20125,176,2964
Bahamas,20030,504,17727
Somalia,19004,1063,9191
Timor-Leste,18994,103,17003
Laos,18814,16,5568
Papua New Guinea,18542,204,17892
Belize,18532,389,16518
Tajikistan,17084,124,16960
Taiwan,16129,839,15144
Curaçao,16031,156,15399
Aruba,15221,158,14790
Andorra,15124,130,14941
Mali,15060,545,14215
Lesotho,14395,403,6830
Mauritius,14243,50,1854
Burundi,14189,38,773
Burkina Faso,14025,172,13681
Congo,13701,183,12421
Nicaragua,13025,202,4225
Hong Kong,12158,213,11869
Djibouti,11960,157,11688
South Sudan,11805,121,11195
Iceland,11404,33,11017
CAR,11309,100,6859
Channel Islands,11269,97,10804
Equatorial Guinea,11063,137,9490
Saint Lucia,10399,150,7801
Gambia,9867,330,9504
Yemen,8630,1638,5363
Isle of Man,7141,38,6790
Eritrea,6671,40,6618
Sierra Leone,6392,121,4374
