region,cases,deaths,recovered
USA,32371423,580631,24902588
India,14782461,177168,12803791
Brazil,13900134,371889,12344861
France,5260182,100593,4081203
Russia,4693469,105193,4319389
UK,4385938,127260,4145810
Turkey,4212645,35608,3643734
Italy,3857443,116676,3235459
Spain,3407283,76981,3129234
Germany,3137907,80526,2765100
Argentina,2677747,59164,2343808
Poland,2675874,61825,2285221
Colombia,2636076,67931,2457888
Mexico,2299939,211693,1823732
Iran,2215445,66327,1772688
Ukraine,1936228,39536,1475556
Peru,1697626,56797,1619680
Czechia,1600341,28396,1495570
Indonesia,1599763,43328,1450192
South Africa,1565680,53711,1489457
Netherlands,1395328,16904,1162739
Chile,1117348,25055,1045807
Canada,1112412,23588,1002618
Romania,1027039,26072,936515
Iraq,970987,14948,849718
Belgium,943213,23681,794506
Philippines,926052,15810,706532
Sweden,900138,13788,724648
Israel,836882,6331,827964
Portugal,830560,16942,788274
Pakistan,750158,16094,654956
Hungary,746802,24979,450791
Bangladesh,715252,10283,608815
Jordan,683466,8178,631944
Serbia,660299,5954,584098
Switzerland,632399,10505,566679
Austria,591347,9870,552619
Japan,525218,9584,478378
Lebanon,508503,6886,423848
Morocco,505447,8944,491537
UAE,495224,1550,478063
Saudi Arabia,404054,6810,387795
Bulgaria,385963,15138,305237
Slovakia,375336,11043,255300
Malaysia,372859,1370,352395
Panama,360249,6185,350134
Ecuador,358157,17641,298604
Belarus,342923,2413,333373
Greece,313444,9397,267947
Croatia,306225,6523,283418
Azerbaijan,298522,4107,262480
Georgia,294540,3925,280132
Bolivia,287360,12625,236455
Kazakhstan,284173,3364,244517
Tunisia,283976,9717,234012
Nepal,283658,3075,275038
Palestine,279753,2983,245295
Dominican Republic,260627,3414,218306
Kuwait,255860,1440,239027
Paraguay,248364,5251,203982
Moldova,245494,5548,230090
Ireland,243238,4835,223965
Denmark,241731,2452,230638
Ethiopia,240236,3328,178705
Lithuania,232829,3751,211306
Slovenia,231593,4153,215272
Costa Rica,228577,3071,196974
Egypt,215484,12694,162714
Guatemala,212307,7190,190388
Armenia,207973,3859,187256
Honduras,199682,4934,76235
Qatar,195757,376,173257
Bosnia and Herzegovina,188994,7788,145863
Venezuela,180609,1870,162936
Oman,176668,1821,156845
Libya,171131,2882,156344
Nigeria,164207,2061,154325
Bahrain,163113,588,151286
Uruguay,162400,1848,129336
Kenya,151287,2463,101362
North Macedonia,146733,4419,122121
Myanmar,142619,3206,131889
Albania,129456,2340,101142
Algeria,119486,3152,83286
Estonia,117011,1082,101471
S. Korea,113444,1794,103594
Latvia,110997,2048,101944
Norway,107144,708,88952
Sri Lanka,96354,615,92832
Montenegro,95377,1427,90608
Cuba,92474,512,87061
Ghana,91663,771,89530
Kyrgyzstan,91639,1546,86773
Zambia,90844,1234,88555
Uzbekistan,86338,636,83838
Finland,83633,887,46000
Mozambique,69134,798,61207
El Salvador,67404,2072,63685
Cameroon,64809,939,57821
Luxembourg,64746,785,60627
Singapore,60808,30,60463
Afghanistan,57793,2540,52116
Cyprus,55407,288,39061
Namibia,46515,602,44437
Ivory Coast,45519,274,45064
Botswana,44075,671,39493
Jamaica,43684,721,19599
Uganda,41340,338,40898
Thailand,40585,99,28750
Senegal,39731,1090,38441
Zimbabwe,37699,1552,35005
Malawi,33919,1136,31717
Sudan,31790,2208,25539
Madagascar,31617,538,25471
Malta,29927,409,28910
Australia,29494,910,26423
DRC,28894,745,25841
Maldives,26145,69,23482
Angola,24300,561,22576
Rwanda,23866,322,22082
Gabon,21858,133,18507
Guinea,21460,138,18882
Syria,21004,1437,14721
Mongolia,20655,41,11450
Cabo Verde,19975,189,17870
Mayotte,19757,168,2964
French Polynesia,18696,141,4842
Réunion,18425,135,16794
Eswatini,18415,671,17682
Mauritania,18121,452,17473
French Guiana,18081,95,9995
Tajikistan,13308,90,13218
Burkina Faso,13114,154,12750
Mali,12980,429,7385
Haiti,12918,251,11791
Somalia,12837,656,5346
Andorra,12771,123,12159
Guadeloupe,12717,176,2242
Belize,12538,318,12143
Togo,12496,119,10163
Curaçao,11769,85,8247
Hong Kong,11654,209,11258
Guyana,11642,267,10061
Lesotho,10709,315,5028
South Sudan,10432,114,10148
Djibouti,10412,114,8990
Aruba,10264,92,9660
Congo,10084,139,8208
Martinique,9890,64,98
Bahamas,9634,194,8984
Suriname,9496,187,8779
Papua New Guinea,9343,82,846
Trinidad and Tobago,8742,150,7880
Benin,7611,95,6728
Equatorial Guinea,7259,106,6885
Nicaragua,6778,180,4225
Iceland,6286,29,6184
Cambodia,5771,39,2416
Yemen,5770,1119,2209
CAR,5728,75,5112
Gambia,5720,170,5190
Niger,5116,190,4771
San Marino,5026,87,4724
Seychelles,4834,25,4351
Chad,4691,168,4335
Saint Lucia,4398,65,4235
Gibraltar,4291,94,4181
Channel Islands,4053,86,3956
Sierra Leone,4020,79,2848
Comoros,3815,146,3589
Barbados,3765,44,3648
Guinea-Bissau,3710,66,3117
Eritrea,3491,10,3288
Burundi,3477,6,773
Liechtenstein,2804,56,2665
Vietnam,2780,35,2475
New Zealand,2591,26,2464
Monaco,2395,31,2282
Turks and Caicos,2369,17,2290
Sao Tome and Principe,2275,35,2210
Sint Maarten,2202,27,2139
Bermuda,2060,17,1195
Liberia,2042,85,1899
St. Vincent Grenadines,1819,10,1677
Saint Martin,1702,12,1399
Isle of Man,1575,29,1534
Caribbean Netherlands,1546,15,1444
Timor-Leste,1236,2,644
Antigua and Barbuda,1213,31,949
Mauritius,1203,15,934
Taiwan,1072,11,1033
Bhutan,952,1,878
St. Barth,934,1,462
Diamond Princess,712,13,699
Faeroe Islands,662,1,660
Cayman Islands,525,2,499
Tanzania,509,21,183
Wallis and Futuna,438,5,44
Brunei,221,3,206
British Virgin Islands,187,1,182
Dominica,165,NA,159
Grenada,155,1,152
New Caledonia,123,NA,58
Fiji,72,2,65
Falkland Islands,62,NA,55
Laos,58,NA,49
Macao,49,NA,48
Saint Kitts and Nevis,44,NA,44
Greenland,31,NA,31
Anguilla,29,NA,25
Vatican City,27,NA,15
Saint Pierre Miquelon,25,NA,24
Montserrat,20,1,19
Solomon Islands,20,NA,18
Western Sahara,10,1,8
MS Zaandam,9,2,7
Marshall Islands,4,NA,4
Samoa,3,NA,2
Vanuatu,3,NA,1
Micronesia,1,NA,1
China,90483,4636,85538
Total:,37367217,845765,29017163
Total:,33385131,464259,29134887
Total:,23305102,620620,20872247
Total:,42714474,973363,36975955
Total:,4459235,117950,3979830
Total:,60788,1166,34768
Total:,721,15,706
Total:,141292668,3023138,120015556
