region,cases,deaths,recovered
USA,29593704,535563,20183329
India,11192088,157693,10854128
Brazil,10871843,262948,9671410
Russia,4312181,88726,3900348
UK,4207304,124261,3144567
France,3859102,88274,263919
Spain,3149012,71138,2744664
Italy,3023129,99271,2467388
Turkey,2757460,28901,2608848
Germany,2493887,72297,2299400
Colombia,2269582,60300,2168149
Argentina,2141854,52784,1934845
Mexico,2119305,189578,1660786
Poland,1781345,45159,1471608
Iran,1681682,60594,1435357
South Africa,1518979,50566,1437050
Ukraine,1394061,26919,1194373
Indonesia,1373836,37154,1189510
Peru,1358294,47491,1262722
Czechia,1312164,21558,1126420
Netherlands,1110213,15762,N/A
Canada,881761,22192,829423
Chile,845450,20928,796791
Romania,824995,20854,754335
Portugal,808405,16486,728659
Israel,796465,5834,750661
Belgium,783010,22215,53181
Iraq,719121,13537,653149
Sweden,684961,13003,N/A
Philippines,591138,12465,535350
Pakistan,588728,13166,558210
Switzerland,562290,10041,518582
Bangladesh,549724,8451,501966
Morocco,485567,8673,471410
Serbia,478878,4525,400347
Austria,472871,8694,441309
Hungary,459816,15765,333045
Japan,436728,8119,416024
Jordan,417934,4862,358848
UAE,408236,1310,391205
Lebanon,390070,4971,304191
Saudi Arabia,379092,6519,369922
Panama,343743,5907,330474
Slovakia,322104,7739,255300
Malaysia,311777,1166,289452
Belarus,293103,2020,283508
Ecuador,291070,15997,247898
Nepal,274608,3010,270766
Georgia,272617,3567,266344
Bulgaria,258385,10571,211918
Bolivia,253297,11789,196731
Croatia,246120,5585,236765
Dominican Republic,242087,3150,195594
Tunisia,236356,8130,201500
Azerbaijan,236012,3235,229442
Ireland,222169,4405,23364
Kazakhstan,217299,2799,201182
Denmark,213932,2377,204483
Costa Rica,206640,2833,187484
Lithuania,201799,3321,188103
Greece,201677,6664,173170
Kuwait,198110,1113,184239
Slovenia,194165,3882,179414
Palestine,193029,2110,172588
Moldova,192985,4071,169623
Egypt,185334,10916,143143
Guatemala,177716,6455,164067
Armenia,174257,3219,164654
Honduras,173020,4247,67900
Qatar,166015,261,155407
Paraguay,165811,3278,138383
Ethiopia,164073,2404,137431
Nigeria,158042,1954,137025
Oman,142896,1583,133491
Myanmar,142017,3200,131600
Venezuela,141356,1371,133454
Libya,137482,2236,124712
Bosnia and Herzegovina,135513,5228,117885
Bahrain,125514,468,118301
Algeria,113948,3007,78824
Albania,111301,1897,73610
Kenya,107729,1873,87176
North Macedonia,106110,3176,94275
S. Korea,92055,1632,82913
Latvia,90009,1687,78507
Kyrgyzstan,86506,1471,83484
Ghana,85742,637,80177
Sri Lanka,84960,493,81321
Zambia,82011,1116,77609
