region,cases,deaths,recovered
USA,29979916,545131,22010830
Brazil,11363380,275105,9958566
India,11333484,158483,10971329
Russia,4370617,91220,3973029
UK,4248286,125343,3424092
France,4015560,90146,271678
Spain,3183704,72258,2857714
Italy,3175807,101564,2564926
Turkey,2850930,29356,2670273
Germany,2558673,73771,2345600
Colombia,2294617,60950,2195569
Argentina,2177898,53493,1968462
Mexico,2151028,193142,1691093
Poland,1868297,46724,1530484
Iran,1731558,61069,1477588
South Africa,1526873,51110,1449654
Ukraine,1438468,27915,1214876
Indonesia,1410134,38229,1231454
Peru,1394571,48484,1301439
Czechia,1376998,22865,1191782
Netherlands,1144822,16024,N/A
Canada,901984,22399,849056
Chile,879485,21451,824899
Romania,850362,21360,777715
Israel,816198,5980,775896
Portugal,813152,16650,749770
Belgium,798108,22370,54044
Iraq,750264,13696,677742
Sweden,712527,13146,N/A
Philippines,611618,12694,546912
Pakistan,600198,13430,568065
Switzerland,570645,10100,528104
Bangladesh,555222,8515,509172
Serbia,507959,4670,400347
Hungary,498183,16627,346904
Morocco,488181,8716,474938
Austria,488042,8831,453078
Jordan,464856,5224,385533
Japan,444289,8451,423619
UAE,422246,1378,401539
Lebanon,411839,5278,321990
Saudi Arabia,381708,6556,372217
Panama,346775,5972,334256
Slovakia,333872,8346,255300
Malaysia,320939,1203,302662
Belarus,300146,2078,290865
Ecuador,299216,16193,256009
Nepal,275118,3012,271177
Georgia,274377,3634,267764
Bulgaria,272700,11094,221783
Bolivia,257240,11903,202216
Croatia,249661,5647,239492
Dominican Republic,245452,3213,200922
Tunisia,240617,8329,206863
Azerbaijan,238959,3268,230461
Ireland,225820,4518,23364
Kazakhstan,221669,2837,204782
Denmark,218660,2384,208020
Greece,217018,6986,182945
Costa Rica,207832,2848,188151
Kuwait,207249,1156,191417
Palestine,205652,2228,183003
Lithuania,204356,3373,190234
Moldova,201909,4258,176150
Slovenia,199004,3926,184753
Egypt,189000,11169,145923
Guatemala,181974,6546,167425
Armenia,177104,3243,165718
Honduras,176427,4311,68500
Paraguay,175827,3411,145470
Ethiopia,172571,2510,141195
Qatar,169284,265,157577
Nigeria,159933,2001,142404
Oman,145257,1600,135227
Venezuela,144277,1415,136269
Libya,143643,2348,130625
Bosnia and Herzegovina,142160,5446,120158
Myanmar,142122,3201,131728
Bahrain,129825,480,123170
Albania,116123,2018,79131
Algeria,114851,3028,79556
Kenya,111935,1901,88209
North Macedonia,111077,3280,96925
S. Korea,94686,1662,85743
Latvia,92906,1746,83382
Sri Lanka,87286,525,83958
Kyrgyzstan,86755,1480,83766
Ghana,86737,656,81299
Zambia,84240,1149,80462
Montenegro,82610,1117,72490
Estonia,82286,695,58043
Uzbekistan,80392,622,79077
Norway,78571,639,66014
Uruguay,67717,683,57773
Finland,65315,786,46000
Mozambique,64004,719,48938
El Salvador,61947,1940,58666
Singapore,60080,29,59950
Cuba,59919,365,54852
Luxembourg,57503,681,53941
Afghanistan,55957,2457,49499
Namibia,40810,456,38217
Cameroon,40622,601,35261
Uganda,40544,334,15095
Cyprus,38496,236,2057
Ivory Coast,36824,211,33267
Senegal,36569,951,31977
