region,cases,deaths,recovered
USA,97430411,1078018,93705279
India,44522777,528273,43947756
France,34831399,154644,34292210
Brazil,34610590,685258,33706231
Germany,32643742,148845,31882700
S. Korea,24316302,27725,22999295
UK,23585305,189484,23290572
Italy,22131785,176508,21529555
Japan,20488312,43347,19518267
Russia,20324039,385837,19294876
Turkey,16852382,101068,16701280
Spain,13384876,113725,13189537
Vietnam,11454079,43137,10508736
Australia,10155992,14745,10064797
Argentina,9697763,129830,9537060
Netherlands,8405580,22626,8347537
Iran,7542230,144273,7319561
Mexico,7068348,329868,6332342
Indonesia,6405044,157876,6218708
Colombia,6305562,141746,6132645
Poland,6238544,117341,5335950
Taiwan,5891355,10469,5184397
Portugal,5456778,24951,5363128
Ukraine,5096397,108955,4940885
Austria,4955082,19486,4877858
Greece,4838811,33829,4765130
Malaysia,4815679,36305,4752216
DPRK,4772813,74,4772739
Thailand,4672146,32606,4629396
Israel,4648682,11676,4627644
Chile,4580469,60909,4504692
Belgium,4511590,32625,4432111
Canada,4197701,44347,4087592
Peru,4130040,216235,3897365
Czechia,4070913,40943,4010731
Switzerland,4053996,14171,3980887
South Africa,4015347,102146,3907091
Philippines,3916162,62479,3827320
Romania,3249108,66888,3152466
Denmark,3101027,6993,3085984
Sweden,2578521,20069,2537473
Iraq,2458509,25348,2431657
Serbia,2327601,16855,2255145
Hungary,2070443,47409,1988759
Bangladesh,2016946,29339,1960047
Singapore,1869591,1605,1789678
Slovakia,1838466,20429,1814365
Georgia,1762206,16900,1637293
New Zealand,1762125,2882,1749317
Jordan,1742256,14114,1725175
Hong Kong,1691895,9852,1392460
Ireland,1660635,7862,1645639
Pakistan,1571628,30604,1535109
Norway,1461388,4038,1455973
Kazakhstan,1392259,13690,1364155
Finland,1277473,5858,1250685
Morocco,1264743,16276,1248305
Bulgaria,1250627,37667,1203247
Lithuania,1233862,9304,1206296
Croatia,1223641,16834,1201917
Lebanon,1213376,10653,1087587
Slovenia,1153964,6802,1122819
Tunisia,1145163,29243,N/A
Guatemala,1114758,19698,1092521
Cuba,1110990,8530,1102308
Bolivia,1106900,22226,1043944
Costa Rica,1066630,8893,860711
UAE,1022066,2342,1001630
Ecuador,1000214,35885,960083
Nepal,999181,12016,985103
Belarus,994037,7118,985592
Panama,984234,8487,972298
Uruguay,982846,7462,973869
Mongolia,981618,2179,977806
Latvia,913371,5969,891237
Azerbaijan,819124,9881,807433
Saudi Arabia,815035,9327,802182
Paraguay,715806,19530,694789
Bahrain,675205,1518,671559
Sri Lanka,670570,16742,653740
Kuwait,657745,2563,654870
