region,cases,deaths,recovered
USA,54866001,845032,41436989
India,34822040,480860,34258778
Brazil,22263834,618870,21567845
UK,12748050,148421,10271706
Russia,10479344,307948,9423227
France,9740600,123552,8037752
Turkey,9441764,82198,9039344
Germany,7134161,112424,6332300
Spain,6294745,89405,5056955
Iran,6192698,131572,6034821
Italy,5981428,137247,5064718
Argentina,5556239,117111,5283910
Colombia,5138603,129866,4965217
Indonesia,4262540,144088,4114141
Poland,4094608,96415,3614290
Mexico,3961662,299132,3304774
Ukraine,3660620,95690,3460249
South Africa,3446532,91061,3159143
Netherlands,3116039,20892,2622324
Philippines,2841260,51373,2778115
Malaysia,2754513,31462,2677406
Czechia,2469951,36061,2304176
Peru,2287494,202584,N/A
Thailand,2220324,21672,2165253
Canada,2130469,30265,1869242
Iraq,2093436,24154,2064527
Belgium,2075781,28267,1706312
Romania,1807223,58714,1737543
Chile,1804682,39096,1723688
Japan,1732835,18393,1711828
Vietnam,1694874,31877,1302542
Bangladesh,1585027,28070,1548811
Israel,1379172,8243,1348859
Portugal,1358817,18937,1181456
Sweden,1314784,15271,1192194
Switzerland,1307201,12281,1004795
Serbia,1297147,12688,1260458
Pakistan,1294861,28921,1255931
Austria,1274995,13701,1232226
Hungary,1253055,39104,1106531
Greece,1170293,20708,1010603
Jordan,1061560,12620,1015224
Kazakhstan,987386,13005,959635
Cuba,965571,8322,956176
Morocco,961058,14844,939533
Georgia,932641,13758,893064
Slovakia,838738,16598,777612
Nepal,828207,11590,811746
Denmark,769766,3256,586027
Ireland,768449,5912,564203
UAE,759511,2162,744180
Bulgaria,740682,30819,610724
Tunisia,724680,25556,695993
Lebanon,719103,9087,659448
Croatia,709678,12493,671664
Belarus,697600,5561,690505
Guatemala,627562,16106,608447
S. Korea,625967,5455,509957
Azerbaijan,616352,8346,598793
Sri Lanka,586746,14962,560313
Bolivia,585624,19622,523779
Costa Rica,570556,7353,560709
Saudi Arabia,555417,8875,541614
Ecuador,542960,33650,443880
Myanmar,530645,19265,508053
Lithuania,517655,7373,484771
Panama,491043,7425,474829
Paraguay,466101,16624,447870
Slovenia,462152,5583,439653
Venezuela,444186,5321,433208
Palestine,439495,4662,431160
Dominican Republic,417268,4246,407783
Kuwait,416077,2468,411504
Ethiopia,410445,6916,354174
Uruguay,410311,6168,398220
Mongolia,389089,2058,313256
Libya,388183,5696,375747
Norway,387196,1305,88952
Egypt,383857,21695,319225
Honduras,379542,10434,124171
Moldova,375780,9690,361724
Australia,362691,2225,245297
Armenia,344826,7968,331348
Oman,305489,4116,300381
Kenya,292237,5376,251223
Bosnia and Herzegovina,290471,13428,192218
Bahrain,280876,1394,277108
Singapore,278750,826,275084
Latvia,275517,4561,259623
Qatar,249787,617,245348
Zambia,249193,3730,216666
Finland,248958,1554,46000
Nigeria,240387,3030,213491
Estonia,240334,1928,223051
North Macedonia,224507,7953,211548
Algeria,218037,6271,149854
Botswana,212482,2439,196455
Zimbabwe,209655,4967,173916
Albania,208899,3212,200181
Uzbekistan,198769,1485,195840
Kyrgyzstan,184633,2800,179778
Mozambique,184219,1996,153731
Montenegro,168328,2407,158645
Cyprus,161779,636,124370
Afghanistan,158056,7356,145606
Namibia,146720,3616,130402
Ghana,141295,1287,130474
Uganda,139079,3291,98379
El Salvador,121741,3823,107088
Cambodia,120487,3012,116907
Laos,110054,360,7339
Cameroon,109367,1851,106050
Rwanda,109070,1348,45522
Luxembourg,102486,912,94316
Maldives,95540,262,93042
Jamaica,93591,2470,65508
Trinidad and Tobago,90829,2825,72093
Angola,78475,1760,64124
Réunion,76602,409,69431
Senegal,74870,1890,72482
DRC,74793,1205,50930
Malawi,73238,2350,59842
Ivory Coast,66568,708,61424
Eswatini,65832,1299,58445
Guadeloupe,56035,750,2250
Fiji,53332,698,51223
Suriname,52031,1189,49084
Malta,51070,476,40045
Madagascar,50279,1027,44708
Syria,50204,2889,32275
Martinique,48473,779,104
French Guiana,48038,339,11254
Sudan,46518,3331,38714
French Polynesia,46382,636,N/A
Mauritania,40906,862,39112
Cabo Verde,40738,351,38232
Gabon,39910,288,36740
Guyana,39238,1051,37544
Papua New Guinea,36137,590,35441
Belize,32067,597,30545
Guinea,31412,389,29815
Togo,29416,246,26113
Tanzania,29306,737,N/A
Lesotho,28408,665,15241
Barbados,28063,260,26848
Burundi,27366,38,773
