region,cases,deaths,recovered
USA,1570470,93523,361156
Russia,299941,2837,76130
Spain,278803,27778,196958
Brazil,271885,17983,106794
UK,248818,35341,N/A
Italy,226699,32169,129401
France,180809,28022,62563
Germany,177827,8193,155700
Turkey,151615,4199,112895
Iran,124603,7119,97173
India,106475,3302,42309
Peru,99483,2914,36524
Canada,79112,5912,40050
Saudi Arabia,59854,329,31634
Belgium,55791,9108,14687
Mexico,51633,5332,35388
Chile,49579,509,21507
Netherlands,44249,5715,N/A
Pakistan,43966,939,12489
Qatar,35606,15,5634
Ecuador,34151,2839,3457
Belarus,31508,175,10620
Sweden,30799,3743,4971
Switzerland,30618,1891,27700
Portugal,29432,1247,6431
Singapore,28794,22,10365
Bangladesh,25121,370,4993
UAE,25063,227,10791
Ireland,24251,1561,19470
Poland,19268,948,7903
Ukraine,18876,548,5632
Indonesia,18496,1221,4467
South Africa,17200,312,7960
Romania,17191,1137,10166
Colombia,16935,613,4050
Kuwait,16764,121,4681
Israel,16659,278,13435
Austria,16321,632,14678
Japan,16305,749,11564
Egypt,13484,659,3742
Dominican Republic,13223,441,6613
Philippines,12942,837,2843
S. Korea,11078,263,9938
Denmark,11044,551,9416
Serbia,10733,234,4904
Panama,9867,281,6194
Argentina,8809,393,2872
Czechia,8647,302,5726
Norway,8267,233,32
Afghanistan,7653,178,850
Bahrain,7532,12,2952
Algeria,7377,561,3746
Australia,7068,100,6413
Morocco,7023,193,3901
Malaysia,6978,114,5646
Kazakhstan,6751,35,3598
Nigeria,6401,192,1734
Finland,6399,301,5000
Moldova,6340,221,2508
Ghana,6096,31,1773
Oman,5671,27,1574
Armenia,5041,64,2164
Bolivia,4263,174,503
Luxembourg,3958,109,3718
Iraq,3611,131,2366
Hungary,3556,467,1412
Cameroon,3529,140,1567
Azerbaijan,3518,41,2198
Thailand,3033,56,2857
Guinea,2863,18,1525
Uzbekistan,2855,13,2338
Greece,2840,165,1374
Honduras,2798,146,340
Sudan,2728,111,286
Senegal,2617,30,1133
Bosnia and Herzegovina,2321,134,1522
Bulgaria,2259,112,646
Croatia,2232,96,1967
Ivory Coast,2153,28,1050
Guatemala,2001,38,139
Tajikistan,1936,41,641
Cuba,1887,79,1538
North Macedonia,1839,106,1351
Iceland,1802,10,1789
Estonia,1791,64,938
DRC,1629,61,290
Djibouti,1618,7,1033
Lithuania,1562,60,1025
New Zealand,1503,21,1442
Somalia,1502,59,178
Gabon,1502,12,318
El Salvador,1498,30,502
Slovakia,1495,28,1192
Slovenia,1467,104,1338
Mayotte,1370,18,627
Kyrgyzstan,1243,14,898
Maldives,1143,4,91
Hong Kong,1056,4,1025
Tunisia,1043,46,819
Guinea-Bissau,1038,6,42
Sri Lanka,1023,9,569
Latvia,1012,21,694
Kenya,963,50,358
