region,cases,deaths,recovered
USA,10448712,244811,6558427
India,8618125,127321,7988098
Brazil,5679212,162672,5064344
Russia,1817109,31161,1350741
France,1807479,40987,129735
Spain,1426602,39345,N/A
Argentina,1250499,33907,1073577
UK,1213363,49238,N/A
Colombia,1149063,32974,1047017
Italy,995463,42330,363023
Mexico,972785,95225,721076
Peru,923527,34943,848346
South Africa,738525,19845,680726
Iran,703288,39202,530694
Germany,699002,11756,441200
Poland,593592,8375,230661
Chile,523907,14611,500142
Iraq,505310,11432,434665
Belgium,503182,13216,29796
Ukraine,479197,8756,214657
Indonesia,444348,14761,375741
Czechia,425845,5263,261273
Bangladesh,423620,6108,341416
Netherlands,419412,8141,N/A
Philippines,399749,7661,361919
Turkey,399360,11059,342501
Saudi Arabia,351455,5576,338281
Pakistan,346476,7000,319431
Israel,320321,2681,309467
Romania,314295,8186,211408
Canada,271286,10617,220162
Morocco,265165,4425,216851
Switzerland,235202,2974,122600
Nepal,199760,1148,160577
Portugal,187237,3021,106878
Ecuador,175711,12849,154956
Austria,164866,1499,98663
Sweden,162240,6057,N/A
UAE,144385,518,139701
Bolivia,142561,8802,114881
Panama,140331,2808,118711
Qatar,134663,233,131733
Kuwait,133381,821,124156
Dominican Republic,131131,2269,108765
Jordan,120982,1386,9249
Hungary,118918,2596,27585
Oman,118884,1316,109330
Costa Rica,117587,1491,72249
Kazakhstan,117336,1857,108169
Guatemala,112129,3832,102140
Egypt,109422,6380,100439
Japan,108983,1829,98274
Armenia,108687,1609,66835
Belarus,108300,1016,91646
Honduras,100573,2765,43177
Ethiopia,100327,1537,61516
Lebanon,96907,749,53360
Venezuela,95149,830,90054
Bahrain,83632,330,81225
Moldova,83592,1930,64826
Bulgaria,78976,1771,25283
Slovakia,77123,390,21718
Tunisia,71569,1920,48103
Croatia,70243,865,54854
Libya,70010,957,41512
Uzbekistan,69027,588,66194
Paraguay,67948,1502,48437
Azerbaijan,67392,867,50009
Serbia,66888,915,31536
Ireland,65659,1948,23364
Bosnia and Herzegovina,65024,1629,32261
Kenya,64588,1154,43095
Nigeria,64184,1158,60069
Kyrgyzstan,63960,1185,54774
Georgia,63650,521,47390
Algeria,63446,2077,42626
Myanmar,63241,1461,47411
Greece,60570,866,9989
Palestine,59422,533,51425
Singapore,58073,28,57985
Denmark,56958,750,42249
Ghana,49202,320,47726
Slovenia,46717,605,25007
Afghanistan,42463,1577,34954
Malaysia,42050,300,30304
North Macedonia,40275,1156,24229
El Salvador,35145,1020,31172
Australia,27678,907,25457
S. Korea,27653,485,25160
Lithuania,26841,221,5962
Norway,25524,285,11863
Albania,25294,579,12353
Montenegro,24154,349,16378
Luxembourg,23710,198,14094
Cameroon,22421,433,21510
Ivory Coast,20835,126,20516
Finland,18107,363,12700
Madagascar,17223,249,16516
Zambia,16997,350,16019
Senegal,15720,326,15366
Sri Lanka,14715,41,9537
Uganda,14704,133,7836
Sudan,14155,1116,9492
Mozambique,13892,99,11748
Namibia,13240,134,11620
Angola,12680,308,5927
Guinea,12459,74,10847
Maldives,12009,41,11132
DRC,11608,316,10893
Tajikistan,11417,84,10763
French Guiana,10715,70,9995
French Polynesia,10680,49,4842
Jamaica,9573,224,4987
