region,cases,deaths,recovered
USA,99400959,1095646,96982113
India,44655828,529077,44109133
France,36842910,157047,35881280
Germany,35649648,153814,34126000
Brazil,34878665,688270,34060670
S. Korea,25670407,29239,25069787
UK,23898489,193673,23550098
Italy,23531023,179101,22884717
Japan,22432840,46781,20501141
Russia,21441143,390315,20822746
Turkey,16919638,101203,16818435
Spain,13511768,115078,13294994
Vietnam,11504091,43165,10603942
Australia,10381125,15665,10216900
Argentina,9718875,129991,9583870
Netherlands,8517666,22824,8412947
Taiwan,7780125,12929,7037827
Iran,7557805,144580,7332123
Mexico,7111119,330393,6384138
Indonesia,6502659,158695,6313911
Poland,6341449,118131,5335940
Colombia,6309716,141837,6137878
Portugal,5520731,25228,5474241
Austria,5448375,20990,5375537
Ukraine,5296254,110008,5149288
Greece,5135200,33574,5078817
Malaysia,4905877,36478,4837652
DPRK,4772813,74,4772739
Chile,4765929,61677,4695082
Thailand,4692448,32955,4649509
Israel,4685232,11767,4666984
Belgium,4612239,32902,4520126
Canada,4336860,46389,4216238
Switzerland,4211438,14255,4089098
Czechia,4159438,41613,4111033
Peru,4157569,217013,3934693
South Africa,4028651,102311,3912506
Philippines,4005840,64145,3923006
Romania,3287870,67198,3213852
Denmark,3138021,7363,3122323
Sweden,2611580,20628,2578411
Iraq,2461484,25358,2435765
Serbia,2405146,17250,2369258
Hungary,2141513,47938,2061999
Singapore,2108024,1680,2023373
Bangladesh,2035517,29424,1981357
Hong Kong,1927835,10418,1742791
Slovakia,1852839,20614,1829730
New Zealand,1851689,3103,1829106
Georgia,1780691,16900,1637293
Jordan,1746997,14122,1731007
Ireland,1672319,8006,1657071
Pakistan,1574167,30627,1538689
Norway,1465102,4238,1459226
Kazakhstan,1394788,13692,1380356
Finland,1348737,6568,1310897
Bulgaria,1279595,37888,1231748
Lithuania,1268671,9395,1250925
Morocco,1265732,16281,1249166
Croatia,1247242,17156,1227999
Slovenia,1234223,6890,1214086
Lebanon,1218779,10708,1087587
Tunisia,1146593,29259,N/A
Guatemala,1140602,19892,1119348
Costa Rica,1135713,8999,860711
Cuba,1111287,8530,1102692
Bolivia,1109491,22239,1068909
UAE,1038228,2348,1017228
Ecuador,1008035,35920,971002
Nepal,1000631,12019,988059
Belarus,994037,7118,985592
Uruguay,990560,7518,982103
Panama,990413,8509,980898
Mongolia,984823,2179,981930
Latvia,953337,6056,940056
Azerbaijan,823369,9951,813117
Saudi Arabia,822976,9412,809002
Paraguay,717955,19601,698317
Bahrain,690401,1529,686574
Sri Lanka,671125,16781,654268
Kuwait,662073,2568,659017
Dominican Republic,647205,4384,642571
Myanmar,631716,19482,597898
Palestine,620816,5404,614962
Estonia,607230,2748,524990
Cyprus,599118,1194,589589
Moldova,593816,11894,504142
Venezuela,545926,5820,539531
Egypt,515645,24613,442182
Libya,507051,6437,500571
Ethiopia,493972,7572,472099
Réunion,473724,899,418572
Qatar,470098,684,467412
Honduras,456988,11037,N/A
Armenia,445242,8709,434288
Bosnia and Herzegovina,399993,16177,377819
Oman,398775,4260,384669
North Macedonia,344146,9564,334335
Kenya,339253,5678,333071
Zambia,333684,4017,329652
Albania,332969,3592,327789
Botswana,326344,2790,322955
Luxembourg,297757,1133,288991
Montenegro,282911,2787,279631
Algeria,270839,6881,182426
Nigeria,266138,3155,259457
Zimbabwe,257893,5606,251904
Uzbekistan,244648,1637,241486
Brunei,237656,225,222140
Mozambique,230475,2224,228176
Martinique,223728,1047,N/A
Laos,216257,758,N/A
Iceland,206571,213,N/A
Kyrgyzstan,206452,2991,196406
Afghanistan,203265,7823,180736
El Salvador,201785,4230,179410
Guadeloupe,196270,993,N/A
Maldives,185364,308,163687
Trinidad and Tobago,184854,4255,180224
Ghana,170707,1460,169031
Namibia,169946,4080,165826
Uganda,169473,3630,100431
Jamaica,151931,3320,99392
Cambodia,137993,3056,134930
Rwanda,132584,1467,131061
Cameroon,121652,1935,118616
Malta,115402,808,113874
Angola,103131,1917,101155
Barbados,103014,560,102024
French Guiana,94259,411,11254
Channel Islands,94122,205,93313
DRC,93086,1445,83534
Senegal,88679,1968,86609
Malawi,88073,2683,84974
Ivory Coast,87781,827,86940
Suriname,81228,1392,N/A
French Polynesia,76758,649,N/A
New Caledonia,74406,314,73915
Eswatini,73558,1422,72088
Guyana,71438,1281,70143
Belize,68957,687,68246
Fiji,68264,878,66323
Madagascar,66749,1411,65285
Sudan,63481,4972,57652
Mauritania,63374,997,62275
Cabo Verde,62397,410,61923
Bhutan,62380,21,61564
Syria,57362,3163,54189
Burundi,50470,38,50183
Seychelles,49035,171,47995
