region,cases,deaths,recovered
USA,32875470,586616,25475789
India,17636307,197894,14556209
Brazil,14370456,392204,12879051
France,5503996,103256,4405319
Russia,4779425,108980,4402678
Turkey,4667281,38711,4121671
UK,4406946,127434,4197672
Italy,3971114,119539,3398763
Spain,3488469,77738,3182894
Germany,3307769,82344,2931400
Argentina,2879677,62087,2542004
Colombia,2787303,71799,2602489
Poland,2768034,65897,2467036
Iran,2438193,70532,1907190
Mexico,2329534,215113,1853789
Ukraine,2038248,42950,1596829
Peru,1768186,60013,1714995
Indonesia,1651794,44939,1506599
Czechia,1622777,29075,1541963
South Africa,1576320,54186,1501880
Netherlands,1472674,17093,1235375
Canada,1187918,24024,1078715
Chile,1175614,25975,1106862
Romania,1049539,27683,979445
Iraq,1045010,15348,920523
Philippines,1013618,16916,925027
Belgium,976088,24065,836707
Sweden,953254,13968,779504
Israel,838193,6354,830129
Portugal,834638,16965,793011
Pakistan,804939,17329,699816
Hungary,772707,26984,491620
Bangladesh,751659,11228,666927
Jordan,704540,8660,671127
Serbia,683799,6286,626756
Switzerland,653957,10587,581714
Austria,612170,10126,577977
Japan,571040,10004,508388
Lebanon,521581,7171,451167
UAE,514591,1578,495589
Morocco,509465,8999,495408
Saudi Arabia,414219,6922,397587
Bulgaria,399259,16101,329043
Malaysia,398451,1462,371575
Slovakia,380498,11572,360507
Ecuador,374775,18300,318598
Panama,363165,6212,353047
Belarus,354669,2512,344950
Greece,334436,10087,291153
Croatia,324833,6957,304546
Azerbaijan,315119,4429,282786
Kazakhstan,311400,3599,265940
Nepal,307925,3194,278506
Georgia,305850,4060,287938
Tunisia,301627,10352,251191
Bolivia,298778,12861,246673
Palestine,293466,3201,267346
Paraguay,269353,6002,221631
Kuwait,268235,1527,251511
Dominican Republic,265403,3459,222174
Ethiopia,253120,3570,193497
Moldova,249385,5745,237934
Denmark,248950,2479,236925
Ireland,247069,4874,229667
Lithuania,242926,3877,219678
Costa Rica,241240,3168,201264
Slovenia,238023,4221,223686
Egypt,223514,13107,167900
Guatemala,221939,7428,197600
Armenia,214064,4058,195701
Honduras,207320,5193,77814
Qatar,202904,437,183100
Bosnia and Herzegovina,196732,8418,157095
Venezuela,192498,2065,175242
Oman,191398,1992,170929
Uruguay,187349,2391,157560
Libya,176254,3010,161676
Bahrain,172576,625,161491
Nigeria,164756,2062,154963
Kenya,156981,2643,106836
North Macedonia,150672,4714,129909
Myanmar,142740,3207,131945
Albania,130606,2379,106465
Algeria,121112,3217,84440
Estonia,120836,1148,108968
S. Korea,119898,1820,109695
Latvia,116132,2110,105828
Norway,111162,736,88952
Cuba,102441,597,96322
Sri Lanka,102376,647,94856
Montenegro,96779,1473,92756
Kyrgyzstan,94277,1589,88415
Ghana,92464,779,90103
Zambia,91378,1248,89678
Uzbekistan,89630,646,86180
Finland,86161,908,46000
Mozambique,69715,809,62927
El Salvador,68771,2111,64587
Luxembourg,66374,791,62964
Cameroon,65998,991,57821
Cyprus,62960,301,39061
Singapore,61063,30,60682
Thailand,59687,163,33551
Afghanistan,59370,2611,52794
Namibia,47941,628,45642
Ivory Coast,45863,283,45413
Botswana,45855,691,41338
Jamaica,45145,761,20626
Uganda,41715,341,40898
Senegal,40193,1106,38953
Zimbabwe,38102,1560,35149
Madagascar,36190,614,29370
Malawi,34021,1147,31921
Sudan,32862,2340,26722
Mongolia,32437,88,17543
Malta,30234,413,29421
Australia,29718,910,28536
DRC,29611,756,26156
Maldives,28202,71,24421
Angola,25710,583,23288
Rwanda,24677,330,23005
Cabo Verde,22586,208,19525
Gabon,22568,138,19173
Syria,22265,1548,16097
Guinea,22046,141,19466
Mayotte,19849,169,2964
Réunion,19343,141,17653
French Guiana,19004,100,9995
French Polynesia,18739,141,4842
Eswatini,18443,671,17741
Mauritania,18282,455,17602
Somalia,13812,702,5744
Guadeloupe,13669,185,2242
Mali,13658,474,8183
Tajikistan,13308,90,13218
Burkina Faso,13263,156,12937
Andorra,13083,124,12519
Haiti,12999,253,12142
Togo,12827,122,10781
Guyana,12754,287,10880
Belize,12624,322,12185
Curaçao,12129,105,10916
Hong Kong,11749,209,11379
Cambodia,11063,82,3704
Djibouti,10885,138,10458
Papua New Guinea,10835,105,8561
Lesotho,10728,316,6267
Congo,10678,144,8208
Martinique,10611,68,98
Aruba,10555,98,10211
South Sudan,10538,114,10250
Bahamas,10220,198,9326
Suriname,10081,201,9139
Trinidad and Tobago,9796,159,8228
Benin,7720,97,7510
Equatorial Guinea,7559,107,7097
Nicaragua,6835,181,4225
Iceland,6447,29,6240
CAR,6224,85,5112
Yemen,6183,1205,2630
Gambia,5857,173,5284
Seychelles,5354,26,4675
Niger,5204,191,4836
San Marino,5058,90,4880
Chad,4772,169,4399
Saint Lucia,4502,73,4327
Gibraltar,4283,94,4183
Channel Islands,4111,86,3956
Sierra Leone,4046,79,3020
Burundi,3874,6,773
Comoros,3829,146,3650
Barbados,3828,44,3746
Guinea-Bissau,3726,67,3252
Eritrea,3640,10,3455
Liechtenstein,2885,57,2757
Vietnam,2857,35,2516
New Zealand,2609,26,2547
Monaco,2439,32,2334
Turks and Caicos,2376,17,2326
Bermuda,2357,24,1724
Sao Tome and Principe,2299,35,2239
Sint Maarten,2220,27,2181
Liberia,2098,85,1942
Timor-Leste,2048,3,972
St. Vincent Grenadines,1844,11,1711
Saint Martin,1720,12,1399
Isle of Man,1587,29,1545
Caribbean Netherlands,1554,15,1462
Antigua and Barbuda,1232,32,1014
Mauritius,1206,17,1055
Taiwan,1110,12,1050
Bhutan,1053,1,951
St. Barth,958,1,462
Diamond Princess,712,13,699
Faeroe Islands,663,1,661
Cayman Islands,541,2,521
Laos,511,NA,49
Tanzania,509,21,183
Wallis and Futuna,443,5,44
Brunei,223,3,212
British Virgin Islands,194,1,183
Dominica,173,NA,171
Grenada,159,1,155
New Caledonia,124,NA,58
Fiji,109,2,65
Anguilla,80,NA,29
Falkland Islands,63,NA,62
Macao,49,NA,49
Saint Kitts and Nevis,44,NA,44
Greenland,31,NA,31
Vatican City,27,NA,15
Saint Pierre Miquelon,25,NA,24
Montserrat,20,1,19
Solomon Islands,20,NA,19
