region,cases,deaths,recovered
USA,36035651,630457,29753220
India,31767965,425789,30925348
Brazil,19985817,558432,18746865
Russia,6334195,160925,5659746
France,6178632,111993,5717788
UK,5923820,129881,4552631
Turkey,5795665,51645,5472089
Argentina,4961880,106447,4606026
Colombia,4807979,121484,4606140
Spain,4523310,81773,3752225
Italy,4363374,128115,4141043
Iran,3979727,91785,3424650
Germany,3782326,92208,3656300
Indonesia,3496700,98889,2873669
Poland,2883284,75265,2653934
Mexico,2861498,241279,2241868
South Africa,2470746,72992,2250708
Ukraine,2254361,52981,2187703
Peru,2114445,196518,N/A
Netherlands,1872093,17832,1671277
Czechia,1673926,30378,1641074
Iraq,1660371,18865,1488186
Chile,1618457,35640,1574176
Philippines,1612541,28141,1521263
Canada,1432283,26605,1398771
Bangladesh,1296093,21397,1125045
Malaysia,1163291,9598,950029
Belgium,1129018,25247,1059896
Sweden,1101900,14620,1076639
Romania,1083711,34297,1047915
Pakistan,1043277,23529,944375
Portugal,974203,17397,909330
Japan,944763,15204,847873
Israel,882798,6495,853260
Hungary,809672,30029,749461
Jordan,773657,10071,752349
Serbia,723031,7127,710971
Switzerland,720743,10907,692431
Nepal,702097,9922,660116
UAE,685462,1960,662660
Austria,660262,10742,644038
Thailand,652185,5315,437831
Morocco,642683,9949,574918
Tunisia,596775,20226,521335
Kazakhstan,595433,6153,489135
Lebanon,564354,7917,537653
Saudi Arabia,528952,8270,510107
Greece,501030,12972,456084
Ecuador,487702,31644,443880
Bolivia,474538,17859,409768
Paraguay,453031,15086,422050
Belarus,448335,3483,442380
Panama,436812,6842,417710
Georgia,428670,5910,388893
Bulgaria,426003,18225,398669
Cuba,413251,2993,364236
Costa Rica,411123,5070,334117
Kuwait,400128,2345,387832
Slovakia,392751,12541,379599
Uruguay,381715,5972,373839
Guatemala,373047,10483,328765
Croatia,363973,8267,354695
Azerbaijan,345882,5034,333492
Dominican Republic,342850,3968,324480
Denmark,319295,2550,305519
Palestine,317264,3609,312289
Sri Lanka,316219,4645,282770
Myanmar,311067,10373,220887
Venezuela,307570,3623,292567
Ireland,304310,5035,269271
Honduras,300572,7902,101644
Oman,297431,3877,280927
Egypt,284362,16535,231259
Lithuania,283656,4420,269662
Ethiopia,281300,4395,263885
Bahrain,269495,1384,267096
Moldova,259828,6261,252283
Slovenia,259486,4429,253861
Libya,258467,3609,194217
Armenia,230713,4621,220289
Qatar,226710,601,224129
Bosnia and Herzegovina,205825,9689,189697
Kenya,205356,3995,190095
S. Korea,202203,2104,177909
Zambia,197123,3422,189341
Algeria,175229,4370,117557
Nigeria,174759,2160,165037
Vietnam,170190,2071,50831
Mongolia,167229,827,158685
Kyrgyzstan,165540,2354,149171
North Macedonia,156543,5494,150422
Afghanistan,148933,6836,100896
Latvia,139037,2556,135690
Norway,138740,799,88952
Estonia,133978,1273,129052
Albania,133211,2457,130291
Uzbekistan,131978,893,125572
Mozambique,126391,1500,96446
Namibia,119797,3080,96341
Botswana,115220,1653,96964
Zimbabwe,110855,3635,79420
Finland,108358,982,46000
Ghana,105512,844,98392
Cyprus,103314,429,80178
Montenegro,102403,1631,99105
Uganda,94537,2725,85937
El Salvador,87498,2663,76670
Cameroon,82064,1334,80433
Cambodia,79051,1471,72145
Maldives,77758,222,75065
Luxembourg,74042,822,72217
Rwanda,72841,844,44887
Singapore,65315,38,63252
