region,cases,deaths,recovered
USA,8831449,230086,5742057
India,7873583,118619,7085055
Brazil,5381224,156926,4817898
Russia,1513877,26050,1138522
Spain,1110372,34752,N/A
France,1086497,34645,109486
Argentina,1081336,28613,881113
Colombia,1007711,30000,907379
Mexico,886800,88743,646739
Peru,886214,34095,803846
UK,854010,44745,N/A
South Africa,714246,18944,644641
Iran,568896,32616,455054
Italy,504509,37210,264117
Chile,500542,13892,476576
Iraq,451707,10623,381349
Germany,429181,10111,317000
Bangladesh,398815,5803,315107
Indonesia,389712,13299,313764
Philippines,370028,6977,328036
Turkey,359784,9727,313093
Saudi Arabia,344875,5296,331330
Ukraine,343498,6391,141508
Pakistan,327895,6736,310491
Israel,309413,2372,291206
Belgium,305409,10737,22878
Netherlands,291254,7046,N/A
Poland,253688,4438,112619
Czechia,250797,2077,94902
Canada,213959,9922,179636
Romania,209648,6391,149741
Morocco,194461,3255,160372
Ecuador,159614,12542,134187
Nepal,158089,847,111670
Bolivia,140779,8627,108067
Qatar,131170,230,128099
Panama,128515,2628,104562
UAE,125123,477,118931
Dominican Republic,124018,2220,102353
Kuwait,121635,746,112771
Portugal,116109,2297,67842
Oman,112932,1174,99278
Sweden,110594,5933,N/A
Kazakhstan,110402,1796,105618
Egypt,106397,6187,98813
Guatemala,104632,3609,93880
Switzerland,103653,2083,55800
Costa Rica,103088,1282,62037
Japan,95835,1706,88787
Ethiopia,92858,1419,46842
Belarus,92823,957,83237
Honduras,92724,2617,37866
Venezuela,89142,770,83443
Austria,80811,979,57858
Bahrain,79975,312,76474
Armenia,77837,1180,50908
Moldova,71089,1669,51719
Lebanon,69906,562,33438
Uzbekistan,65200,547,62342
Nigeria,61930,1129,57285
Hungary,59247,1425,16242
Paraguay,59043,1293,39214
Singapore,57970,28,57844
Ireland,56108,1882,23364
Libya,56013,795,30731
Algeria,55880,1907,38932
Kyrgyzstan,55750,1134,47616
Jordan,50750,540,7508
Palestine,50442,448,43592
Azerbaijan,49013,664,41051
Tunisia,48799,819,5032
Kenya,48790,896,33876
Ghana,47690,316,46887
Slovakia,43843,159,9960
Myanmar,43788,1066,23708
Afghanistan,40833,1514,34129
Denmark,40356,702,31985
Bosnia and Herzegovina,39758,1075,26368
Serbia,38872,789,31536
Bulgaria,37562,1084,18232
Croatia,36380,437,24799
El Salvador,32585,949,28258
Greece,29992,564,9989
Georgia,28431,201,10767
Australia,27513,905,25181
Malaysia,26565,229,17134
North Macedonia,26394,897,18430
S. Korea,25836,457,23869
Slovenia,22950,240,8424
Cameroon,21570,425,20117
Ivory Coast,20429,121,20137
Albania,18858,473,10548
Norway,17749,279,11863
