region,cases,deaths,recovered
USA,99229138,1094163,96696011
India,44646880,528987,44097072
France,36707566,156700,35548536
Germany,35461920,153193,33693200
Brazil,34849068,687960,34034039
S. Korea,25431105,29069,24941746
UK,23855522,192682,23489089
Italy,23443429,178846,22766314
Japan,22148863,46485,20481472
Russia,21402209,389872,20763904
Turkey,16919638,101203,16818435
Spain,13488015,114858,13276258
Vietnam,11499357,43165,10602259
Australia,10348288,15589,10216900
Argentina,9717546,129979,9582014
Netherlands,8505321,22784,8396938
Taiwan,7591541,12563,6769976
Iran,7557134,144562,7331241
Mexico,7108686,330353,6381688
Indonesia,6481749,158522,6301694
Poland,6338531,118095,5335940
Colombia,6309168,141827,6137351
Portugal,5518155,25209,5462562
Austria,5421306,20946,5324383
Ukraine,5296254,110008,5120414
Greece,5135200,33574,5032553
Malaysia,4887675,36458,4823984
DPRK,4772813,74,4772739
Chile,4728938,61584,4654759
Thailand,4689897,32922,4649509
Israel,4680394,11758,4661697
Belgium,4607296,32883,4500366
Canada,4314718,46025,4200403
Switzerland,4211438,14237,4067389
Czechia,4155504,41555,4101853
Peru,4153605,216884,3933244
South Africa,4026786,102257,3912506
Philippines,3999226,63921,3914090
Romania,3285394,67174,3210662
Denmark,3135163,7312,3116986
Sweden,2611580,20628,2566711
Iraq,2461247,25358,2435588
Serbia,2400037,17209,2359490
Hungary,2141513,47938,2061999
Singapore,2080341,1668,1990553
Bangladesh,2034866,29417,1979343
Hong Kong,1897693,10358,1714686
Slovakia,1852048,20586,1828088
New Zealand,1831233,3085,1812785
Georgia,1780691,16900,1637293
Jordan,1746997,14122,1731007
Ireland,1670377,7972,1656058
Pakistan,1573853,30625,1538689
Norway,1464381,4208,1458885
Kazakhstan,1394585,13692,1380159
Finland,1348737,6568,1300180
Bulgaria,1276765,37853,1229021
Lithuania,1267094,9387,1246835
Morocco,1265477,16281,1248982
Croatia,1246045,17117,1225689
Slovenia,1230970,6878,1204689
Lebanon,1218268,10702,1087587
Tunisia,1146152,29257,N/A
Guatemala,1138242,19878,1117132
Costa Rica,1133096,8990,860711
Cuba,1111277,8530,1102683
Bolivia,1109309,22239,1065194
UAE,1036360,2348,1015249
Ecuador,1007553,35908,970627
Nepal,1000526,12019,987885
Belarus,994037,7118,985592
Uruguay,989629,7515,981066
Panama,989608,8506,980283
Mongolia,984506,2179,981666
Latvia,950668,6048,936065
Azerbaijan,823064,9941,812806
Saudi Arabia,821540,9401,807599
Paraguay,717628,19598,697990
Bahrain,688646,1524,684827
Sri Lanka,671030,16776,654152
Kuwait,661787,2566,658586
Dominican Republic,647205,4384,642571
Myanmar,630902,19478,597898
Palestine,620816,5404,614962
Estonia,606498,2739,524990
Cyprus,596297,1191,586803
Moldova,593246,11887,504142
Venezuela,545718,5820,539237
Egypt,515645,24613,442182
Libya,507034,6437,500555
Ethiopia,493905,7572,472077
Réunion,473368,898,418572
Qatar,467092,684,464223
Honduras,456988,11037,N/A
