region,cases,deaths,recovered
USA,80145282,960157,51929244
India,42851929,512371,42158510
Brazil,28250591,644695,25244026
France,22304024,132662,19424964
UK,18654572,160610,16817120
Russia,15657928,347031,12657025
Germany,13764965,122175,10031200
Turkey,13589511,92719,12755700
Italy,12494459,153190,11019298
Spain,10858000,98462,8735901
Argentina,8838674,125451,8596460
Iran,6983635,135499,6539753
Netherlands,6153207,21507,3922750
Colombia,6049952,138205,5870879
Poland,5582217,110157,4935340
Mexico,5418257,315786,4676499
Indonesia,5289414,146798,4593185
Ukraine,4758773,104932,3985601
Japan,4540656,22000,3698801
South Africa,3659698,98804,3524402
Philippines,3654284,55776,3541840
Israel,3566816,10001,3436102
Czechia,3523869,38335,3352052
Belgium,3512212,30015,2667319
Peru,3497896,209641,N/A
Malaysia,3246779,32390,2955404
Canada,3243951,36046,3089377
Portugal,3193178,20866,2696696
Australia,3074283,4966,2834719
Chile,2895931,41526,1923902
Vietnam,2890522,39682,2305081
Thailand,2749561,22694,2557796
Switzerland,2700057,13171,1945205
Romania,2686089,62839,2358958
Austria,2515962,14631,2227197
Denmark,2513265,4375,1989789
Sweden,2431365,16897,1877097
Greece,2317014,25417,2084672
Iraq,2294929,24897,2227997
S. Korea,2157734,7508,936891
Bangladesh,1936837,28990,1771615
Serbia,1892187,14958,1730101
Hungary,1762878,43430,1535456
Jordan,1582161,13713,1415431
Georgia,1565769,15933,1422540
Pakistan,1502641,30053,1406361
Slovakia,1374459,18279,1128008
Kazakhstan,1299566,13545,1256284
Ireland,1276778,6443,1134794
Morocco,1159157,15916,1135897
Norway,1151288,1549,88952
Bulgaria,1072493,35185,798303
Cuba,1065947,8491,1054266
Lebanon,1049274,9989,682977
Croatia,1043334,14905,1008893
Tunisia,987256,27486,925164
Nepal,976105,11928,953430
Bolivia,890420,21386,779958
Belarus,890089,6392,875660
Slovenia,882364,6236,805332
UAE,875884,2297,823015
Lithuania,871458,8293,774782
Ecuador,819886,35160,N/A
Uruguay,819379,6895,776042
Costa Rica,790444,7936,640463
Azerbaijan,777804,9280,742326
Guatemala,758303,16794,694801
Panama,751241,8029,733330
Saudi Arabia,741237,8987,715514
Sri Lanka,639297,16055,607326
Paraguay,636520,18237,597468
Finland,625463,2329,46000
Kuwait,614344,2530,595156
Latvia,601600,5130,448791
Singapore,596261,952,540287
Dominican Republic,572290,4357,565641
Myanmar,572127,19344,526338
Palestine,571662,5162,537503
Venezuela,511772,5616,495739
Moldova,495415,11117,467312
Bahrain,495212,1438,460570
Libya,488567,6210,447766
Egypt,471460,23806,402121
Ethiopia,468379,7440,409804
Estonia,467989,2181,337940
Mongolia,461796,2159,313256
Armenia,416510,8354,394155
Honduras,408456,10671,127289
Oman,377948,4238,359445
Bosnia and Herzegovina,369230,15362,192218
Qatar,355032,662,349042
Kenya,322702,5638,303107
Zambia,311264,3945,305425
Cyprus,308917,825,124370
North Macedonia,293559,8915,278326
Réunion,278494,603,250359
Albania,270455,3451,263035
Algeria,264201,6805,176818
Botswana,262652,2614,256886
Nigeria,254325,3142,230793
Uzbekistan,235602,1623,229019
Zimbabwe,233571,5386,225039
Montenegro,228956,2666,223815
Mozambique,224920,2189,219106
Kyrgyzstan,200368,2947,194377
Luxembourg,178507,985,167792
Afghanistan,172441,7549,152443
Maldives,165729,292,150436
Uganda,163071,3580,99892
Ghana,158894,1441,156941
Namibia,157034,4002,152480
El Salvador,147786,4044,123870
Laos,141441,613,7660
Rwanda,129378,1456,45522
Jamaica,127665,2787,75279
Cambodia,127575,3022,121125
Trinidad and Tobago,124076,3574,99478
Guadeloupe,123622,828,2250
Cameroon,119107,1920,106050
Iceland,112094,61,75685
Martinique,108349,861,104
Angola,98658,1899,96584
DRC,85876,1335,50930
Senegal,85600,1959,83533
Malawi,85228,2606,74715
Ivory Coast,81374,791,79285
Suriname,77810,1314,49352
French Guiana,77532,388,11254
Malta,70829,599,69055
Eswatini,68993,1389,67483
Fiji,63650,826,61865
Madagascar,63433,1350,57862
Guyana,62668,1213,60604
French Polynesia,62571,637,N/A
Sudan,61223,3892,40329
Hong Kong,60363,300,13232
Mauritania,58616,977,57540
Belize,56256,645,53607
Cabo Verde,55863,400,55395
Barbados,53884,311,50326
Syria,53784,3053,45643
Channel Islands,49133,140,46315
Gabon,47506,303,45387
New Caledonia,45326,287,34137
