region,cases,deaths,recovered
USA,23143197,385249,13680461
India,10479913,151364,10111294
Brazil,8133833,203617,7207483
Russia,3425269,62273,2800675
UK,3118518,81960,1406967
France,2786838,68060,203072
Turkey,2336476,22981,2208451
Italy,2289021,79203,1633839
Spain,2111782,52275,N/A
Germany,1941119,42097,1570000
Colombia,1801903,46451,1632614
Argentina,1730921,44654,1518715
Mexico,1541633,134368,1160373
Poland,1390385,31264,1130460
Iran,1292614,56262,1081736
South Africa,1246643,33579,973265
Ukraine,1119314,19835,796417
Peru,1037350,38335,970916
Netherlands,878263,12411,N/A
Indonesia,836718,24343,688739
Czechia,835454,13272,662429
Romania,673271,16725,600710
Canada,668181,17086,568573
Belgium,665223,20122,45744
Chile,645892,17162,606055
Iraq,603739,12906,558777
Bangladesh,523302,7803,467718
Pakistan,506701,10717,461977
Israel,504269,3704,425926
Philippines,489736,9416,458206
Sweden,489471,9433,N/A
Portugal,489293,7925,372056
Switzerland,484506,8364,317600
Morocco,452988,7767,426006
Austria,382258,6747,355530
Saudi Arabia,363949,6295,355706
Serbia,361782,3610,31536
Hungary,343656,10725,203972
Jordan,308670,4043,290430
Japan,286752,4044,222963
Panama,281353,4500,220833
Nepal,265268,1927,258968
Georgia,239780,2796,226215
UAE,232982,711,208366
Azerbaijan,224827,2926,209522
Lebanon,222391,1629,143716
Ecuador,221506,14184,190350
Croatia,220223,4403,210844
Belarus,213993,1526,196284
Bulgaria,209131,8232,137842
Slovakia,209069,3007,150239
Dominican Republic,183282,2427,138888
Denmark,182725,1597,155713
Costa Rica,180061,2353,138631
Bolivia,175288,9415,138809
Kazakhstan,163711,2319,149843
Tunisia,162350,5284,119446
Armenia,162288,2931,149873
Lithuania,160446,2232,92608
Kuwait,154841,945,149373
Ireland,152539,2352,23364
Egypt,150753,8249,119212
Moldova,149662,3156,138865
Palestine,148171,1614,132158
Qatar,146068,246,142827
Greece,145179,5302,9989
Guatemala,143243,5025,131017
Slovenia,139713,3022,112371
Malaysia,138224,555,109115
Myanmar,131186,2858,114609
Oman,130780,1508,123024
Honduras,128701,3285,59301
Ethiopia,128616,2003,113563
Venezuela,116983,1073,110873
Paraguay,116535,2420,92324
Bosnia and Herzegovina,115633,4330,81625
Libya,105378,1589,81237
Algeria,102369,2812,69403
Nigeria,101331,1361,80491
Kenya,98334,1713,81101
Bahrain,95879,356,92645
North Macedonia,86597,2635,67992
Kyrgyzstan,82495,1374,78181
Uzbekistan,77663,617,76134
S. Korea,69651,1165,53569
Albania,63971,1247,37981
Singapore,58929,29,58668
Ghana,56230,338,54631
Norway,55903,478,46611
Afghanistan,53584,2301,44137
Montenegro,52819,729,42569
Latvia,49899,864,36260
Sri Lanka,48949,240,42091
El Salvador,48905,1428,43356
Luxembourg,48027,535,44845
Finland,38790,597,31000
Uganda,37808,302,12942
Estonia,33805,287,23007
Australia,28633,909,25839
Namibia,28602,261,24462
Zambia,28596,471,20781
Cyprus,27638,153,2057
Uruguay,26901,262,19555
Cameroon,26848,448,24892
Ivory Coast,23894,139,22668
Sudan,23316,1468,13524
Mozambique,22334,197,17623
Zimbabwe,22297,528,13213
Senegal,21533,469,18357
DRC,19496,619,14760
Angola,18254,420,14825
Madagascar,18001,267,17447
French Polynesia,17340,124,4842
Botswana,16768,59,13310
Mauritania,15611,387,13639
Cuba,15007,153,12022
Malta,14529,233,11936
French Guiana,14221,74,9995
Maldives,14159,49,13365
Guinea,13980,81,13233
Jamaica,13637,313,11506
Tajikistan,13308,90,13215
Syria,12462,781,6098
Cabo Verde,12433,115,11793
Eswatini,11711,298,7774
Belize,11332,275,10419
Thailand,10834,67,6732
Haiti,10386,238,8814
Rwanda,9784,124,6974
Gabon,9740,66,9549
Réunion,9359,42,8830
Hong Kong,9284,159,8468
Malawi,9027,235,5838
Guadeloupe,8776,154,2242
Andorra,8586,85,7724
Burkina Faso,8279,89,5872
Bahamas,8004,175,6331
Mali,7664,299,5326
Trinidad and Tobago,7273,128,6863
Congo,7127,108,5846
Suriname,7064,138,6321
Guyana,6588,170,6040
Mayotte,6232,56,2964
Martinique,6184,43,98
Nicaragua,6097,166,4225
Aruba,6068,52,5479
Lesotho,5937,85,1572
Iceland,5898,29,5726
Djibouti,5877,61,5789
Equatorial Guinea,5296,86,5154
CAR,4973,63,4885
Somalia,4726,130,3639
Curaçao,4464,19,3985
Togo,3978,73,3638
Niger,3924,128,2404
Gambia,3857,125,3677
South Sudan,3662,63,3165
Benin,3363,46,3222
Channel Islands,3299,73,2850
Gibraltar,3240,16,2119
Sierra Leone,2846,77,1992
San Marino,2667,64,2297
Chad,2589,107,1994
Guinea-Bissau,2478,45,2400
Liechtenstein,2346,49,2108
New Zealand,2222,25,2120
Yemen,2105,612,1416
Liberia,1779,83,1406
Sint Maarten,1575,27,1445
Eritrea,1556,6,803
Vietnam,1515,35,1361
Mongolia,1456,2,909
Comoros,1160,18,876
Monaco,1070,4,883
Sao Tome and Principe,1066,17,988
Saint Martin,1025,12,855
Burundi,1019,2,773
Turks and Caicos,994,6,812
Barbados,884,7,399
Taiwan,834,7,726
Bhutan,825,1,469
Papua New Guinea,819,9,755
Diamond Princess,712,13,699
Bermuda,656,12,554
Faeroe Islands,646,1,610
Seychelles,583,1,317
Mauritius,545,10,514
Tanzania,509,21,183
Saint Lucia,462,5,309
Isle of Man,403,25,351
Cambodia,392,NA,374
Cayman Islands,362,2,316
Caribbean Netherlands,249,3,181
St. Vincent Grenadines,249,NA,106
St. Barth,206,1,172
Antigua and Barbuda,176,5,152
Brunei,173,3,153
Grenada,132,1,123
British Virgin Islands,114,1,95
Dominica,109,NA,101
Fiji,53,2,47
Timor-Leste,49,NA,41
Macao,46,NA,46
Laos,41,NA,40
New Caledonia,40,NA,40
Saint Kitts and Nevis,34,NA,31
Falkland Islands,29,NA,27
Greenland,29,NA,28
Vatican City,27,NA,15
Solomon Islands,17,NA,10
Saint Pierre Miquelon,16,NA,15
Anguilla,15,NA,13
Montserrat,13,1,12
Western Sahara,10,1,8
MS Zaandam,9,2,7
Marshall Islands,4,NA,4
Wallis and Futuna,4,NA,1
Samoa,2,NA,2
Micronesia,1,NA,NA
Vanuatu,1,NA,1
China,87591,4634,82260
Total:,26423084,557520,16219136
Total:,21563218,349518,20032687
Total:,14035014,377955,12510077
Total:,26156258,593411,14027173
Total:,3095419,73491,2494196
Total:,49136,1069,33661
Total:,721,15,706
Total:,91322850,1952979,65317636
