region,cases,deaths,recovered
USA,95363277,1065627,90802090
India,44355443,527368,43723944
France,34358624,153617,33767802
Brazil,34291082,682671,33175714
Germany,31808179,146504,30733200
UK,23460787,187018,23116767
S. Korea,22299377,26109,20134110
Italy,21660885,174797,20719011
Russia,19150404,383617,18306867
Japan,17139528,37008,15059756
Turkey,16671848,100400,N/A
Spain,13314764,112128,13009611
Vietnam,11386016,43106,10080681
Australia,9924405,13365,9736367
Argentina,9658391,129646,9423206
Netherlands,8376026,22583,8287494
Iran,7510702,143449,7241811
Mexico,6976593,329091,6208809
Indonesia,6318857,157396,6112658
Colombia,6293130,141406,6116269
Poland,6144404,116881,5335973
Portugal,5391747,24772,5294248
Taiwan,5060178,9657,4618633
Ukraine,5035828,108780,4916124
Austria,4865409,19343,4774787
DPRK,4772813,74,4772739
Malaysia,4759830,36155,4685979
Greece,4654737,32028,4567664
Thailand,4635711,32058,4584827
Israel,4624813,11581,4598087
Belgium,4466095,32436,4353102
Chile,4449016,60236,4347752
Canada,4135607,43505,3989133
Peru,4074004,215342,3765533
Czechia,4025053,40726,3970177
South Africa,4009730,102066,3901332
Switzerland,3993681,14121,3901719
Philippines,3858838,61386,3763678
Romania,3189594,66500,3049502
Denmark,3085970,6865,3063940
Sweden,2558943,19651,2516397
Iraq,2454213,25338,2420666
Serbia,2248288,16545,2132079
Hungary,2021648,47083,1924022
Bangladesh,2010148,29316,1954021
Slovakia,1831135,20333,1803031
Singapore,1818560,1584,1739614
Jordan,1731549,14105,1713255
Georgia,1723087,16883,1637293
New Zealand,1718009,2609,1689576
Ireland,1653576,7742,1634470
Pakistan,1566652,30555,1521803
Hong Kong,1464855,9610,1284731
Norway,1458987,3890,1452961
Kazakhstan,1384027,13679,1349188
Morocco,1264010,16270,1247155
Finland,1250557,5467,1205810
Bulgaria,1233760,37544,1179919
Croatia,1206633,16579,1184517
Lebanon,1204727,10606,1087587
Tunisia,1141773,29209,N/A
Slovenia,1112949,6758,1087488
Cuba,1110054,8530,1101131
Lithuania,1103941,9262,1069110
Bolivia,1093218,22171,1014297
Guatemala,1085327,19345,1050322
Costa Rica,1040663,8808,860711
UAE,1010399,2341,988787
Nepal,995646,11993,979357
Belarus,994037,7118,985592
Ecuador,988583,35812,944282
Uruguay,975264,7429,966171
Mongolia,973272,2179,952126
Panama,966779,8444,949784
Latvia,891726,5924,865280
Saudi Arabia,812736,9280,799817
Azerbaijan,808713,9793,795222
Paraguay,714340,19448,691542
Bahrain,669937,1513,665452
Sri Lanka,669136,16660,651158
Kuwait,657042,2563,654002
Dominican Republic,636416,4384,631028
Palestine,616364,5390,591823
Myanmar,614573,19437,593254
Estonia,595228,2642,524990
Cyprus,574124,1152,564106
Moldova,561196,11693,504142
Venezuela,541405,5788,532967
Egypt,515645,24613,442182
Libya,506602,6436,499522
Ethiopia,493010,7571,471304
Réunion,450430,855,418572
Honduras,450393,10965,N/A
Armenia,430361,8643,412661
Qatar,424419,681,418893
Oman,397574,4260,384669
Bosnia and Herzegovina,393804,15996,N/A
North Macedonia,338120,9450,324645
Kenya,338053,5673,332239
Zambia,332264,4016,327359
Albania,326181,3576,317676
Botswana,325850,2777,322955
Luxembourg,284931,1114,275850
Montenegro,273185,2767,266322
Algeria,269894,6878,181482
Nigeria,262912,3147,256609
Zimbabwe,256624,5592,250884
Uzbekistan,243666,1637,241486
Mozambique,230004,2219,227558
Martinique,217007,1029,N/A
Brunei,215283,225,214639
Laos,213264,757,N/A
Kyrgyzstan,205198,2991,196406
Iceland,204057,179,N/A
Afghanistan,191040,7767,170368
El Salvador,190818,4219,172310
Guadeloupe,190054,978,N/A
Maldives,184689,307,163687
Trinidad and Tobago,177113,4105,166197
Uganda,169396,3628,100431
Namibia,169253,4065,164813
Ghana,168457,1459,166872
Jamaica,148824,3237,95681
Cambodia,137448,3056,134180
Rwanda,132391,1466,130803
Cameroon,120967,1933,118459
Malta,113833,799,112386
Angola,102636,1917,100437
Barbados,99572,530,96336
French Guiana,93420,408,11254
DRC,92543,1393,83297
Channel Islands,89252,197,88615
Senegal,87890,1968,85718
Malawi,87786,2676,84511
Ivory Coast,86440,817,85465
Suriname,81007,1382,49602
French Polynesia,76285,649,N/A
Eswatini,73344,1419,71903
New Caledonia,72980,314,71472
Guyana,70809,1278,69152
Fiji,68083,877,66074
Belize,67961,680,67040
Madagascar,66615,1410,65048
Sudan,63147,4961,N/A
Mauritania,62741,992,61681
Cabo Verde,62289,410,61797
Bhutan,60898,21,60818
Syria,56861,3160,53080
Burundi,48808,38,45547
Gabon,48635,306,47925
Andorra,45975,154,45695
Seychelles,45852,168,45516
Curaçao,45127,282,44720
Papua New Guinea,44846,664,43982
Aruba,42572,226,42056
Mauritius,40059,1020,38334
Mayotte,39986,187,N/A
Tanzania,38454,841,N/A
Togo,38367,282,38026
Isle of Man,37794,114,N/A
Guinea,37470,447,36763
Bahamas,36983,823,35732
Faeroe Islands,34658,28,N/A
Lesotho,34206,704,25740
Haiti,32703,838,30148
Mali,31262,739,30436
Cayman Islands,29907,29,8553
Saint Lucia,28542,388,28020
Benin,27316,163,27112
Somalia,27020,1350,13182
Congo,24837,386,24006
Timor-Leste,23036,134,22855
Solomon Islands,21544,153,16357
Burkina Faso,21128,387,20632
San Marino,20224,118,19997
Gibraltar,20049,107,16579
Grenada,19161,234,18634
Liechtenstein,19005,86,18854
Nicaragua,18491,225,4225
South Sudan,17823,138,17335
Tajikistan,17786,125,17264
Bermuda,17674,148,17382
Equatorial Guinea,16917,183,16571
Djibouti,15690,189,15427
Samoa,15405,29,1605
Dominica,14852,68,14554
CAR,14803,113,14520
Monaco,14278,57,14137
Tonga,14135,12,13066
Gambia,12238,368,11745
Greenland,11971,21,2761
Yemen,11915,2154,9119
Saint Martin,11857,63,1399
Vanuatu,11763,14,11743
Caribbean Netherlands,11013,35,10476
Sint Maarten,10809,87,10704
Eritrea,10149,103,10038
Marshall Islands,9912,14,554
Niger,9183,312,8819
Antigua and Barbuda,8895,144,8696
Guinea-Bissau,8482,174,8287
Comoros,8409,161,8202
Sierra Leone,7744,126,N/A
