region,cases,deaths,recovered
USA,34561403,620645,29052087
India,30458251,400312,29548302
Brazil,18622304,520189,16931272
France,5777965,111111,5622727
Russia,5538142,135886,5017321
Turkey,5430940,49774,5300504
UK,4828463,128162,4327556
Argentina,4491551,94772,4092053
Colombia,4269297,107137,3964074
Italy,4260788,127587,4083843
Spain,3821305,80883,3603584
Germany,3736940,91530,3625700
Iran,3218860,84389,2889939
Poland,2880010,75044,2651906
Mexico,2525350,233248,2003477
Ukraine,2235801,52391,2168387
Indonesia,2203108,58995,1890287
Peru,2057554,192687,N/A
South Africa,1995556,61029,1754793
Netherlands,1685825,17748,1634032
Czechia,1667435,30304,1635643
Chile,1558557,32588,1502411
Philippines,1418337,24797,1341973
Canada,1415310,26295,1381943
Iraq,1353458,17216,1250121
Sweden,1090553,14592,1061185
Belgium,1085885,25180,1036831
Romania,1080823,33861,1045351
Pakistan,959685,22345,905430
Bangladesh,921559,14646,820913
Portugal,882006,17101,830224
Israel,842067,6429,833600
Hungary,808160,29992,739204
Japan,799978,14781,768328
Malaysia,758967,5254,688260
Jordan,751937,9756,735610
Serbia,716643,7047,707706
Switzerland,703176,10894,684621
Austria,650474,10706,637909
Nepal,640662,9145,600149
UAE,634582,1819,612998
Lebanon,545016,7854,532776
Morocco,532150,9298,518101
Saudi Arabia,489126,7832,469120
Ecuador,459538,21605,423688
Bolivia,441286,16822,363431
Kazakhstan,428163,4399,397826
Tunisia,426879,15065,356321
Paraguay,424998,13017,373253
Greece,423185,12691,405408
Bulgaria,421902,18067,394930
Belarus,418212,3153,410984
Panama,404983,6552,385671
Slovakia,391659,12511,378699
Uruguay,370600,5619,350291
Costa Rica,369540,4674,294872
Georgia,367058,5327,352624
Croatia,359975,8209,351241
Kuwait,358511,1979,337829
Azerbaijan,336122,4975,330275
Dominican Republic,326193,3840,267396
Palestine,314288,3565,308303
Guatemala,296438,9282,265352
Denmark,294152,2535,288476
Egypt,281524,16194,212059
Lithuania,278809,4384,267725
Ethiopia,276250,4325,260737
Venezuela,274024,3136,255256
Ireland,272784,5000,257319
Thailand,270921,2141,214340
Oman,270504,3140,236988
Bahrain,265975,1353,261740
Honduras,263376,7030,92472
Sri Lanka,260972,3120,227840
Slovenia,257358,4419,252368
Moldova,256816,6194,249774
Armenia,225221,4517,216882
Qatar,222217,591,219985
Bosnia and Herzegovina,205032,9667,183534
Cuba,193945,1302,176030
Libya,193905,3198,178621
Kenya,184537,3640,126594
Nigeria,167692,2121,164273
Myanmar,159347,3347,136992
S. Korea,158549,2024,148319
Zambia,157832,2271,134419
North Macedonia,155689,5485,150063
Algeria,140075,3726,97380
Latvia,137500,2520,134062
Albania,132523,2456,130014
Norway,131509,794,88952
Estonia,131085,1269,127416
Kyrgyzstan,126395,2009,110698
Afghanistan,122156,5048,71924
Mongolia,120339,592,81426
Uzbekistan,111153,740,107696
Montenegro,100272,1613,98371
Finland,95964,973,46000
Ghana,95914,796,93444
Namibia,91208,1556,67780
Uganda,81034,1061,53551
Cameroon,80858,1324,78224
El Salvador,78766,2387,72572
Mozambique,77205,884,71491
Cyprus,76333,374,72681
Maldives,73931,213,70325
Botswana,71443,1158,66323
Luxembourg,70895,818,69726
Singapore,62589,36,62234
Cambodia,51384,628,44858
Zimbabwe,51221,1808,39411
Jamaica,50166,1080,30192
Ivory Coast,48378,315,47862
Senegal,43268,1168,41487
Madagascar,42247,915,40651
DRC,41353,933,28422
Rwanda,39914,448,27272
Angola,38965,903,33271
Sudan,36709,2760,30543
Malawi,36359,1199,33228
Trinidad and Tobago,33029,857,25229
Cabo Verde,32594,287,31692
Australia,30684,910,29358
Malta,30627,420,30161
Réunion,30583,237,28585
French Guiana,27628,146,9995
Syria,25551,1879,21831
Gabon,25054,159,24729
Guinea,23787,172,22477
Suriname,21936,531,17832
Mauritania,20894,489,19816
Guyana,20142,473,18109
Mayotte,19405,174,2964
Eswatini,19084,678,18107
French Polynesia,19007,142,18851
Haiti,18665,438,12865
Vietnam,17727,81,7247
Papua New Guinea,17098,173,16518
Guadeloupe,17028,230,2250
Seychelles,15579,68,14365
Somalia,14946,775,7246
Taiwan,14853,661,11608
Mali,14428,525,10062
Togo,13962,130,13517
Andorra,13918,127,13721
Tajikistan,13523,90,13318
Burkina Faso,13485,168,13308
Belize,13300,329,12665
Bahamas,12735,246,11603
Congo,12695,166,11211
Martinique,12374,98,98
Curaçao,12343,126,12197
Hong Kong,11928,211,11631
