region,cases,deaths,recovered
USA,30636534,556883,23039585
Brazil,12136615,298843,10601658
India,11734058,160477,11205160
Russia,4474610,95818,4088045
France,4313073,92908,283507
UK,4307304,126284,3712658
Italy,3419616,105879,2753083
Spain,3234319,73744,2992848
Turkey,3061520,30316,2863882
Germany,2689205,75708,2445300
Colombia,2347224,62274,2239936
Argentina,2261577,54823,2043957
Mexico,2203041,199048,1744262
Poland,2089869,49761,1693875
Iran,1815712,61951,1555766
Ukraine,1565732,30431,1268886
South Africa,1538961,52251,1465204
Peru,1481259,50474,1397341
Czechia,1475538,25055,1276488
Indonesia,1471225,39865,1304921
Netherlands,1213366,16339,N/A
Chile,942958,22384,882772
Canada,942320,22735,883275
Romania,907007,22442,814182
Belgium,842775,22763,55692
Israel,829689,6122,808869
Portugal,818212,16794,769086
Iraq,803041,14066,723286
Sweden,758335,13315,N/A
Philippines,677653,12992,578461
Pakistan,637042,13965,586228
Hungary,586123,18703,378176
Switzerland,586096,10247,537671
Bangladesh,577241,8738,525694
Serbia,561372,5002,473912
Jordan,553727,6077,447888
Austria,519980,9121,477940
Morocco,492403,8775,480100
Japan,457754,8861,435361
Lebanon,444865,5850,349223
UAE,444398,1451,427188
Saudi Arabia,385834,6618,375165
Panama,351667,6060,340493
Slovakia,350551,9190,255300
Malaysia,335540,1244,319842
Ecuador,313570,16504,271847
Bulgaria,312741,12307,239602
Belarus,312474,2175,303030
Georgia,278178,3714,270668
Nepal,276244,3019,272097
Bolivia,266086,12093,213779
Croatia,258745,5808,246543
Dominican Republic,250177,3283,206736
Azerbaijan,248307,3384,233356
Tunisia,246507,8610,213505
Greece,242347,7582,207130
Kazakhstan,235095,2934,212908
Ireland,231484,4610,23364
Palestine,228044,2478,201675
Denmark,227031,2403,215035
Kuwait,221743,1246,206180
Moldova,217715,4623,191630
Costa Rica,213438,2908,190950
Lithuania,210202,3501,195115
Slovenia,207298,3985,192439
Paraguay,198135,3818,162879
Egypt,196709,11680,150924
Ethiopia,190594,2693,149590
Guatemala,189067,6730,172621
Armenia,185020,3384,169172
Honduras,184031,4489,69458
Qatar,174762,275,161111
Nigeria,162076,2031,148530
Bosnia and Herzegovina,156346,6005,126237
Libya,153411,2564,140420
Venezuela,152508,1511,141260
Oman,152364,1633,139846
Myanmar,142264,3204,131765
Bahrain,137550,503,129845
Kenya,123167,2048,90586
Albania,121847,2156,86497
North Macedonia,120882,3528,102201
Algeria,116349,3066,80981
S. Korea,99846,1707,91560
Latvia,98094,1840,88322
Estonia,97456,809,70346
Sri Lanka,90765,552,87306
Ghana,89893,734,86248
Norway,89120,649,74332
Montenegro,88116,1220,78990
Kyrgyzstan,87652,1492,84339
Zambia,86779,1185,83478
Uruguay,86007,827,70372
