region,cases,deaths,recovered
USA,13177130,268731,7812740
India,9308751,135734,8716566
Brazil,6170827,170832,5512847
Russia,2187990,38062,1685492
France,2170097,50618,156552
Spain,1622632,44037,N/A
UK,1574562,57031,N/A
Italy,1509875,52850,661180
Argentina,1390388,37714,1217284
Colombia,1270991,35860,1174959
Mexico,1070487,103597,798037
Germany,987124,15425,676100
Peru,954459,35727,884747
Poland,941112,15568,494869
Iran,908346,46689,633275
South Africa,775502,21201,716444
Ukraine,677189,11717,317395
Belgium,564967,16077,36569
Chile,545662,15235,521247
Iraq,544670,12125,474376
Indonesia,516753,16352,433649
Czechia,507549,7633,417657
Turkey,503738,13014,388771
Netherlands,503123,9184,N/A
Bangladesh,456438,6524,371453
Romania,449349,10712,323514
Philippines,424297,8242,387266
Pakistan,386198,7843,334392
Saudi Arabia,356389,5840,345215
Canada,350422,11763,279539
Morocco,340684,5619,289808
Israel,332420,2827,320078
Switzerland,313978,4451,218900
Portugal,280394,4209,193944
Austria,266038,2773,196342
Sweden,236355,6622,N/A
Nepal,227640,1412,209435
Jordan,203021,2509,135650
Hungary,192047,4229,49616
Ecuador,187230,13288,164009
UAE,163967,564,151870
Panama,158532,3002,139356
Serbia,148214,1366,31536
Bolivia,144276,8933,120209
Kuwait,141547,872,134750
Dominican Republic,140922,2317,113687
Qatar,138066,237,135198
Japan,137261,2022,116378
Costa Rica,134520,1674,82611
Bulgaria,133060,3367,42620
Armenia,130870,2068,103055
Belarus,130012,1128,108769
Kazakhstan,128400,1990,114821
Oman,122579,1391,113856
Guatemala,120685,4133,109306
Lebanon,120341,950,71236
Georgia,118690,1124,98781
Croatia,115626,1552,92349
Egypt,114107,6585,102201
Ethiopia,107669,1672,67001
Honduras,106116,2888,47006
Azerbaijan,106101,1256,68572
Moldova,102894,2229,90485
Slovakia,101257,749,56378
Venezuela,100817,880,95669
Greece,99306,2001,9989
Tunisia,91307,2983,66459
Bahrain,86185,341,84335
Myanmar,85205,1846,64645
Bosnia and Herzegovina,84252,2480,48780
Libya,80407,1140,51585
Kenya,80102,1427,53526
Paraguay,78878,1691,56025
Palestine,78493,680,61241
Algeria,78025,2329,50712
Denmark,75395,811,59250
Uzbekistan,72289,606,69477
Ireland,71187,2033,23364
Kyrgyzstan,71171,1251,62544
Slovenia,71073,1245,49654
Nigeria,66805,1169,62493
Malaysia,60752,348,49056
Singapore,58195,28,58104
North Macedonia,57451,1600,34970
Lithuania,53757,449,12655
Ghana,51225,323,50127
Afghanistan,45716,1737,36232
El Salvador,37884,1098,34595
Albania,35600,753,17352
Norway,34268,316,20956
Montenegro,33316,469,21721
Luxembourg,32873,294,23404
S. Korea,32318,515,26950
Australia,27867,907,25565
Cameroon,23915,437,22177
Finland,23148,388,16800
Sri Lanka,21811,96,15816
Ivory Coast,21168,131,20843
Uganda,18890,191,8832
Zambia,17535,357,16755
Madagascar,17341,251,16657
Sudan,16649,1210,9908
Senegal,15960,331,15558
Mozambique,15467,128,13520
Latvia,15171,188,1719
Angola,14821,340,7517
Namibia,14155,147,13355
French Polynesia,13783,70,4842
Guinea,12949,76,11922
Maldives,12854,46,11681
DRC,12365,331,11433
Tajikistan,12044,86,11437
French Guiana,11116,70,9995
Estonia,10955,99,6497
Jamaica,10541,248,5721
Cabo Verde,10526,104,9900
Botswana,10258,31,7717
Zimbabwe,9508,274,8336
Cyprus,9453,47,2055
Malta,9405,125,7165
Haiti,9248,232,7916
Gabon,9173,59,9016
Guadeloupe,8344,149,2242
Mauritania,8246,171,7646
Cuba,8075,133,7497
Réunion,7836,39,6660
Bahamas,7469,163,5733
Syria,7459,391,3271
Andorra,6534,76,5649
Trinidad and Tobago,6503,116,5655
Eswatini,6272,120,5901
Malawi,6018,185,5450
Hong Kong,5948,108,5300
Nicaragua,5784,160,4225
Rwanda,5779,47,5317
Djibouti,5670,61,5575
Congo,5632,93,4988
Belize,5423,129,2986
Martinique,5413,40,98
Iceland,5312,26,5110
Suriname,5305,117,5184
Guyana,5236,147,4242
Mayotte,5181,49,2964
Equatorial Guinea,5137,85,5005
Uruguay,4988,73,3923
CAR,4911,63,1924
Aruba,4778,45,4632
Mali,4461,148,3060
Somalia,4445,113,3412
Thailand,3942,60,3788
Gambia,3727,123,3587
South Sudan,3092,61,2949
Benin,2974,43,2579
Togo,2889,64,2320
Burkina Faso,2777,68,2567
Guinea-Bissau,2422,43,2309
Sierra Leone,2408,74,1829
Yemen,2124,611,1474
Lesotho,2109,44,1278
New Zealand,2040,25,1955
Curaçao,1929,3,1057
Chad,1655,101,1494
Liberia,1578,83,1340
San Marino,1514,44,1231
Niger,1419,70,1170
Vietnam,1331,35,1166
Liechtenstein,1208,14,1010
Channel Islands,1147,48,960
Sint Maarten,1036,25,919
Gibraltar,991,5,903
Sao Tome and Principe,982,17,926
Turks and Caicos,746,6,700
Diamond Princess,712,13,659
Mongolia,712,NA,345
Saint Martin,690,12,598
Burundi,673,1,575
Papua New Guinea,645,7,588
Taiwan,625,7,555
Comoros,610,7,585
Monaco,594,3,530
Eritrea,566,NA,477
Tanzania,509,21,183
Faeroe Islands,500,NA,498
Mauritius,497,10,440
Bhutan,386,NA,367
Isle of Man,369,25,338
Cambodia,307,NA,298
Cayman Islands,269,2,249
Barbados,263,7,243
Bermuda,241,9,206
Saint Lucia,238,2,109
Seychelles,166,NA,159
Caribbean Netherlands,161,3,155
Brunei,150,3,145
Antigua and Barbuda,140,4,129
St. Barth,127,NA,94
St. Vincent Grenadines,84,NA,78
Dominica,77,NA,63
British Virgin Islands,71,1,70
Macao,46,NA,46
Grenada,41,NA,30
Laos,39,NA,24
Fiji,38,2,33
New Caledonia,32,NA,32
Timor-Leste,30,NA,30
Vatican City,27,NA,15
Saint Kitts and Nevis,22,NA,19
Greenland,18,NA,18
Solomon Islands,17,NA,5
Falkland Islands,16,NA,13
Saint Pierre Miquelon,16,NA,12
Montserrat,13,1,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,4,NA,3
Marshall Islands,4,NA,1
Wallis and Futuna,3,NA,1
Samoa,1,NA,NA
Vanuatu,1,NA,NA
China,86490,4634,81550
Total:,15374462,400693,9468346
Total:,16232558,285061,14510575
Total:,10870189,320567,9770353
Total:,16440797,375081,6707054
Total:,2127164,50851,1798479
Total:,44431,1011,33022
Total:,721,15,659
Total:,61090322,1433279,42288488
