region,cases,deaths,recovered
USA,47891997,783439,37897335
India,34437307,463530,33837859
Brazil,21953838,611255,21146255
UK,9524971,142835,7792578
Russia,9031851,254167,7754764
Turkey,8386542,73342,7868409
France,7275149,118137,7007731
Iran,6031575,128042,5683458
Argentina,5305151,116228,5170876
Spain,5047156,87673,4889801
Colombia,5029335,127766,4870317
Germany,5009388,98159,4466000
Italy,4852496,132739,4604645
Indonesia,4250516,143644,4097675
Mexico,3844791,291089,3204910
Ukraine,3203149,76302,2620094
Poland,3190067,78821,2788003
South Africa,2925677,89476,2819307
Philippines,2815080,45272,2740426
Malaysia,2541147,29631,2446197
Netherlands,2283083,18728,2017900
Peru,2213548,200605,N/A
Iraq,2068388,23483,2023683
Thailand,2018410,20034,1902846
Czechia,1881206,31431,1711305
Canada,1746916,29324,1692301
Romania,1739283,52836,1568418
Japan,1725121,18323,1705098
Chile,1723728,37951,1627965
Bangladesh,1572278,27918,1536303
Belgium,1484712,26321,1242741
Israel,1336882,8140,1322917
Pakistan,1279373,28595,1227688
Serbia,1208386,10781,1101235
Sweden,1182471,15051,1146876
Portugal,1106005,18242,1050838
Vietnam,1018346,23018,858054
Cuba,958390,8279,948253
Kazakhstan,956499,12419,914098
Morocco,948157,14740,929909
Austria,948100,11689,830831
Hungary,939784,31867,818336
Switzerland,909034,11341,841810
Jordan,889671,11215,849603
Greece,828032,16686,731135
Nepal,816675,11471,797926
Georgia,780391,10894,711105
UAE,740879,2143,735457
Tunisia,715637,25308,689402
Bulgaria,654819,26191,514788
Lebanon,651788,8577,623694
Belarus,625592,4834,604708
Guatemala,609136,15675,590601
Costa Rica,564159,7197,524560
Azerbaijan,558431,7416,520250
Slovakia,554296,13485,466252
Sri Lanka,549500,13972,523503
Saudi Arabia,549192,8811,538201
Croatia,534601,9840,484766
Bolivia,522530,19004,481648
Ecuador,519560,32989,443880
Myanmar,512548,18913,483530
Ireland,494643,5566,405598
Panama,474453,7341,465356
Paraguay,461912,16335,444920
Lithuania,441784,6293,400067
Palestine,426613,4483,418934
Denmark,420099,2760,384095
Venezuela,418900,5019,404871
Kuwait,412982,2462,410238
Uruguay,396402,6101,388239
S. Korea,395460,3103,360891
Dominican Republic,394608,4166,386219
Honduras,376967,10353,117912
Slovenia,375775,4918,329282
Mongolia,372187,1869,313256
Ethiopia,368646,6613,344328
Libya,364076,5275,314829
Moldova,352670,8446,332073
Egypt,343026,19435,286891
Armenia,328081,6976,292092
Oman,304410,4113,299810
Bahrain,277201,1393,275563
Bosnia and Herzegovina,263587,11962,192218
Kenya,254276,5316,247633
Qatar,240965,611,238717
Latvia,239575,3734,211265
Singapore,235480,576,210521
Norway,227370,950,88952
Nigeria,213127,2960,205491
Estonia,211535,1668,183772
Zambia,209971,3664,206166
North Macedonia,208992,7320,193072
Algeria,207873,5977,142634
Botswana,193701,2411,190577
Albania,192600,2986,181213
Australia,189607,1882,166014
Uzbekistan,189458,1354,185550
Kyrgyzstan,182267,2702,176721
Finland,167119,1216,46000
Afghanistan,156510,7292,129057
Montenegro,151730,2200,144099
Mozambique,151422,1934,149355
Zimbabwe,133393,4696,128274
Ghana,130649,1206,128331
Namibia,129041,3564,125325
Uganda,126889,3237,96989
Cyprus,124225,577,90755
Cambodia,119481,2861,115862
El Salvador,117722,3721,100424
Cameroon,106190,1770,102716
Rwanda,100125,1338,45518
Jamaica,90149,2322,60314
Maldives,89713,247,87225
Luxembourg,84248,855,80572
Senegal,73951,1881,72059
Angola,64899,1727,61666
Trinidad and Tobago,61922,1850,53340
Malawi,61843,2302,58574
Ivory Coast,61503,702,60378
DRC,57729,1099,50930
Réunion,55865,376,54058
Guadeloupe,54920,745,2250
Laos,53207,96,6558
Fiji,52397,679,50316
Suriname,50013,1133,29525
Eswatini,46472,1245,45204
Syria,46130,2661,27583
French Guiana,45366,322,11254
Martinique,43881,700,104
Madagascar,43672,964,41322
Sudan,40238,3099,32905
French Polynesia,40178,636,33500
Cabo Verde,38293,350,37852
Malta,38168,462,36761
Mauritania,38069,807,36522
Guyana,36741,957,33482
Gabon,36692,266,30083
Papua New Guinea,32830,430,31153
Guinea,30715,387,29650
Belize,28899,534,26418
Tanzania,26196,725,N/A
Togo,26148,243,25813
Benin,24833,161,24546
Haiti,24543,708,20675
Somalia,22837,1313,11189
Seychelles,22633,122,22191
Bahamas,22572,665,21512
Barbados,21877,191,13639
Lesotho,21688,660,13095
Mayotte,20769,185,2964
Burundi,20221,38,773
Timor-Leste,19809,122,19675
Mauritius,18979,240,1854
Congo,18153,309,12421
Curaçao,17216,175,16941
Tajikistan,17091,124,16965
Nicaragua,16877,207,4225
Mali,16643,585,14829
Taiwan,16479,848,15520
Aruba,16076,172,15751
Andorra,15819,130,15443
Iceland,15321,34,13702
Burkina Faso,15281,234,14833
Channel Islands,14519,100,13250
Brunei,14172,96,13447
