region,cases,deaths,recovered
USA,10191335,243316,6442590
India,8519495,126235,7879478
Brazil,5653561,162286,5064344
Russia,1774334,30537,1324419
France,1748705,40169,127938
Spain,1388411,38833,N/A
Argentina,1236851,33348,1053313
UK,1171441,48888,N/A
Colombia,1136447,32595,1029082
Mexico,961938,94808,710940
Peru,920010,34840,843600
Italy,902490,41063,328891
South Africa,735906,19789,678738
Iran,682486,38291,520329
Germany,663098,11462,412000
Poland,546425,7872,209363
Chile,521558,14543,497411
Iraq,498549,11327,428928
Belgium,494168,12907,29357
Ukraine,460331,8450,206866
Indonesia,437716,14614,368298
Bangladesh,420238,6067,338145
Czechia,411220,4681,237757
Netherlands,410065,8004,N/A
Philippines,396395,7539,361638
Turkey,391739,10803,336221
Saudi Arabia,350592,5540,337386
Pakistan,343189,6968,318417
Israel,319090,2664,307728
Romania,303751,7879,204679
Canada,261383,10503,213971
Morocco,252185,4197,205556
Switzerland,211913,2764,87300
Nepal,194453,1108,157926
Portugal,179324,2896,99781
Ecuador,173486,12815,149048
Austria,153153,1411,91719
Sweden,146461,6022,N/A
Bolivia,142427,8790,114225
UAE,142143,514,138291
Panama,138506,2781,116823
Qatar,134203,232,131276
Kuwait,131743,811,122576
Dominican Republic,129645,2263,107580
Oman,118140,1301,108681
Costa Rica,116363,1464,71119
Kazakhstan,116162,1857,107668
Guatemala,111262,3821,101135
Hungary,109616,2438,25070
Jordan,109321,1233,8808
Egypt,108962,6355,100239
Japan,107086,1812,97197
Armenia,106424,1559,64179
Belarus,106279,1007,90998
Honduras,100041,2745,42815
Ethiopia,99201,1518,58948
Venezuela,94698,824,89502
Lebanon,93097,713,46602
Bahrain,83264,329,80763
Moldova,81675,1891,61314
Slovakia,75495,351,19481
Bulgaria,74485,1632,23805
Tunisia,69543,1794,47416
Uzbekistan,68512,583,65762
Libya,68117,929,40119
Croatia,67247,794,50775
Paraguay,66941,1479,47154
Azerbaijan,65411,840,48908
Ireland,64855,1945,23364
Nigeria,63790,1155,59884
Kyrgyzstan,62819,1177,53952
Serbia,62747,890,31536
Kenya,62488,1111,41931
Bosnia and Herzegovina,62423,1510,30939
Algeria,61381,2036,41783
Myanmar,61377,1420,45756
Palestine,58158,515,50407
Singapore,58056,28,57975
Georgia,57753,475,42572
Denmark,55121,743,40305
Greece,54809,749,9989
Ghana,48904,320,47611
Slovenia,45160,550,22443
Afghanistan,42092,1558,34458
Malaysia,40209,286,28234
North Macedonia,38782,1110,23011
El Salvador,35145,1010,31172
Australia,27658,907,25451
S. Korea,27427,478,24968
Lithuania,24699,207,5700
Norway,24243,285,11863
Albania,23705,557,12002
Luxembourg,22481,185,12094
Montenegro,22379,333,15544
Cameroon,22342,429,21151
Ivory Coast,20813,126,20489
Finland,17797,362,12700
Madagascar,17111,244,16409
Zambia,16954,349,15950
Senegal,15708,326,15336
Uganda,14066,131,7753
Sudan,13943,837,6764
Sri Lanka,13702,34,8285
Mozambique,13577,99,11581
Namibia,13170,134,11602
Guinea,12414,74,10817
Angola,12335,303,5647
Maldives,11962,39,11066
DRC,11550,316,10838
Tajikistan,11294,83,10594
French Guiana,10704,70,9995
French Polynesia,9995,39,4842
Jamaica,9506,221,4934
Cabo Verde,9291,100,8431
Haiti,9127,232,7618
Gabon,9022,55,8878
Zimbabwe,8498,251,7995
Latvia,8095,99,1466
Guadeloupe,7903,133,2242
Botswana,7835,27,5534
Mauritania,7814,165,7473
Cuba,7267,130,6582
Malta,7141,76,5103
Bahamas,6947,152,4942
Réunion,6264,27,5380
Syria,6147,313,2302
Estonia,6125,75,4193
Eswatini,5989,117,5719
Malawi,5951,184,5348
Cyprus,5871,35,1882
Trinidad and Tobago,5838,111,5127
Djibouti,5605,61,5485
Nicaragua,5591,157,4225
Congo,5379,92,3887
Hong Kong,5375,107,5139
Andorra,5319,75,4043
