region,cases,deaths,recovered
USA,83437158,1023908,80872122
India,43094548,523975,42547699
Brazil,30524183,663967,29609094
France,28849915,146498,27426293
Germany,25203564,136564,23135500
UK,22102983,175984,21428440
Russia,18211178,376560,17578659
S. Korea,17464782,23206,N/A
Italy,16682626,164179,15353323
Turkey,15038495,98819,14935811
Spain,11953481,104668,11446906
Vietnam,10666751,43049,9314420
Argentina,9083673,128653,8895999
Netherlands,8054728,22266,7912791
Japan,8000280,29726,7630309
Iran,7224056,141145,6997050
Australia,6168861,7454,5800078
Colombia,6093645,139809,5927076
Indonesia,6047741,156340,5884770
Poland,5998909,116099,5334821
Mexico,5740080,324350,5039624
Ukraine,5002870,108411,N/A
Malaysia,4454113,35569,4391090
Thailand,4308319,28979,4181671
Austria,4166759,18222,4078247
Israel,4085418,10699,4052605
Belgium,4071279,31494,3861145
Czechia,3911324,40203,3860191
Portugal,3853800,22280,N/A
South Africa,3818125,100471,3668982
Canada,3783091,39673,3473768
Philippines,3686543,60439,3621410
Switzerland,3619035,13865,3500631
Chile,3569492,57597,3434603
Peru,3568692,212906,N/A
Greece,3348756,29315,3248273
Denmark,2970002,6218,2950088
Romania,2897528,65540,2606660
Sweden,2503090,18791,2472416
Iraq,2325397,25212,2298717
Serbia,2008740,16015,1978619
Bangladesh,1952747,29127,1896788
Hungary,1903200,46266,1808061
Slovakia,1783906,19952,1750508
Jordan,1694216,14048,1678941
Georgia,1655221,16811,1637293
Pakistan,1528654,30372,1494141
Ireland,1521474,7108,1470004
Norway,1427485,3006,N/A
Kazakhstan,1305573,13661,1291252
Singapore,1208917,1344,1144153
Hong Kong,1205717,9333,N/A
Morocco,1165084,16069,1148708
Bulgaria,1158793,36965,988914
Croatia,1125723,15865,1104237
Cuba,1103606,8527,1094417
Lebanon,1097268,10395,1083156
Lithuania,1059185,9111,1027730
Finland,1052767,4150,46000
Tunisia,1040712,28566,N/A
Slovenia,1013935,6605,995202
Belarus,981259,6963,928536
Nepal,978899,11951,966730
New Zealand,977380,797,923036
Bolivia,905212,21924,860297
Uruguay,899723,7210,888557
UAE,899637,2302,883461
Ecuador,870526,35598,N/A
Costa Rica,857290,8421,836721
Guatemala,848098,17653,828221
Latvia,823732,5780,810145
Azerbaijan,792599,9709,782839
Panama,782265,8189,764407
Saudi Arabia,754623,9096,742239
Sri Lanka,663503,16507,646136
Paraguay,649455,18870,624673
Kuwait,631409,2555,628090
Myanmar,612965,19434,591902
Palestine,581940,5353,576242
Dominican Republic,579572,4376,574824
Estonia,572434,2548,511857
Bahrain,570761,1477,565928
Venezuela,522587,5709,515871
Moldova,516986,11489,504142
Egypt,515645,24613,442182
Libya,501904,6430,490973
Cyprus,474267,1020,124370
Ethiopia,470686,7510,455720
Mongolia,469885,2179,313256
Honduras,423794,10895,132358
Armenia,422877,8622,412026
Oman,389126,4258,384243
Bosnia and Herzegovina,377229,15768,192218
Réunion,374295,742,355605
Qatar,364895,677,363700
Kenya,323818,5649,318042
Zambia,319755,3976,315266
North Macedonia,310063,9284,300107
Botswana,305859,2688,303026
Albania,275266,3496,271480
Taiwan,268569,896,32318
Algeria,265786,6875,178359
Nigeria,255766,3143,249914
Zimbabwe,248150,5472,241939
Luxembourg,240675,1068,230342
Uzbekistan,238660,1637,236784
Montenegro,235549,2717,232226
Mozambique,225407,2201,223159
Laos,208368,748,7660
Kyrgyzstan,200993,2991,196406
Iceland,185795,119,75685
Maldives,179171,298,163687
Afghanistan,178905,7684,161916
Uganda,164069,3596,100205
El Salvador,162089,4128,150662
Ghana,161222,1445,159746
Namibia,158989,4026,153662
Martinique,153253,926,104
Trinidad and Tobago,149950,3845,137428
Brunei,142312,218,141540
Guadeloupe,140130,854,2250
Cambodia,136260,3056,133172
Jamaica,130596,2972,84044
Rwanda,129825,1459,45522
Cameroon,119780,1927,117791
Angola,99194,1900,97149
Malta,92475,708,88213
DRC,87023,1337,50930
Senegal,86012,1966,84028
Malawi,85797,2634,82072
Ivory Coast,81968,799,81142
French Guiana,80859,395,11254
Suriname,79393,1328,49402
Channel Islands,74865,172,73987
French Polynesia,72765,648,N/A
Barbados,72282,402,68533
Eswatini,70964,1399,69019
Fiji,64699,862,62815
Madagascar,64181,1391,59370
Guyana,63533,1228,62204
Sudan,62135,4933,N/A
New Caledonia,60749,312,60231
Bhutan,59422,21,59033
Mauritania,58707,982,57700
Belize,57578,676,56664
Cabo Verde,56046,401,55568
Syria,55837,3150,52262
Gabon,47602,304,47285
Papua New Guinea,43821,650,43133
Seychelles,42841,166,42223
Curaçao,42241,274,41612
Andorra,41717,153,41021
Burundi,40675,38,773
Mauritius,37733,990,36031
Mayotte,37363,187,2964
Togo,36996,273,36705
Guinea,36459,440,35976
Aruba,34846,212,34516
Faeroe Islands,34658,28,7693
Tanzania,33872,803,N/A
Bahamas,33655,798,32388
Lesotho,32910,697,24155
Mali,30888,732,29990
Haiti,30703,835,29555
Isle of Man,28416,87,26794
Benin,26952,163,25506
Somalia,26485,1350,13182
Congo,24079,385,20178
Saint Lucia,23612,368,22977
Timor-Leste,22883,130,22730
Cayman Islands,22828,27,8553
Burkina Faso,20853,382,20439
Nicaragua,18491,225,4225
Gibraltar,17996,102,16579
South Sudan,17491,138,13514
Tajikistan,17388,124,17264
Liechtenstein,17230,84,17070
San Marino,16561,115,16175
Solomon Islands,16441,144,14797
Equatorial Guinea,15910,183,15701
Djibouti,15631,189,15427
Grenada,15138,220,14298
CAR,14649,113,6859
Bermuda,13832,131,13289
Dominica,12161,63,12025
Gambia,11995,365,11591
Greenland,11971,21,2761
Monaco,11898,54,11692
Yemen,11819,2149,9009
Saint Martin,10537,63,1399
Tonga,10494,11,9255
Samoa,10210,20,1605
Sint Maarten,10065,86,9913
Caribbean Netherlands,9804,34,9714
Eritrea,9735,103,9631
Niger,8957,309,8550
Guinea-Bissau,8213,171,7530
Comoros,8100,160,7933
Vanuatu,7699,14,7262
Sierra Leone,7681,125,N/A
Antigua and Barbuda,7663,137,7471
Liberia,7434,294,5747
Chad,7412,193,4874
St. Vincent Grenadines,6787,106,6641
British Virgin Islands,6355,62,N/A
Turks and Caicos,5995,36,5918
