region,cases,deaths,recovered
USA,106385356,1157194,104223424
India,44776002,531016,44204771
France,39853256,165857,39560173
Germany,38374310,171597,38138800
Brazil,37358092,700811,36249161
Japan,33547551,74164,21725273
S. Korea,30944430,34356,30725553
Italy,25715384,189262,25393597
UK,24448729,209396,24239333
Russia,22734824,397681,22116159
Turkey,17232066,102174,N/A
Spain,13798747,120426,13645949
Vietnam,11528303,43186,10615180
Australia,11352930,19933,11291664
Taiwan,10239998,19005,10220895
Argentina,10044957,130472,9914485
Netherlands,8610372,22992,8580241
Iran,7592255,145391,7342490
Mexico,7553847,333603,6801678
Indonesia,6753593,161082,6585054
Poland,6504340,119423,5335940
Colombia,6363058,142690,6186006
Austria,6047354,22184,6010217
Greece,5965643,36582,5919239
Portugal,5576583,26450,5545432
Ukraine,5465954,111676,5315684
Chile,5274464,64497,5206417
Malaysia,5056911,36994,5006634
Israel,4817269,12416,4798473
Belgium,4782863,34115,4713000
DPRK,4772813,74,4772739
Thailand,4728967,33940,4692636
Czechia,4636934,42713,4589926
Canada,4634277,52121,4558411
Peru,4495510,219906,4272599
Switzerland,4399088,14452,4378012
Philippines,4084255,66431,4008470
South Africa,4075237,102595,3912506
Romania,3380891,67961,3299960
Denmark,3178960,8420,3169559
Hong Kong,2885849,13487,2870228
Sweden,2702703,23912,2675785
Serbia,2525449,17997,2495053
Iraq,2465545,25375,2439497
Singapore,2298689,1727,2149583
New Zealand,2286481,4045,2271682
Hungary,2199764,48811,2146693
Bangladesh,2038053,29446,1998448
Slovakia,1865894,21126,1844137
Georgia,1833502,17019,1776548
Jordan,1746997,14122,1731007
Ireland,1708435,8782,1695720
Pakistan,1580244,30654,1538689
Norway,1481870,5213,1475341
Finland,1468123,9097,1455841
Kazakhstan,1410549,13848,1383020
Slovenia,1342111,7100,1328006
Lithuania,1316418,9649,1302623
Bulgaria,1301667,38283,1260381
Morocco,1272679,16296,1256151
Croatia,1271276,18091,1252694
Guatemala,1245975,20189,1224934
Lebanon,1235513,10882,1087587
Costa Rica,1226248,9326,860711
Bolivia,1196291,22375,1165008
Tunisia,1152033,29363,N/A
Cuba,1112919,8530,1104286
Ecuador,1059529,36017,1022992
UAE,1058979,2349,1040046
Uruguay,1036159,7621,1027930
Panama,1034730,8612,1025167
Mongolia,1007915,2179,1005728
Nepal,1002009,12022,989542
Belarus,994037,7118,985592
Latvia,977214,6300,970496
Saudi Arabia,837279,9636,822552
Azerbaijan,830423,10198,819755
Paraguay,808943,19902,N/A
Bahrain,718304,1559,716039
Sri Lanka,672094,16835,655246
Kuwait,665386,2570,660237
Dominican Republic,660937,4384,644785
Cyprus,656904,1350,652317
Myanmar,634105,19490,614596
Palestine,621008,5404,615445
Moldova,618827,12086,504142
Estonia,617222,2979,524990
Venezuela,552490,5856,546365
Egypt,515882,24613,442182
Libya,507229,6437,500769
Qatar,503909,690,501346
Ethiopia,500744,7573,487753
Réunion,486588,921,418572
Honduras,472485,11111,N/A
Armenia,448458,8743,435162
Bosnia and Herzegovina,402573,16325,379084
Oman,399449,4628,384669
North Macedonia,347672,9667,337068
Zambia,343753,4058,339530
Kenya,342988,5688,337274
Albania,334701,3602,329407
Botswana,329837,2801,327027
Luxembourg,297757,1133,288991
Montenegro,290573,2817,287052
Brunei,283345,225,243601
Algeria,271617,6881,182902
