region,cases,deaths,recovered
USA,7486517,212451,4725651
India,6391960,99804,5348653
Brazil,4820116,144103,4180376
Russia,1185231,20891,964242
Colombia,829679,25998,743653
Peru,814829,32463,683815
Spain,778607,31973,N/A
Argentina,751001,16937,594645
Mexico,743216,77646,533886
South Africa,676084,16866,609584
France,577505,32019,96797
Chile,464750,12822,438148
Iran,461044,26380,383368
UK,460178,42202,N/A
Iraq,367474,9231,295882
Bangladesh,364987,5272,277078
Saudi Arabia,335097,4794,319746
Turkey,320070,8262,281151
Italy,317409,35918,228844
Philippines,314079,5562,254223
Pakistan,312806,6484,297497
Germany,295530,9586,257900
Indonesia,291182,10856,218487
Israel,253490,1622,179468
Ukraine,213028,4193,94443
Canada,160280,9316,136089
Ecuador,138584,11433,112296
Bolivia,135311,7965,95529
Romania,129658,4862,103994
Morocco,126044,2229,104136
Qatar,125959,214,122911
Netherlands,124097,6419,N/A
Belgium,118452,10016,19454
Dominican Republic,112728,2108,88205
Panama,112595,2372,89061
Kazakhstan,107979,1725,102937
Kuwait,105676,612,97197
Egypt,103198,5930,96494
Oman,98585,935,88528
UAE,95348,421,84903
Sweden,93615,5893,N/A
Poland,93481,2543,70401
Guatemala,92409,3261,80800
Japan,83563,1571,76590
Nepal,79728,509,57389
Belarus,79019,839,74777
Honduras,76900,2353,27922
Costa Rica,76828,917,39843
Portugal,76396,1977,48937
Ethiopia,76098,1205,31430
Venezuela,75122,628,65225
Czechia,72162,676,34093
Bahrain,71374,254,65550
Nigeria,58848,1112,50358
Singapore,57784,27,57512
Uzbekistan,57190,471,53835
Moldova,54064,1336,39499
Switzerland,53832,2074,45300
Algeria,51690,1741,36282
Armenia,50850,963,44219
Kyrgyzstan,46841,1065,42983
Ghana,46656,301,45942
Austria,45686,802,36476
Lebanon,40882,374,18103
Paraguay,40758,857,24449
Palestine,40322,318,32577
Azerbaijan,40309,593,38068
Afghanistan,39285,1458,32842
Kenya,38713,711,24908
Ireland,36597,1806,23364
Libya,35208,559,19894
Serbia,33662,750,31536
El Salvador,29175,848,23930
Denmark,28396,651,21309
Bosnia and Herzegovina,27749,861,20947
Hungary,27309,781,6118
Australia,27096,888,24784
S. Korea,23889,415,21666
Cameroon,20838,418,19440
Bulgaria,20833,825,14634
Ivory Coast,19755,120,19320
Greece,18886,393,9989
Tunisia,18413,265,5032
North Macedonia,18138,743,15068
Croatia,16827,284,15218
Madagascar,16454,232,15430
Senegal,15019,311,12538
Zambia,14802,333,13961
Myanmar,14383,321,4156
Norway,14085,274,11190
Albania,13806,388,8077
Sudan,13640,836,6764
Jordan,13101,69,4752
Malaysia,11484,136,10014
Namibia,11373,123,9083
Montenegro,10987,170,7397
Slovakia,10938,48,4620
DRC,10685,272,10165
Guinea,10652,66,9996
Maldives,10354,34,9187
Finland,10103,344,8100
French Guiana,9966,67,9613
Tajikistan,9811,77,8617
Mozambique,8888,62,5573
Haiti,8766,229,6829
Gabon,8766,54,8005
Luxembourg,8595,125,7280
Uganda,8287,75,4430
Zimbabwe,7850,228,6312
Mauritania,7502,161,7120
Georgia,6640,41,3419
Jamaica,6555,111,1991
Cabo Verde,6126,61,5338
Slovenia,5865,152,3906
Malawi,5779,179,4514
Cuba,5670,122,4922
Guadeloupe,5528,57,2199
Eswatini,5500,111,5000
Djibouti,5417,61,5346
Nicaragua,5170,151,2913
Angola,5114,185,2082
