region,cases,deaths,recovered
USA,88777558,1040792,84430789
India,43391331,524999,42772398
Brazil,32061959,670418,30566088
France,30513713,149317,29492289
Germany,27771111,140734,26406100
UK,22592827,179927,22114597
Russia,18415877,380837,17842800
S. Korea,18326019,24522,18163684
Italy,18184917,168058,17313380
Turkey,15085742,98996,14986340
Spain,12681820,107799,12161978
Vietnam,10742891,43084,9642514
Argentina,9341492,129016,9134483
Japan,9239615,31116,9065857
Netherlands,8152778,22354,8058735
Australia,7992758,9678,7720599
Iran,7236064,141383,7061516
Colombia,6151354,139970,5965083
Indonesia,6078725,156714,5908043
Poland,6012979,116417,5335641
Mexico,5956732,325576,5150459
Portugal,5120970,24013,4628087
Ukraine,5015994,108622,4905935
DPRK,4715120,73,4699410
Malaysia,4554661,35745,4490906
Thailand,4514155,30595,4460250
Austria,4379764,18758,4276737
Israel,4293082,10926,4223378
Belgium,4211511,31883,4115685
South Africa,3991944,101727,3876946
Chile,3948012,58385,3607477
Czechia,3928797,40313,3884969
Canada,3926613,41865,3556371
Switzerland,3708891,13979,3639432
Philippines,3700028,60507,3633096
Peru,3613464,213447,3377435
Greece,3607580,30162,3474395
Taiwan,3573703,6120,2398738
Denmark,3005707,6438,2984040
Romania,2915487,65726,2846540
Sweden,2515769,19060,2489160
Iraq,2338109,25229,2305799
Serbia,2025577,16120,2002771
Bangladesh,1963493,29138,1906519
Hungary,1925083,46626,1869244
Slovakia,1794113,20142,1770982
Jordan,1698316,14068,1683746
Georgia,1659371,16839,1637293
Ireland,1587385,7437,1552501
Pakistan,1533482,30386,1498981
Norway,1444043,3280,1432838
Singapore,1403242,1408,1311539
New Zealand,1308387,1410,1271986
Kazakhstan,1306167,13663,1292244
Hong Kong,1235960,9398,1200533
Morocco,1202461,16098,1167694
Bulgaria,1169968,37246,1071421
Croatia,1145053,16048,1125407
Finland,1133597,4832,N/A
Lebanon,1107602,10460,1087587
Cuba,1105896,8529,1097196
Lithuania,1066386,9165,1038300
Tunisia,1046703,28670,N/A
Slovenia,1034947,6648,1021194
Belarus,982867,6978,N/A
Nepal,979512,11952,967372
Uruguay,951948,7312,928373
UAE,937037,2311,917583
Mongolia,926282,2179,N/A
Bolivia,920595,21953,881071
Panama,913932,8346,889758
Costa Rica,904934,8525,860711
Ecuador,901739,35705,N/A
Guatemala,896133,18491,851765
Latvia,832884,5855,824015
Azerbaijan,793140,9717,783267
Saudi Arabia,790957,9198,772004
Sri Lanka,664065,16521,647014
Paraguay,655532,18963,624673
Kuwait,641985,2555,634914
Bahrain,616588,1492,601023
Myanmar,613553,19434,592528
Dominican Republic,600410,4383,592323
Palestine,583293,5356,577527
Estonia,579316,2588,521759
Venezuela,525716,5728,518077
Moldova,519741,11563,504142
Egypt,515645,24613,442182
Libya,502110,6430,490973
Cyprus,497454,1070,124370
Ethiopia,487217,7530,459352
Honduras,426490,10904,132444
Armenia,423104,8629,412661
Réunion,421269,807,418572
Oman,390244,4260,384669
Qatar,379277,678,373820
Bosnia and Herzegovina,378413,15799,N/A
Kenya,331966,5651,322241
