region,cases,deaths,recovered
USA,40765356,665858,31299924
India,32988673,440567,32138092
Brazil,20877864,583362,19838912
Russia,7012599,187200,6270731
UK,6941611,133161,5586491
France,6826042,114856,6356179
Turkey,6478663,57837,5906376
Argentina,5202405,112444,4895988
Iran,5103537,110064,4332892
Colombia,4916980,125230,4746546
Spain,4877755,84795,4418343
Italy,4566126,129466,4299621
Indonesia,4123617,135469,3827449
Germany,4005494,92849,3768400
Mexico,3420880,262868,2757795
Poland,2890484,75379,2657527
South Africa,2814014,83343,2586646
Ukraine,2297534,53983,2212720
Peru,2154132,198447,N/A
Philippines,2080984,34234,1889312
Netherlands,1951886,18035,1860179
Iraq,1912395,21042,1764001
Malaysia,1824439,17883,1550254
Czechia,1680559,30406,1647873
Chile,1640666,37067,1597772
Japan,1541528,16247,1319378
Canada,1513189,27016,1450499
Bangladesh,1512026,26493,1446003
Thailand,1280534,12855,1115574
Belgium,1192008,25397,1105366
Pakistan,1179305,26175,1060881
Sweden,1130525,14651,1089872
Israel,1112964,7154,1015102
Romania,1104766,34678,1058215
Portugal,1045857,17785,985714
Morocco,881042,12993,818596
Hungary,813040,30061,777988
Kazakhstan,812999,9779,716645
Jordan,800240,10463,778053
Switzerland,788813,11010,710815
Serbia,776923,7358,725993
Nepal,768295,10818,725651
UAE,722292,2045,711134
Austria,696905,10793,668398
Cuba,680453,5617,641179
Tunisia,672236,23773,632806
Lebanon,606536,8089,558955
Greece,598667,13843,548396
Georgia,564837,7806,514768
Saudi Arabia,545123,8572,533843
Vietnam,511170,12793,282516
Ecuador,502146,32296,443880
Bolivia,492509,18507,439445
Belarus,488963,3826,480994
Guatemala,486819,12203,423094
Costa Rica,472315,5568,377597
Bulgaria,461545,19083,408043
Panama,459519,7081,445901
Sri Lanka,459459,9951,382476
Paraguay,458844,15869,438337
Azerbaijan,439562,5800,380710
Myanmar,412587,15795,360494
Kuwait,410270,2423,405770
Slovakia,396080,12549,381533
Uruguay,385557,6034,378164
Croatia,377299,8362,364485
Ireland,355639,5112,300059
Palestine,351809,3720,322055
Dominican Republic,351453,4012,342169
Denmark,348347,2590,334468
Honduras,343807,9023,107551
Venezuela,339255,4086,323360
Libya,313504,4308,225676
Ethiopia,313468,4749,283151
Lithuania,302624,4607,283416
Oman,302466,4070,292181
Egypt,289684,16776,241415
Bahrain,272916,1388,270576
Slovenia,270307,4455,259095
