region,cases,deaths,recovered
USA,101263635,1109725,98528230
India,44675913,530658,44140251
France,38458421,159611,37189228
Germany,36758926,158966,36053200
Brazil,35603221,690906,34354889
S. Korea,27728482,31069,26694024
Japan,25950649,51512,20828723
Italy,24709404,182419,24003910
UK,24053576,197723,23773489
Russia,21658056,392560,21055866
Turkey,17005537,101400,N/A
Spain,13632635,116422,13422605
Vietnam,11520445,43178,10609573
Australia,10859627,16462,10546102
Argentina,9739856,130034,9591684
Netherlands,8550311,22936,8504617
Taiwan,8456104,14641,8148347
Iran,7560105,144658,7335468
Mexico,7156730,330667,6412560
Indonesia,6697201,160198,6495026
Poland,6357366,118382,5335940
Colombia,6323357,141943,6145467
Austria,5608411,21265,5537477
Portugal,5549479,25584,5506475
Greece,5448700,34482,5376495
Ukraine,5346094,110640,5222757
Malaysia,5009767,36753,4953837
Chile,4955536,62708,4883016
DPRK,4772813,74,4772739
Israel,4736548,11906,4710892
Thailand,4711528,33285,4649509
Belgium,4648042,33100,4589623
Czechia,4567205,41952,4515328
Canada,4423053,48044,4324128
Peru,4354251,217636,4011555
Switzerland,4335513,14343,4250391
Philippines,4047878,64856,3964635
South Africa,4045070,102550,3912506
Romania,3298738,67289,3227158
Denmark,3153540,7579,3137876
Sweden,2640369,21202,2598656
Iraq,2464375,25366,2437963
Serbia,2429520,17433,2401540
Hong Kong,2232091,10935,1926661
Singapore,2180146,1707,2104785
Hungary,2171056,48337,2109635
Bangladesh,2036777,29436,1986422
New Zealand,1979614,3337,1942897
Slovakia,1857137,20756,1834847
Georgia,1807654,16888,1776548
Jordan,1746997,14122,1731007
Ireland,1680548,8159,1668412
Pakistan,1575471,30635,1538689
Norway,1470753,4498,1463637
Finland,1417909,7572,1378712
Kazakhstan,1398662,13694,1383020
Bulgaria,1288853,38061,1246309
Lithuania,1280474,9442,1263629
Slovenia,1274949,6949,1247107
Morocco,1270119,16288,1252872
Croatia,1256818,17396,1236583
Lebanon,1221049,10741,1087587
Guatemala,1170585,19962,1136794
Costa Rica,1148914,9046,860711
Tunisia,1147145,29269,N/A
Bolivia,1116117,22253,1078983
Cuba,1111530,8530,1102856
UAE,1045423,2348,1026034
Ecuador,1011132,35940,974018
Panama,1009252,8533,991093
Nepal,1000930,12019,988870
Uruguay,995402,7541,986371
Belarus,994037,7118,985592
Mongolia,993997,2179,989645
Latvia,967729,6108,950319
Saudi Arabia,826153,9482,813573
Azerbaijan,824802,9986,814466
Paraguay,778895,19646,N/A
Bahrain,697267,1536,694996
Sri Lanka,671752,16808,654904
Kuwait,662747,2570,660095
Dominican Republic,650990,4384,644785
Myanmar,633418,19488,607962
Cyprus,622101,1242,608781
