region,cases,deaths,recovered
USA,24595025,408278,14486057
India,10582647,152593,10227852
Brazil,8511770,210299,7411654
Russia,3591066,66037,2978764
UK,3433494,89860,1546575
France,2914725,70686,210200
Turkey,2392963,24161,2270769
Italy,2390101,82554,1760489
Spain,2336451,53769,N/A
Germany,2058945,48073,1691700
Colombia,1923132,49004,1754222
Argentina,1799243,45407,1583465
Mexico,1641428,140704,1223108
Poland,1438914,33407,1187719
South Africa,1346936,37449,1117452
Iran,1336217,56886,1125499
Ukraine,1163716,20869,871196
Peru,1064909,38871,982111
Netherlands,917308,13056,N/A
Indonesia,917015,26282,745935
Czechia,891852,14449,732446
Canada,713269,18078,620716
Romania,695153,17271,625449
Belgium,678839,20435,46959
Chile,673750,17547,630818
Iraq,609029,12953,571198
Israel,558249,4044,473572
Portugal,556503,9028,411589
Bangladesh,528329,7922,473173
Sweden,523486,10323,N/A
Pakistan,521211,10997,475228
Philippines,502736,9909,465988
Switzerland,499931,8728,317600
Morocco,460144,7977,435686
Austria,394939,7122,370865
Serbia,374111,3771,31536
Saudi Arabia,365099,6329,356848
Hungary,352703,11409,230441
Japan,328294,4501,252787
Jordan,315544,4153,300340
Panama,298019,4787,238999
Nepal,267644,1965,261818
UAE,256732,751,228364
Lebanon,255956,1959,154608
Georgia,247915,2958,234636
Ecuador,231644,14322,199332
Azerbaijan,227391,3022,215771
Belarus,227360,1591,210779
Croatia,225128,4655,217197
Slovakia,224385,3526,171092
Bulgaria,211813,8483,156722
Dominican Republic,194966,2448,144208
Denmark,189895,1805,170012
Bolivia,187183,9636,143437
Costa Rica,184187,2416,141374
Tunisia,181885,5750,131019
Ireland,174843,2616,23364
Kazakhstan,169099,2349,153503
Lithuania,167992,2469,104297
Armenia,164676,2998,153064
Malaysia,161740,605,122344
Kuwait,158244,948,151496
Egypt,156397,8583,122993
Moldova,153112,3267,143330
Palestine,152555,1726,140075
Slovenia,149424,3206,122745
Greece,148925,5488,9989
Guatemala,148888,5254,134344
Qatar,147504,248,144015
Myanmar,134795,2973,118200
Honduras,134111,3354,60132
Oman,132011,1514,124213
Ethiopia,131546,2033,116335
Paraguay,122160,2505,97588
Venezuela,119803,1106,113002
Bosnia and Herzegovina,118083,4486,86505
Nigeria,110387,1435,89317
Libya,109869,1698,87197
Algeria,103833,2836,70554
Kenya,99227,1734,82427
Bahrain,97940,360,94646
North Macedonia,88992,2715,73777
Kyrgyzstan,83178,1387,79104
Uzbekistan,78036,619,76538
S. Korea,72729,1264,58723
Albania,67982,1281,40870
Singapore,59127,29,58868
Norway,58883,521,46611
Ghana,58065,352,55789
Latvia,55908,983,42426
Montenegro,55803,746,45898
Afghanistan,54141,2346,46359
Sri Lanka,53408,270,45820
El Salvador,51437,1498,45223
Luxembourg,48890,557,45997
Finland,40505,618,31000
Zambia,38207,559,27327
Uganda,38085,304,13083
Estonia,37344,333,26669
Uruguay,32378,311,23910
Namibia,30753,293,27493
Cyprus,28968,170,2057
Australia,28721,909,25920
Cameroon,28010,455,26861
Zimbabwe,27892,773,17372
Mozambique,27446,249,18880
Sudan,26279,1603,15688
Ivory Coast,25304,142,23527
Senegal,23224,526,19414
DRC,21060,634,14810
Angola,18926,439,16677
Cuba,18443,173,13797
Madagascar,18301,273,17609
French Polynesia,17635,126,4842
Botswana,17365,71,13519
Mauritania,16081,403,14605
Malta,15742,241,12717
French Guiana,15055,76,9995
Maldives,14582,49,13566
Jamaica,14274,326,11727
Guinea,14165,81,13351
Tajikistan,13308,90,13218
Syria,13132,841,6624
Cabo Verde,12993,119,12219
Eswatini,12944,376,8222
