region,cases,deaths,recovered
USA,10873936,248585,6728120
India,8728795,128686,8115580
Brazil,5783647,164332,5256767
France,1898710,42960,134954
Russia,1880551,32443,1406903
Spain,1484868,40461,N/A
UK,1290195,50928,N/A
Argentina,1284519,34782,1100180
Colombia,1174012,33491,1081691
Italy,1066401,43589,387758
Mexico,991835,97056,736197
Peru,930237,35067,856023
Germany,749638,12276,467800
South Africa,744732,20076,690903
Iran,726585,40121,541566
Poland,641496,9080,254349
Chile,526438,14699,502475
Belgium,520393,13891,31372
Ukraine,512652,9317,233849
Iraq,511806,11532,439228
Indonesia,452291,14933,382084
Czechia,446675,5755,300719
Netherlands,430453,8304,N/A
Bangladesh,427198,6140,344868
Turkey,404894,11233,346794
Philippines,404713,7752,362903
Pakistan,352296,7092,321563
Saudi Arabia,352160,5605,339114
Romania,334236,8510,224916
Israel,322159,2706,310605
Canada,282577,10768,226775
Morocco,276821,4570,226040
Switzerland,250396,3216,141000
Nepal,204242,1189,164592
Portugal,198011,3181,113689
Austria,181642,1608,107875
Ecuador,177513,12946,154956
Sweden,171365,6122,N/A
UAE,146735,523,141215
Panama,143352,2830,122070
Bolivia,142889,8825,116137
Qatar,135132,234,132153
Kuwait,134932,830,125593
Jordan,132086,1547,9564
Hungary,131887,2883,29802
Dominican Republic,131636,2274,109135
Costa Rica,120939,1527,74255
Oman,119442,1326,110050
Kazakhstan,119129,1899,108958
Armenia,114383,1697,72116
Guatemala,113543,3858,103174
Japan,111711,1851,100005
Belarus,110455,1027,92843
Egypt,110095,6417,100760
Honduras,101468,2804,44068
Ethiopia,101248,1554,63268
Lebanon,100703,775,55706
Venezuela,96140,841,91141
Bulgaria,90725,1970,27587
Moldova,86038,1969,67270
Bahrain,84192,332,81846
Slovakia,81772,464,24314
Tunisia,76106,2151,51807
Croatia,75922,925,58649
Serbia,73765,955,31536
Georgia,73154,636,55511
Libya,71804,985,42703
Azerbaijan,70216,905,51986
Paraguay,69653,1543,50045
Uzbekistan,69617,593,66886
Bosnia and Herzegovina,68293,1750,33690
Kenya,66723,1203,44040
Greece,66637,959,9989
Ireland,66632,1965,23364
Myanmar,65598,1508,49563
Kyrgyzstan,65454,1195,56307
Algeria,65108,2111,42980
Nigeria,64728,1162,60790
Palestine,60784,542,52861
Denmark,58963,755,44693
Singapore,58114,28,58002
Slovenia,50870,686,30027
Ghana,49957,320,48096
North Macedonia,43835,1238,25782
Malaysia,43791,303,32069
Afghanistan,42969,1595,35036
El Salvador,36030,1028,32246
Lithuania,29812,244,7096
S. Korea,28133,488,25537
Australia,27702,907,25468
Norway,27228,291,11863
Albania,26211,598,12574
Montenegro,25509,364,16788
Luxembourg,25218,211,14798
Cameroon,22490,433,21510
Ivory Coast,20882,127,20584
Finland,18542,365,14000
Madagascar,17223,249,16516
Zambia,17056,350,16102
Senegal,15744,326,15386
Sri Lanka,15723,48,10653
Uganda,15217,143,7985
Sudan,14401,1116,9535
Mozambique,14094,104,12134
Namibia,13345,135,12188
Angola,13053,315,6250
Guinea,12537,74,10899
Maldives,12085,41,11225
DRC,11692,318,10983
Tajikistan,11496,84,10853
French Polynesia,11485,52,4842
French Guiana,10780,70,9995
Cabo Verde,9694,102,9004
Jamaica,9634,225,5043
Latvia,9381,107,1515
Haiti,9160,232,7701
Gabon,9048,57,8922
Zimbabwe,8696,255,8060
Botswana,8225,27,5559
Guadeloupe,8098,139,2242
Mauritania,7900,165,7500
Malta,7646,88,5479
Cuba,7487,131,6924
Bahamas,7124,155,5192
Estonia,6881,76,4453
Réunion,6735,28,5380
Cyprus,6646,34,1882
Syria,6486,333,2558
Eswatini,6060,117,5746
Malawi,5958,185,5369
Trinidad and Tobago,5930,111,5317
Nicaragua,5661,158,4225
Djibouti,5641,61,5509
Andorra,5616,75,4585
Hong Kong,5437,108,5170
Congo,5379,92,3887
Rwanda,5319,41,4974
Suriname,5261,114,5126
Iceland,5160,25,4663
Equatorial Guinea,5104,85,4973
Mayotte,4921,46,2964
CAR,4888,62,1924
Martinique,4732,37,98
Guyana,4662,138,3616
Aruba,4639,43,4497
Belize,4596,75,2513
Somalia,4301,107,3330
Thailand,3861,60,3697
Uruguay,3795,63,3103
Mali,3792,138,2923
Gambia,3697,122,3556
South Sudan,2960,59,1290
Benin,2844,43,2515
Togo,2605,60,1815
Burkina Faso,2586,67,2411
Guinea-Bissau,2419,43,2255
Sierra Leone,2387,74,1816
Yemen,2071,605,1394
Lesotho,2026,44,1029
New Zealand,1995,25,1917
Chad,1578,100,1428
Liberia,1468,82,1312
Niger,1282,69,1144
Vietnam,1253,35,1093
Curaçao,1215,2,899
San Marino,1190,42,857
Channel Islands,1003,48,766
Sao Tome and Principe,963,16,914
Sint Maarten,914,23,825
Liechtenstein,905,4,656
Gibraltar,864,1,719
Turks and Caicos,716,6,695
Diamond Princess,712,13,659
Saint Martin,655,12,551
Burundi,623,1,549
Papua New Guinea,599,7,586
Taiwan,597,7,533
