region,cases,deaths,recovered
USA,23383494,390089,13822263
India,10497145,151577,10130045
Brazil,8195637,204726,7273707
Russia,3471053,63370,2854088
UK,3164051,83203,1406967
France,2806590,68802,204390
Turkey,2346285,23152,2218464
Italy,2303263,79819,1653404
Spain,2137220,52683,N/A
Germany,1961963,43462,1596600
Colombia,1816082,46782,1646892
Argentina,1744704,44848,1527861
Mexico,1556028,135682,1168354
Poland,1404905,32074,1147123
Iran,1305339,56457,1094388
South Africa,1259748,34334,1019123
Ukraine,1130839,20214,826871
Peru,1040231,38399,971000
Netherlands,883135,12563,N/A
Indonesia,858043,24951,703464
Czechia,855600,13656,692547
Romania,681392,16969,610122
Canada,674473,17233,576447
Belgium,667322,20194,46417
Chile,652525,17204,611564
Iraq,605416,12915,562575
Bangladesh,524910,7833,469522
Israel,513715,3772,432765
Sweden,512203,9834,N/A
Pakistan,508824,10772,464950
Portugal,507108,8236,382544
Philippines,492700,9699,458523
Switzerland,490358,8488,317600
Morocco,453789,7784,427351
Austria,385750,6868,359692
Serbia,366191,3664,31536
Saudi Arabia,364271,6304,356013
Hungary,345710,10948,215453
Jordan,309846,4076,292104
Japan,292212,4094,225396
Panama,285093,4561,223635
Nepal,266143,1937,259772
Georgia,243255,2846,227611
UAE,239587,723,213149
Lebanon,226948,1705,144857
Azerbaijan,225820,2957,212120
Ecuador,222567,14196,193581
Croatia,222117,4472,212345
Belarus,217696,1544,200132
Slovakia,215055,3163,157028
Bulgaria,209881,8279,140548
Denmark,185159,1660,161194
Dominican Republic,184788,2427,139867
Costa Rica,181093,2367,139297
Bolivia,176761,9454,139672
Tunisia,164936,5343,120999
Kazakhstan,164477,2349,150427
Armenia,163128,2951,151246
Lithuania,163042,2314,97336
Kuwait,155874,946,149809
Ireland,155591,2397,23364
Egypt,151723,8304,119635
Moldova,150138,3176,139427
Palestine,149769,1658,134977
Qatar,146480,246,143094
Greece,146020,5329,9989
Guatemala,144982,5080,131974
Malaysia,144518,563,111578
Slovenia,143679,3070,116745
Myanmar,132260,2902,115621
Oman,131086,1508,123415
Honduras,129805,3294,59389
Ethiopia,128992,2004,114262
Paraguay,117590,2437,93258
Venezuela,117299,1078,111175
Bosnia and Herzegovina,116200,4373,82822
Libya,106670,1629,83311
Algeria,102641,2816,69608
Nigeria,102601,1373,81574
Kenya,98432,1716,81255
Bahrain,96195,356,92920
North Macedonia,87117,2647,68364
Kyrgyzstan,82587,1375,78358
Uzbekistan,77716,618,76197
S. Korea,70212,1185,54636
Albania,64627,1252,38421
Singapore,58984,29,58722
Norway,56927,482,46611
Ghana,56421,338,54753
Afghanistan,53774,2317,44850
Montenegro,53338,730,42995
Latvia,52032,909,36260
El Salvador,49539,1447,43810
Sri Lanka,49537,244,43267
Luxembourg,48181,538,44848
Finland,39335,602,31000
Uganda,38085,304,13083
Estonia,34991,301,24360
Zambia,31100,509,21568
Namibia,29183,271,25408
Australia,28647,909,25860
Cyprus,27897,157,2057
Uruguay,27846,269,20099
Cameroon,27336,451,24892
Sudan,24694,1520,14424
Ivory Coast,24186,140,22740
Zimbabwe,23239,551,13396
Mozambique,22996,201,18170
Senegal,21883,489,18621
DRC,20003,626,14767
Angola,18343,422,15512
Madagascar,18001,267,17447
French Polynesia,17403,124,4842
Botswana,16768,59,13310
Mauritania,15707,392,13835
Cuba,15494,155,12252
Malta,14958,234,12123
French Guiana,14370,74,9995
Maldives,14218,49,13402
Guinea,14025,81,13255
Jamaica,13760,315,11526
Tajikistan,13308,90,13218
Syria,12558,790,6185
Cabo Verde,12506,115,11815
Eswatini,11919,319,7898
Belize,11366,277,10502
Thailand,10991,67,6943
Haiti,10415,238,8840
Rwanda,9950,125,6974
Gabon,9740,66,9549
Réunion,9406,42,8830
Hong Kong,9386,161,8584
Malawi,9027,235,5838
Guadeloupe,8776,154,2242
Andorra,8745,87,7966
Burkina Faso,8463,92,6028
Bahamas,8004,175,6331
Mali,7687,303,5354
Trinidad and Tobago,7286,128,6883
Suriname,7178,138,6398
Congo,7160,112,5846
Guyana,6653,170,6047
Mayotte,6255,56,2964
Martinique,6184,43,98
Aruba,6154,52,5511
Nicaragua,6152,167,4225
Lesotho,5937,85,1572
Iceland,5935,29,5742
Djibouti,5891,61,5808
Equatorial Guinea,5316,86,5169
CAR,4973,63,4885
Somalia,4726,130,3639
Curaçao,4469,19,4023
Togo,4045,73,3656
Niger,3969,135,2507
Gambia,3876,125,3678
South Sudan,3670,63,3181
Gibraltar,3431,20,2259
Benin,3363,46,3222
Channel Islands,3310,75,2948
Sierra Leone,2864,77,2006
San Marino,2723,65,2373
Chad,2668,108,2016
Guinea-Bissau,2478,45,2400
Liechtenstein,2370,49,2211
New Zealand,2228,25,2141
Yemen,2107,612,1416
Liberia,1876,84,1697
Eritrea,1596,6,934
Sint Maarten,1589,27,1460
Vietnam,1521,35,1369
Mongolia,1469,2,909
Comoros,1166,21,889
Monaco,1092,7,900
Sao Tome and Principe,1090,17,990
