region,cases,deaths,recovered
USA,97497691,1078663,93896828
India,44536468,528337,43957929
France,34916384,154672,34327931
Brazil,34627090,685410,33706231
Germany,32680355,148933,31903400
S. Korea,24394466,27828,23218616
UK,23585305,189484,23297908
Italy,22161016,176578,21556384
Japan,20635847,43672,19716967
Russia,20439095,386045,19387036
Turkey,16852382,101068,16710476
Spain,13384876,113725,13189537
Vietnam,11458449,43139,10579029
Australia,10158445,14759,10064797
Argentina,9697763,129830,9542726
Netherlands,8405580,22626,8348900
Iran,7542822,144301,7320941
Mexico,7069543,329896,6335302
Indonesia,6408806,157892,6223056
Colombia,6305562,141746,6132645
Poland,6244650,117351,5335950
Taiwan,5970438,10548,5231452
Portugal,5456778,24951,5365689
Ukraine,5096397,108955,4944151
Austria,5024113,20677,4950082
Greece,4838811,33829,4775985
Malaysia,4818890,36312,4756967
DPRK,4772813,74,4772739
Thailand,4673387,32632,4631535
Israel,4650295,11681,4630146
Chile,4585550,60923,4511362
Belgium,4511590,32625,4433470
Canada,4216141,44740,4094136
Peru,4131996,216287,3899614
Czechia,4073967,40953,4015304
Switzerland,4053996,14171,3986890
South Africa,4015880,102146,3907091
Philippines,3920693,62549,3831743
Romania,3253082,66919,3159293
Denmark,3101027,6993,3085981
Sweden,2578521,20069,2539997
Iraq,2458509,25348,2431657
Serbia,2333969,16882,2266321
Hungary,2070443,47409,1988759
Bangladesh,2017614,29339,1960615
Singapore,1875275,1607,1797682
Slovakia,1839156,20436,1814844
Georgia,1762206,16900,1637293
New Zealand,1762125,2882,1749317
Jordan,1745032,14116,1728545
Hong Kong,1707495,9891,1402175
Ireland,1660635,7862,1645900
Pakistan,1571822,30606,1535719
Norway,1461488,4038,1456208
Kazakhstan,1392505,13690,1364155
Finland,1277473,5858,1254079
Morocco,1264779,16277,1248333
Bulgaria,1251529,37676,1203788
Lithuania,1235373,9307,1206402
Croatia,1224837,16840,1203221
Lebanon,1213769,10657,1087587
Slovenia,1157071,6803,1124186
Tunisia,1145163,29243,N/A
Guatemala,1114913,19706,1093397
Cuba,1111031,8530,1102351
Bolivia,1107049,22227,1044765
Costa Rica,1066630,8893,860711
UAE,1022960,2342,1002349
Ecuador,1000214,35885,960900
Nepal,999241,12016,985395
Belarus,994037,7118,985592
Panama,984234,8487,972298
Uruguay,982846,7462,973869
Mongolia,981963,2179,977806
Latvia,913371,5969,891237
Azerbaijan,819518,9886,807967
Saudi Arabia,815195,9331,802386
Paraguay,716009,19564,695352
Bahrain,676094,1520,672243
Sri Lanka,670596,16747,653746
Kuwait,657745,2563,654870
Dominican Republic,641677,4384,636343
Palestine,620548,5403,608749
Myanmar,618898,19446,595385
Estonia,599493,2661,524990
Moldova,583183,11808,504142
Cyprus,582381,1178,575350
Venezuela,544135,5811,536805
Egypt,515645,24613,442182
Libya,506922,6437,500468
Ethiopia,493430,7572,471813
Réunion,470388,884,418572
Honduras,455836,10992,N/A
Qatar,440580,682,433982
Armenia,439302,8669,425531
Oman,397993,4260,384669
Bosnia and Herzegovina,397822,16108,376230
North Macedonia,342075,9521,331865
Kenya,338341,5675,332576
Zambia,333382,4017,329193
Albania,331583,3586,325711
Botswana,326127,2787,322955
Luxembourg,288658,1123,283668
Montenegro,278386,2779,274508
Algeria,270609,6879,182244
Nigeria,264933,3155,257954
Zimbabwe,256988,5598,251156
Uzbekistan,244023,1637,241486
Mozambique,230219,2221,227882
Brunei,224610,225,222140
Martinique,220192,1042,N/A
Laos,215426,757,N/A
Kyrgyzstan,205920,2991,196406
Iceland,205284,213,N/A
El Salvador,201785,4228,179410
Afghanistan,197240,7795,175746
Guadeloupe,191997,986,N/A
Maldives,184966,308,163687
Trinidad and Tobago,182144,4189,173467
Uganda,169396,3628,100431
Namibia,169253,4065,164813
Ghana,168616,1459,167123
Jamaica,151221,3290,98045
Cambodia,137755,3056,134644
Rwanda,132486,1466,130955
Cameroon,121652,1935,118616
Malta,114411,804,113054
Angola,103131,1917,101155
Barbados,102193,559,101283
French Guiana,93925,410,11254
DRC,92751,1422,83504
Channel Islands,90547,200,89857
Senegal,88268,1968,86174
Malawi,87980,2680,84798
Ivory Coast,87009,822,86148
Suriname,81078,1384,49620
French Polynesia,76578,649,N/A
New Caledonia,74086,314,73639
Eswatini,73379,1422,71950
Guyana,71251,1281,69839
Belize,68704,680,67860
Fiji,68223,878,66274
Madagascar,66652,1410,65216
Sudan,63275,4961,57200
Mauritania,62784,994,61777
Cabo Verde,62354,410,61877
Bhutan,61419,21,61313
Syria,57211,3163,53954
Burundi,49370,38,48578
Gabon,48668,306,48235
Seychelles,46358,169,45977
Andorra,46147,155,45938
Curaçao,45127,282,44720
Papua New Guinea,44931,664,43982
Aruba,42914,227,42438
Mauritius,40401,1023,38728
Mayotte,40161,187,N/A
Tanzania,39253,845,N/A
Togo,38741,284,38223
Isle of Man,38008,116,N/A
