region,cases,deaths,recovered
USA,103614411,1125895,100492965
India,44681884,530728,44148645
France,39461387,163562,39082375
Germany,37637807,164153,37139200
Brazil,36682799,695591,35626058
Japan,31722918,63769,21390231
S. Korea,29898142,33057,29026259
Italy,25363742,185993,24824106
UK,24243393,202157,23943046
Russia,21870422,394529,21288067
Turkey,17042722,101492,N/A
Spain,13711251,117759,13522850
Vietnam,11526254,43186,10612220
Australia,11247412,17712,11146950
Argentina,10024095,130338,9771166
Taiwan,9266087,15929,8778304
Netherlands,8577856,22989,8534299
Iran,7562998,144728,7336884
Mexico,7315454,331605,6550514
Indonesia,6727007,160756,6559736
Poland,6374257,118666,5335940
Colombia,6349971,142259,6170360
Austria,5747540,21589,5702341
Portugal,5557941,25805,5528253
Greece,5548487,34779,5513708
Ukraine,5364322,110920,5247021
Chile,5090883,63548,5021880
Malaysia,5033254,36919,4986008
Israel,4777222,12126,4757423
DPRK,4772813,74,4772739
Thailand,4725885,33792,4692074
Belgium,4686147,33478,4629455
Czechia,4585761,42266,4537497
Canada,4524782,49871,4410052
Peru,4476123,218554,4246185
Switzerland,4384899,14451,4352143
Philippines,4071013,65637,3994345
South Africa,4052114,102568,3912506
Romania,3319680,67504,3244581
Denmark,3171515,7982,3160560
Hong Kong,2844006,12965,2262538
Sweden,2687840,22610,2635572
Iraq,2465545,25375,2439497
Serbia,2461390,17622,2427857
Singapore,2212684,1717,2139889
Hungary,2191200,48629,2133974
New Zealand,2157933,3676,2136333
Bangladesh,2037399,29441,1990166
Slovakia,1860251,20888,1838593
Georgia,1811015,16909,1776548
Jordan,1746997,14122,1731007
Ireland,1697775,8388,1678503
Pakistan,1576110,30640,1538689
Norway,1477128,4571,1470577
Finland,1448656,8431,1433097
Kazakhstan,1405114,13695,1383020
Slovenia,1318579,7038,1301896
Bulgaria,1294475,38150,1252843
Lithuania,1293405,9524,1277944
Morocco,1272090,16296,1255617
Croatia,1266749,17790,1247874
Lebanon,1225635,10764,1087587
Guatemala,1219421,20059,1189867
Bolivia,1181351,22337,1132480
Costa Rica,1171802,9104,860711
Tunisia,1150217,29291,N/A
Cuba,1112303,8530,1103662
UAE,1048218,2348,1031498
Ecuador,1040463,35940,1004523
Uruguay,1029564,7597,1018679
Panama,1028272,8589,1018145
Mongolia,1007837,2179,1005243
Nepal,1001068,12020,989016
Belarus,994037,7118,985592
Latvia,975035,6203,968291
Azerbaijan,827525,10060,817001
Saudi Arabia,827488,9549,815130
Paraguay,800163,19746,N/A
Bahrain,699700,1540,697725
Sri Lanka,671968,16824,655139
Kuwait,662858,2570,660237
Dominican Republic,650990,4384,644785
Cyprus,638062,1270,627239
Myanmar,633763,19490,614222
Palestine,621008,5404,615445
