region,cases,deaths,recovered
USA,34726111,622821,29234930
India,30837222,408072,29975064
Brazil,19069003,532949,17530369
France,5808383,111321,5645990
Russia,5783333,143002,5200219
Turkey,5476294,50192,5344102
UK,5089893,128399,4355423
Argentina,4639098,98501,4264937
Colombia,4492537,112298,4228198
Italy,4269885,127768,4101102
Spain,3937192,81003,3635907
Germany,3743138,91759,3634400
Iran,3355786,85694,3010090
Poland,2880821,75160,2652505
Mexico,2586721,234907,2041418
Indonesia,2527203,66464,2084724
Ukraine,2241043,52597,2177293
South Africa,2179297,64138,1904107
Peru,2078815,194249,N/A
Netherlands,1719120,17765,1651356
Czechia,1669351,30331,1637010
Chile,1585160,33767,1532078
Philippines,1473025,25921,1397403
Iraq,1421746,17515,1300517
Canada,1420278,26428,1388437
Belgium,1093700,25198,1048162
Sweden,1092540,14604,1068814
Romania,1081236,34217,1045351
Bangladesh,1009315,16189,868139
Pakistan,973284,22582,913203
Portugal,905651,17148,844497
Israel,845895,6436,835329
Malaysia,836296,6158,742297
Japan,818690,14948,784992
Hungary,808437,30004,741083
Jordan,756354,9826,739493
Serbia,717480,7070,708774
Switzerland,704943,10898,688448
Nepal,654212,9362,618361
Austria,651612,10723,638889
UAE,650220,1866,628290
Lebanon,547497,7873,534296
Morocco,541405,9360,523998
Saudi Arabia,500083,7963,481225
Tunisia,491021,16244,388017
Ecuador,467976,21814,431404
Kazakhstan,454825,4647,412007
Bolivia,453595,17200,378733
Greece,437345,12763,408505
Paraguay,436624,13867,391681
Belarus,426886,3247,420085
Bulgaria,422446,18140,396315
Panama,414647,6627,394465
Slovakia,391918,12519,379032
Costa Rica,380482,4773,305426
Georgia,377152,5452,359226
Uruguay,376281,5807,362682
Kuwait,374104,2100,353936
Croatia,360826,8227,352007
Azerbaijan,337098,4984,330725
Thailand,336371,2711,247971
Dominican Republic,333053,3889,273391
Guatemala,317311,9688,277992
Palestine,315107,3580,309689
Denmark,298614,2539,290228
Oman,284905,3423,257689
Venezuela,283742,3278,266231
Egypt,282985,16383,217756
Lithuania,279192,4398,268146
Ireland,277316,5006,260748
Ethiopia,276984,4343,261979
Honduras,273702,7250,94243
Sri Lanka,273031,3467,242839
Bahrain,267112,1376,264488
Slovenia,257863,4423,252875
Moldova,257419,6208,250384
Cuba,231568,1490,201817
Armenia,226388,4544,217658
Qatar,223272,599,221160
Bosnia and Herzegovina,205145,9656,184999
Libya,204090,3240,180860
Myanmar,188752,3756,144809
Kenya,188513,3721,178119
Zambia,174789,2775,157489
Nigeria,168540,2122,164431
S. Korea,168046,2043,153760
North Macedonia,155783,5487,150124
Algeria,145296,3824,100911
Kyrgyzstan,139648,2102,118008
Latvia,137899,2536,134673
Mongolia,137788,684,103666
Afghanistan,133578,5724,80226
Norway,133100,796,88952
Albania,132587,2456,130047
Estonia,131487,1270,127855
Uzbekistan,115963,771,111189
Namibia,104099,1911,76871
Montenegro,100459,1620,98514
Finland,98082,976,46000
Ghana,97130,799,94349
Mozambique,87935,962,72899
Uganda,87277,2104,61304
Cyprus,83423,380,73202
El Salvador,80932,2439,73961
Cameroon,80858,1324,78224
Botswana,75388,1202,69914
Maldives,74993,213,72118
Luxembourg,72010,819,69836
Zimbabwe,66853,2126,44580
Singapore,62692,36,62397
Cambodia,60959,902,52475
Jamaica,50629,1114,37918
Ivory Coast,48776,318,48085
Rwanda,47667,551,32006
Senegal,45646,1190,42202
