region,cases,deaths,recovered
USA,34136738,610436,27940918
India,28307832,335114,26179085
Brazil,16625572,465312,15068146
France,5677172,109662,5353638
Turkey,5256516,47656,5124081
Russia,5081417,121873,4693579
UK,4490438,127782,4291487
Italy,4220304,126221,3868332
Argentina,3817139,78733,3381337
Germany,3692908,89316,3509600
Spain,3682778,79983,3455123
Colombia,3432422,89297,3193406
Iran,2923823,80327,2477596
Poland,2872868,73856,2640672
Mexico,2420659,223568,1930608
Ukraine,2206836,50857,2062572
Peru,1961087,69342,1720665
Indonesia,1826527,50723,1674479
South Africa,1669231,56601,1563719
Czechia,1662256,30126,1622432
Netherlands,1651780,17632,1489983
Chile,1389357,29344,1315860
Canada,1383215,25566,1326485
Philippines,1235467,21012,1161252
Iraq,1205522,16405,1120799
Romania,1077978,30353,1040527
Sweden,1068473,14413,970963
Belgium,1063499,24968,968479
Pakistan,924667,20930,848685
Portugal,849538,17025,809813
Israel,839511,6413,832742
Hungary,804987,29774,705378
Bangladesh,802305,12660,742151
Japan,746713,13048,680621
Jordan,737284,9472,716960
Serbia,712702,6872,697533
Switzerland,695496,10826,649199
Austria,645152,10615,629713
Malaysia,579462,2867,496121
UAE,572804,1684,552479
Nepal,566587,7454,454344
Lebanon,540630,7735,520473
Morocco,519610,9154,507528
Saudi Arabia,451687,7377,434439
Ecuador,427690,20620,375151
Bulgaria,418813,17726,383765
Greece,404163,12122,373349
Belarus,395075,2861,386088
Slovakia,389866,12353,375539
Kazakhstan,388991,3974,359443
Panama,378828,6377,366039
Bolivia,374718,14639,297580
Paraguay,358244,9293,294994
Croatia,356397,8034,346520
Tunisia,346986,12720,305055
Georgia,346150,4834,329516
Azerbaijan,334132,4921,325040
Costa Rica,321279,4074,244582
Kuwait,310501,1775,294972
Palestine,308732,3503,300919
Uruguay,298006,4342,257030
Dominican Republic,294021,3634,241806
Denmark,282135,2516,266626
Lithuania,275198,4283,256887
Ethiopia,271790,4171,239475
Egypt,263606,15136,192823
Ireland,262319,4941,244897
Guatemala,255833,8183,234775
Moldova,255241,6114,247609
Slovenia,254045,4376,245545
Bahrain,242790,1009,213827
Honduras,238820,6379,85279
Venezuela,235567,2661,216746
Armenia,222870,4446,213578
Oman,218271,2356,200421
Qatar,217688,560,213632
Bosnia and Herzegovina,204093,9270,175456
Sri Lanka,189241,1527,153371
Libya,186072,3127,172117
Kenya,171084,3188,117023
Nigeria,166534,2099,159935
Thailand,165462,1107,114578
North Macedonia,155304,5423,148798
Myanmar,143751,3217,132360
Cuba,143323,965,136339
S. Korea,141476,1965,132068
Latvia,133518,2379,125856
Albania,132337,2451,129473
Estonia,129674,1258,123237
Algeria,129218,3480,90057
Norway,125576,783,88952
Kyrgyzstan,105469,1821,99175
Uzbekistan,100726,691,96569
Montenegro,99652,1585,97282
Zambia,95821,1282,92039
Ghana,94011,785,92057
Finland,92642,956,46000
Cameroon,78929,1275,73974
Afghanistan,74026,3007,57741
El Salvador,73702,2255,68803
Cyprus,72515,360,69738
Mozambique,70850,836,69547
Luxembourg,69983,817,68261
Maldives,65164,169,40951
Singapore,62069,33,61481
Mongolia,60372,286,51448
Namibia,55812,854,50948
Botswana,54973,849,51259
Jamaica,48594,949,25485
Uganda,47761,362,46150
Ivory Coast,47319,306,46758
Senegal,41433,1140,40095
Madagascar,41366,841,40485
Zimbabwe,38998,1599,36624
Sudan,35656,2662,29364
Angola,34752,772,28190
Malawi,34346,1156,32621
DRC,31651,782,27665
Cambodia,31460,230,24042
Malta,30543,419,30054
Cabo Verde,30523,264,28804
Australia,30126,910,29089
Rwanda,27023,357,25850
Réunion,24901,189,22796
Syria,24529,1774,21609
Gabon,24429,152,22118
Trinidad and Tobago,24314,507,14249
French Guiana,24212,119,9995
Guinea,23194,162,21193
Mayotte,20176,171,2964
Mauritania,19598,463,18582
French Polynesia,18875,142,18711
Eswatini,18601,673,17876
Guyana,17114,391,14879
Guadeloupe,16530,221,2250
Papua New Guinea,15910,162,15067
Suriname,15128,313,11877
Haiti,14931,321,12552
Somalia,14667,769,6764
Mali,14271,517,9737
Andorra,13729,127,13479
Togo,13481,125,12950
Burkina Faso,13435,167,13256
Tajikistan,13308,90,13218
Belize,12819,325,12417
Curaçao,12273,122,12128
Martinique,12040,95,98
Hong Kong,11849,210,11572
Bahamas,11796,230,10730
Congo,11658,153,10591
Seychelles,11621,42,10499
Djibouti,11537,154,11375
Aruba,10993,107,10839
Lesotho,10831,326,6434
South Sudan,10688,115,10514
Taiwan,8842,137,1133
Equatorial Guinea,8572,118,8189
Benin,8058,101,7893
Vietnam,7625,48,3043
Nicaragua,7481,187,4225
Timor-Leste,7161,16,4515
CAR,7091,98,6859
Yemen,6751,1322,3472
Iceland,6590,30,6520
Gambia,5993,179,5780
Niger,5410,192,5083
San Marino,5090,90,4998
Saint Lucia,5072,79,4826
Chad,4934,173,4747
Burundi,4803,6,773
Gibraltar,4296,94,4193
Sierra Leone,4148,79,3138
Eritrea,4117,14,3855
Channel Islands,4066,86,3956
Barbados,4017,47,3922
Comoros,3881,146,3719
Guinea-Bissau,3770,68,3520
Liechtenstein,3012,58,2934
New Zealand,2679,26,2635
Monaco,2506,33,2467
Bermuda,2494,33,2441
Sint Maarten,2433,28,2334
Turks and Caicos,2417,17,2381
Sao Tome and Principe,2345,41,2291
Liberia,2210,86,2043
St. Vincent Grenadines,2044,12,1832
Laos,1934,3,1599
Saint Martin,1915,12,1399
Bhutan,1632,1,1308
Caribbean Netherlands,1614,17,1580
Isle of Man,1594,29,1562
Mauritius,1399,18,1195
Antigua and Barbuda,1260,42,1213
St. Barth,1005,1,462
Faeroe Islands,721,1,675
