region,cases,deaths,recovered
USA,30262838,549903,22410492
Brazil,11609601,282400,10204541
India,11473946,159249,11060951
Russia,4418436,93364,4024975
UK,4274579,125831,3568271
France,4108108,91170,275360
Italy,3281810,103432,2639370
Spain,3206116,72793,2857714
Turkey,2930554,29696,2752023
Germany,2603108,74551,2383600
Colombia,2309600,61368,2209224
Argentina,2210121,54036,1998594
Mexico,2169007,195119,1716135
Poland,1956974,48032,1593165
Iran,1771115,61492,1514061
South Africa,1530966,51560,1458001
Ukraine,1489023,28986,1237676
Indonesia,1437283,38915,1266673
Peru,1427064,49330,1338478
Czechia,1426991,23902,1215077
Netherlands,1173487,16165,N/A
Canada,918175,22545,863991
Chile,905212,21816,851154
Romania,874985,21787,790813
Israel,823786,6053,793244
Portugal,815570,16722,764019
Belgium,813026,22572,54703
Iraq,774015,13860,698775
Sweden,732070,13228,N/A
Philippines,635698,12866,561099
Pakistan,612315,13656,575867
Switzerland,577111,10158,533151
Bangladesh,562752,8608,515989
Hungary,532578,17421,359061
Serbia,531558,4810,451672
Jordan,504915,5553,412387
Austria,501224,8956,463714
Morocco,490088,8745,477305
Japan,449713,8678,428783
UAE,432364,1414,413477
Lebanon,426977,5536,335333
Saudi Arabia,383499,6585,373361
Panama,348580,6009,337010
Slovakia,342430,8738,255300
Malaysia,327253,1220,310958
Ecuador,305598,16300,263164
Belarus,305270,2121,296183
Bulgaria,287568,11579,228816
Georgia,276067,3665,269006
Nepal,275518,3014,271550
Bolivia,260988,11997,206586
Croatia,253310,5709,242111
Dominican Republic,247364,3248,203656
Tunisia,242673,8429,209755
Azerbaijan,242491,3307,231638
Ireland,228215,4566,23364
Greece,227247,7252,194481
Kazakhstan,226767,2873,208074
Denmark,222629,2396,211356
Palestine,215984,2343,191839
Kuwait,213673,1194,198273
Costa Rica,210447,2886,189682
Moldova,208928,4436,182108
Lithuania,206889,3427,192484
Slovenia,202573,3948,188315
Egypt,192195,11384,148089
Guatemala,183985,6599,169149
Paraguay,183348,3554,152280
Armenia,180141,3282,166913
