region,cases,deaths,recovered
USA,276965,7391,12283
Italy,119827,14681,19758
Spain,119199,11198,30513
Germany,91159,1275,24575
France,64338,6507,14008
Iran,53183,3294,17935
UK,38168,3605,135
Turkey,20921,425,484
Switzerland,19606,591,4846
Belgium,16770,1143,2872
Netherlands,15723,1487,250
Canada,12375,208,2186
Austria,11524,168,2022
S. Korea,10062,174,6021
Portugal,9886,246,68
Brazil,9194,363,127
Israel,7428,40,403
Sweden,6131,358,205
Australia,5454,28,585
Norway,5370,59,32
Ireland,4273,120,25
Czechia,4190,53,72
Russia,4149,34,281
Denmark,3757,139,1193
Chile,3737,22,427
Poland,3383,71,56
Ecuador,3368,145,65
Malaysia,3333,53,827
Romania,3183,133,283
Philippines,3018,136,52
Pakistan,2686,40,126
Japan,2617,63,514
Luxembourg,2612,31,500
India,2567,72,192
Saudi Arabia,2039,25,351
Indonesia,1986,181,134
Thailand,1978,19,612
Panama,1673,41,10
Finland,1615,20,300
Greece,1613,63,78
Peru,1595,61,537
Mexico,1510,50,633
South Africa,1505,9,95
Dominican Republic,1488,68,16
Serbia,1476,39,54
Iceland,1364,4,309
Argentina,1353,42,266
Colombia,1267,25,55
UAE,1264,9,108
Algeria,1171,105,62
Singapore,1114,5,282
Croatia,1079,8,92
Qatar,1075,3,93
Ukraine,1072,27,22
Egypt,985,66,216
Estonia,961,12,48
Slovenia,934,20,70
New Zealand,868,1,103
Hong Kong,845,4,173
Iraq,820,54,226
Morocco,791,48,57
Armenia,736,7,43
Diamond Princess,712,11,619
Lithuania,696,9,7
Bahrain,672,4,382
Hungary,623,26,43
Moldova,591,8,26
Bosnia and Herzegovina,579,17,27
Cameroon,509,8,17
Lebanon,508,17,50
Tunisia,495,18,5
Latvia,493,1,1
Bulgaria,485,14,30
Kazakhstan,464,6,29
Slovakia,450,1,10
Azerbaijan,443,5,32
Andorra,439,16,16
North Macedonia,430,12,20
Kuwait,417,NA,82
Costa Rica,416,2,11
Cyprus,396,11,28
Uruguay,386,4,86
Belarus,351,4,53
Taiwan,348,5,50
Réunion,321,NA,40
Jordan,310,5,58
Albania,304,17,89
Burkina Faso,302,16,50
Afghanistan,281,6,10
Cuba,269,6,15
Oman,252,1,57
San Marino,251,32,26
Vietnam,239,NA,85
Channel Islands,232,4,13
Uzbekistan,227,2,25
Honduras,222,15,3
Ivory Coast,218,1,19
Nigeria,210,4,25
Senegal,207,1,66
Ghana,205,5,31
Malta,202,NA,2
Palestine,194,1,21
Mauritius,186,7,NA
Faeroe Islands,179,NA,91
Montenegro,174,2,1
Sri Lanka,159,4,24
Georgia,155,NA,28
Venezuela,153,7,52
DRC,148,16,3
Martinique,143,3,27
Brunei,134,1,65
Bolivia,132,9,1
Guadeloupe,130,7,24
Kyrgyzstan,130,1,6
Mayotte,128,2,10
Kenya,122,4,4
Niger,120,5,NA
Isle of Man,114,1,NA
Cambodia,114,NA,35
Trinidad and Tobago,98,6,1
Gibraltar,95,NA,46
Paraguay,92,3,6
Rwanda,89,NA,NA
Liechtenstein,75,NA,NA
Guinea,73,NA,2
Madagascar,70,NA,NA
Monaco,64,1,3
Aruba,62,NA,1
Bangladesh,61,6,26
French Guiana,57,NA,22
Jamaica,53,3,7
Barbados,51,NA,NA
Guatemala,50,1,12
Djibouti,49,NA,8
Uganda,48,NA,NA
El Salvador,46,3,NA
Macao,42,NA,10
Togo,40,3,17
Mali,39,3,NA
Zambia,39,1,2
French Polynesia,39,NA,NA
Bermuda,35,NA,14
Ethiopia,35,NA,3
Cayman Islands,29,1,1
Bahamas,24,3,NA
Guyana,23,4,NA
Sint Maarten,23,4,6
Congo,22,2,2
Saint Martin,22,1,2
Eritrea,22,NA,NA
Gabon,21,1,1
Myanmar,20,1,NA
Tanzania,20,1,3
Maldives,19,NA,13
Haiti,18,NA,1
New Caledonia,18,NA,1
Libya,17,1,NA
Syria,16,2,NA
Benin,16,NA,2
Equatorial Guinea,16,NA,1
Antigua and Barbuda,15,NA,NA
Guinea-Bissau,15,NA,NA
Dominica,14,NA,NA
Mongolia,14,NA,2
Namibia,14,NA,3
Saint Lucia,13,NA,1
Grenada,12,NA,NA
Curaçao,11,1,3
Sudan,10,2,2
Suriname,10,1,NA
Greenland,10,NA,3
Laos,10,NA,NA
Mozambique,10,NA,NA
Seychelles,10,NA,NA
MS Zaandam,9,2,NA
Zimbabwe,9,1,NA
Saint Kitts and Nevis,9,NA,NA
Eswatini,9,NA,NA
Angola,8,2,1
CAR,8,NA,NA
Chad,8,NA,NA
Fiji,7,NA,NA
Vatican City,7,NA,NA
Liberia,7,NA,NA
St. Vincent Grenadines,7,NA,1
Somalia,7,NA,1
Cabo Verde,6,1,NA
Mauritania,6,1,2
Nepal,6,NA,1
Montserrat,6,NA,NA
St. Barth,6,NA,1
Nicaragua,5,1,NA
Bhutan,5,NA,2
Turks and Caicos,5,NA,NA
Botswana,4,1,NA
Gambia,4,1,2
Belize,4,NA,NA
Anguilla,3,NA,NA
British Virgin Islands,3,NA,NA
Burundi,3,NA,NA
Malawi,3,NA,NA
Caribbean Netherlands,2,NA,NA
Sierra Leone,2,NA,NA
Falkland Islands,1,NA,NA
Papua New Guinea,1,NA,NA
Timor-Leste,1,NA,NA
China,81620,3322,76571
Total:,1097810,59140,228405
