region,cases,deaths,recovered
USA,27701302,476408,17514940
India,10847790,155195,10546905
Brazil,9550301,232248,8447645
Russia,3998216,77598,3493886
UK,3959784,112798,1950886
France,3341365,79423,233993
Spain,2989085,62295,N/A
Italy,2644707,91580,2133523
Turkey,2539559,26900,2449273
Germany,2296326,62597,2057300
Colombia,2161462,56290,2034228
Argentina,1985501,49398,1786178
Mexico,1936013,166731,1501580
Poland,1556685,39360,1317474
Iran,1481396,58625,1266518
South Africa,1477511,46473,1363947
Ukraine,1249646,23771,1084590
Peru,1191221,42467,1100053
Indonesia,1174779,31976,973452
Czechia,1045132,17497,932156
Netherlands,1007981,14428,N/A
Canada,808120,20835,747110
Portugal,767919,14354,612921
Chile,755350,19056,713711
Romania,749434,19056,695398
Belgium,726483,21423,49983
Israel,700479,5192,625167
Iraq,632257,13134,602018
Sweden,596174,12188,N/A
Pakistan,556519,12066,512943
Philippines,540227,11296,499764
Bangladesh,538765,8229,484573
Switzerland,536516,9670,317600
Morocco,475589,8408,454997
Austria,426093,8071,404676
Serbia,409841,4139,31536
Japan,404990,6395,365238
Hungary,378734,13249,283282
Saudi Arabia,370634,6406,361813
Jordan,336839,4385,321278
UAE,332603,947,313060
Panama,327654,5506,294410
Lebanon,321980,3677,211879
Nepal,272215,2047,268431
Slovakia,265807,5382,248386
Georgia,263057,3306,254916
Belarus,260060,1801,248064
Ecuador,258607,15013,220398
Malaysia,248316,909,196566
Croatia,235756,5224,228203
Azerbaijan,231198,3161,225348
Bolivia,229187,10864,169415
Bulgaria,224849,9420,194055
Dominican Republic,224119,2843,168627
Tunisia,217753,7257,175340
Ireland,204397,3687,23364
Denmark,202051,2216,193202
Costa Rica,197435,2692,158283
Kazakhstan,197033,2540,178044
Lithuania,187421,2972,140448
Slovenia,174357,3654,156266
Kuwait,171994,969,162120
Egypt,170207,9699,132698
Armenia,168300,3126,160169
Moldova,164858,3557,154303
Greece,164575,5997,148086
Palestine,163975,1897,153682
Guatemala,163247,5922,149745
Honduras,155735,3742,61936
Qatar,154525,251,147033
Ethiopia,142994,2156,125756
Myanmar,141427,3177,127975
Nigeria,140391,1673,114635
Paraguay,138945,2846,115157
Oman,136187,1536,128089
Venezuela,130596,1240,122531
Libya,125561,1982,106377
Bosnia and Herzegovina,124443,4834,99669
Algeria,109313,2918,74871
Bahrain,108048,383,101629
Kenya,102048,1789,84542
North Macedonia,94871,2946,85439
Albania,86289,1472,52128
Kyrgyzstan,85171,1433,81825
S. Korea,81487,1482,71676
Uzbekistan,79204,621,77609
Ghana,73003,482,65583
Latvia,72869,1363,60798
Sri Lanka,70235,365,65053
Montenegro,65657,842,57093
