region,cases,deaths,recovered
USA,14387918,280989,8478718
India,9556881,138946,8998066
Brazil,6445691,174647,5698353
Russia,2375546,41607,1859851
France,2257331,54140,166940
Spain,1693591,46038,N/A
UK,1674134,60113,N/A
Italy,1664829,58038,846809
Argentina,1440103,39156,1268358
Colombia,1334089,37117,1225635
Mexico,1133613,107565,836567
Germany,1116853,18023,800000
Poland,1028610,18828,646560
Iran,1003494,49348,699315
Peru,967075,36076,899213
South Africa,796472,21709,734305
Ukraine,772760,12960,384426
Turkey,733261,14316,418331
Belgium,582252,16911,38261
Iraq,558767,12361,487863
Indonesia,557877,17355,462553
Chile,555406,15519,530470
Netherlands,538050,9565,N/A
Czechia,535760,8625,461957
Romania,492211,11876,381001
Bangladesh,471739,6748,388379
Philippines,435413,8446,399325
Pakistan,406810,8205,346951
Canada,393081,12369,312428
Morocco,364190,5985,314237
Saudi Arabia,358102,5930,347881
Israel,340867,2890,326455
Switzerland,340115,5142,257600
Portugal,307618,4724,229018
Austria,293430,3538,238127
Sweden,272643,7007,N/A
Nepal,237589,1551,220272
Hungary,231844,5324,67033
Jordan,231237,2909,173369
Serbia,199158,1765,31536
Ecuador,194876,13562,169804
UAE,172751,585,157035
Panama,169339,3114,146576
Japan,152827,2213,129241
Bulgaria,151913,4347,55206
Georgia,147636,1387,124568
Dominican Republic,146009,2335,115992
Bolivia,144994,8972,123673
Kuwait,143574,884,138674
Belarus,141609,1181,118924
Costa Rica,141340,1739,88226
Qatar,139477,239,136741
Croatia,139415,1964,113509
Armenia,138508,2254,113228
Kazakhstan,133887,1990,118004
Azerbaijan,133733,1510,81234
Lebanon,132817,1067,84142
Oman,124329,1435,115866
Guatemala,124053,4209,112719
Egypt,116724,6694,102949
Moldova,112307,2363,97549
Ethiopia,111579,1724,77385
Greece,111537,2706,9989
Slovakia,111208,930,74273
Honduras,109144,2930,48877
Venezuela,103067,905,98030
Tunisia,99280,3359,73607
Myanmar,95018,2028,73748
Palestine,92708,780,68250
Bosnia and Herzegovina,91539,2812,56050
Bahrain,87270,341,85463
Kenya,86383,1500,56464
Denmark,85140,858,67416
Algeria,85084,2464,54990
Libya,84849,1212,55304
Paraguay,84482,1783,59465
Slovenia,81349,1592,59469
Kyrgyzstan,73933,1281,65589
Uzbekistan,73431,611,70712
Ireland,73228,2080,23364
Malaysia,69095,376,57917
Nigeria,67960,1177,63839
Lithuania,67066,564,26836
North Macedonia,65231,1847,41656
Singapore,58239,29,58145
Ghana,51667,323,50547
Afghanistan,47258,1841,37302
Albania,40501,852,20484
El Salvador,39130,1134,35839
Norway,37136,353,27414
Montenegro,36932,516,25866
Luxembourg,36429,339,27356
S. Korea,35703,529,28352
Australia,27939,908,25618
Finland,26422,408,18100
Sri Lanka,26038,129,19032
Cameroon,24487,441,22177
Uganda,21409,206,9044
Ivory Coast,21361,132,21010
Latvia,19307,235,1848
Sudan,18254,1265,10493
Zambia,17730,357,17102
Madagascar,17341,251,16657
Senegal,16217,335,15697
Mozambique,15918,132,14030
Angola,15319,351,8139
French Polynesia,14716,77,4842
Namibia,14477,151,13697
Estonia,13469,123,8182
Guinea,13167,76,12204
Maldives,13106,47,12154
DRC,12987,336,11694
Tajikistan,12269,87,11677
French Guiana,11283,70,9995
Cyprus,11175,52,2057
Jamaica,10911,259,6614
Cabo Verde,10867,106,10422
Botswana,10742,34,7912
Malta,10197,148,8015
Zimbabwe,10129,277,8643
Haiti,9313,233,8091
Gabon,9239,60,9089
Mauritania,8863,179,7780
Cuba,8456,136,7714
Guadeloupe,8427,149,2242
Réunion,8102,40,7172
Syria,8059,426,3689
Bahamas,7543,163,5934
Andorra,6904,77,6066
Trinidad and Tobago,6704,121,5843
Hong Kong,6590,110,5423
Eswatini,6455,122,6032
Uruguay,6225,80,4584
Malawi,6040,185,5471
Rwanda,5994,50,5575
Belize,5854,148,3151
Nicaragua,5838,161,4225
Congo,5774,94,4988
Djibouti,5682,61,5587
Martinique,5520,41,98
Guyana,5449,151,4530
Iceland,5448,27,5216
Suriname,5320,117,5200
Mayotte,5181,49,2964
Equatorial Guinea,5159,85,5023
CAR,4918,63,1924
Aruba,4902,45,4718
Mali,4837,161,3263
Somalia,4525,121,3480
Thailand,4039,60,3832
Gambia,3765,123,3609
South Sudan,3118,61,2966
Benin,3055,44,2839
Togo,3014,65,2543
Burkina Faso,3010,68,2667
Curaçao,2658,7,1218
Guinea-Bissau,2441,44,2327
Sierra Leone,2416,74,1838
Yemen,2217,621,1518
Lesotho,2145,44,1278
New Zealand,2069,25,1974
San Marino,1714,46,1356
Chad,1705,102,1539
Niger,1640,76,1227
Liberia,1595,83,1343
Channel Islands,1458,48,1012
Vietnam,1361,35,1209
Liechtenstein,1339,17,1169
Sint Maarten,1092,25,976
Gibraltar,1038,5,960
Sao Tome and Principe,997,17,934
Mongolia,819,NA,365
Turks and Caicos,751,6,733
Saint Martin,717,12,641
Diamond Princess,712,13,659
Burundi,692,1,575
Taiwan,686,7,572
Papua New Guinea,669,7,597
Monaco,621,3,563
Comoros,613,7,586
Eritrea,594,NA,498
Tanzania,509,21,183
Mauritius,508,10,465
Faeroe Islands,503,NA,500
Bhutan,415,NA,386
Isle of Man,369,25,344
Cambodia,331,NA,304
Cayman Islands,285,2,256
Barbados,279,7,255
Bermuda,267,9,215
Saint Lucia,261,2,141
Seychelles,183,NA,162
Caribbean Netherlands,164,3,158
Brunei,151,3,145
St. Barth,147,1,105
Antigua and Barbuda,144,4,133
Dominica,85,NA,63
St. Vincent Grenadines,85,NA,80
British Virgin Islands,72,1,71
Macao,46,NA,46
Fiji,42,2,33
Grenada,41,NA,30
Laos,39,NA,26
New Caledonia,33,NA,32
Timor-Leste,31,NA,30
Vatican City,27,NA,15
Saint Kitts and Nevis,22,NA,19
Greenland,18,NA,18
Falkland Islands,17,NA,15
Solomon Islands,17,NA,5
Saint Pierre Miquelon,16,NA,14
Montserrat,13,1,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,6,NA,3
Marshall Islands,4,NA,4
Wallis and Futuna,3,NA,1
Samoa,2,NA,NA
Vanuatu,1,NA,1
China,86567,4634,81667
Total:,16724218,417920,10229713
Total:,17118170,296596,15157103
Total:,11298077,328155,10097325
Total:,17848091,410690,7794093
Total:,2217372,52708,1878483
Total:,45495,1019,33107
Total:,721,15,659
Total:,65252144,1507103,45190483
