region,cases,deaths,recovered
USA,82954768,1020159,80623433
India,43072486,523753,42530622
Brazil,30418920,663289,29499422
France,28542884,145711,26552320
Germany,24608074,135608,22227600
UK,22025925,174696,21130857
Russia,18167281,375566,17517922
S. Korea,17194616,22724,N/A
Italy,16349788,163244,14937738
Turkey,15028397,98751,14927975
Spain,11833457,104227,11347449
Vietnam,10638632,43037,9242303
Argentina,9072230,128542,8895999
Netherlands,8045456,22239,7783785
Japan,7813849,29506,7356289
Iran,7220402,141058,6977760
Colombia,6092167,139789,5925828
Indonesia,6046072,156217,5881490
Poland,5994818,116022,5334574
Australia,5889048,7189,5509057
Mexico,5737811,324254,5037473
Ukraine,5001039,108380,N/A
Malaysia,4443318,35536,4354006
Thailand,4238061,28403,4053751
Austria,4129158,18117,4026844
Israel,4071491,10695,4033472
Belgium,4056448,31439,3788380
Czechia,3903659,40143,3844988
Portugal,3791744,22162,N/A
South Africa,3780444,100355,3640571
Canada,3741119,39177,3448330
Philippines,3685222,60267,3615370
Switzerland,3602489,13836,3445491
Peru,3563929,212798,N/A
Chile,3553956,57495,3401004
Greece,3309962,29073,3195503
Denmark,2964337,6135,2939098
Romania,2891973,65471,2606660
Sweden,2500917,18739,2468078
Iraq,2324847,25209,2297303
Serbia,2005072,15980,1972747
Bangladesh,1952644,29127,1894820
Hungary,1899633,46189,1801813
Slovakia,1779096,19879,1739914
Jordan,1694216,14048,1678941
Georgia,1654945,16807,1636800
Pakistan,1528347,30371,1494141
Ireland,1516153,7076,1441736
Norway,1425464,2932,N/A
Kazakhstan,1305521,13660,1291055
Hong Kong,1203481,9287,N/A
Singapore,1193250,1334,1122264
Morocco,1164865,16069,1148406
Bulgaria,1155975,36901,974185
Croatia,1120766,15817,1098860
Cuba,1102559,8525,1093026
Lebanon,1096763,10382,1081031
Lithuania,1057117,9085,1021556
Tunisia,1040193,28550,N/A
Finland,1023013,3939,46000
Slovenia,1007821,6588,987666
Belarus,979346,6940,928536
Nepal,978793,11951,966593
New Zealand,923847,696,869922
Bolivia,904883,21910,858053
UAE,898045,2302,881148
Uruguay,895775,7197,886654
Ecuador,869124,35588,N/A
Costa Rica,852074,8405,832853
Guatemala,844989,17545,825142
Latvia,821602,5759,807957
Azerbaijan,792521,9707,782675
Panama,774549,8184,761123
Saudi Arabia,753822,9085,741389
Sri Lanka,663301,16504,646118
Paraguay,649034,18795,624673
Kuwait,631409,2555,628090
Myanmar,612843,19434,591794
Palestine,581940,5353,576242
Dominican Republic,579248,4376,574601
Estonia,571625,2537,509742
Bahrain,567988,1475,562988
Venezuela,522271,5707,515653
Moldova,516986,11489,504142
Egypt,515645,24613,442182
Libya,501904,6430,490973
Ethiopia,470515,7510,455292
Cyprus,470481,1011,124370
Mongolia,469830,2179,313256
Armenia,422858,8622,410814
Honduras,422275,10892,131100
Oman,389126,4258,384243
Bosnia and Herzegovina,377043,15764,192218
Réunion,374295,742,355605
Qatar,364498,677,363187
Kenya,323745,5649,317932
Zambia,319594,3976,314690
North Macedonia,309434,9278,299653
Botswana,305859,2688,303026
Albania,275002,3496,271095
Algeria,265776,6875,178353
Nigeria,255716,3143,249896
Zimbabwe,247784,5469,241603
Uzbekistan,238577,1637,236650
Luxembourg,237248,1064,226196
Montenegro,235062,2714,231629
Mozambique,225379,2201,223113
Laos,207196,743,7660
Kyrgyzstan,200992,2991,196400
Iceland,185353,119,75685
Maldives,179171,298,163687
Afghanistan,178850,7683,161849
Uganda,164069,3596,100205
El Salvador,162089,4128,150662
Ghana,161170,1445,159679
Namibia,158545,4025,153662
Martinique,153253,926,104
Trinidad and Tobago,146942,3821,134973
Brunei,141629,218,140575
Guadeloupe,140130,854,2250
Cambodia,136246,3056,133050
Jamaica,129862,2955,83256
Rwanda,129785,1458,45522
Cameroon,119780,1927,117791
Taiwan,100753,862,25975
Angola,99194,1900,97149
Malta,91427,698,86356
DRC,87023,1337,50930
Senegal,85994,1966,84011
Malawi,85767,2634,82066
Ivory Coast,81920,799,81090
French Guiana,80859,395,11254
Suriname,79336,1328,49401
Channel Islands,74351,169,73141
French Polynesia,72720,648,N/A
Eswatini,70528,1397,68818
Barbados,69345,390,65085
Fiji,64634,862,62763
Madagascar,64152,1391,59370
Guyana,63457,1228,62130
Sudan,62117,4931,N/A
New Caledonia,60517,312,60102
Bhutan,58876,20,56583
Mauritania,58686,982,57694
Belize,57491,676,56597
Cabo Verde,56016,401,55550
Syria,55810,3150,52148
Gabon,47602,304,47285
Papua New Guinea,43800,649,43100
Seychelles,42474,166,41727
Curaçao,41966,273,41251
Andorra,41349,153,40689
Burundi,39634,38,773
Mauritius,37614,990,35855
Mayotte,37038,187,2964
Togo,36985,273,36688
Guinea,36459,440,35976
Faeroe Islands,34658,28,7693
Aruba,34589,212,34251
Tanzania,33872,803,N/A
Bahamas,33527,789,32342
Lesotho,32910,697,24155
Mali,30804,731,29885
Haiti,30655,835,29479
Isle of Man,28416,87,26794
Benin,26952,163,25506
Somalia,26485,1350,13182
Congo,24079,385,20178
Saint Lucia,23361,368,22802
Timor-Leste,22863,130,22722
Cayman Islands,22223,27,8553
Burkina Faso,20853,382,20439
Nicaragua,18491,225,4225
Gibraltar,17706,102,16579
South Sudan,17456,138,13514
Tajikistan,17388,124,17264
Liechtenstein,17163,84,16948
San Marino,16186,114,15702
Equatorial Guinea,15907,183,15698
Djibouti,15611,189,15411
Solomon Islands,14786,141,13307
CAR,14649,113,6859
Grenada,14629,220,14029
Bermuda,13488,131,12981
Dominica,12033,63,11929
Gambia,11995,365,11591
Greenland,11971,21,2761
Yemen,11818,2149,9009
Monaco,11736,54,11519
Saint Martin,10462,63,1399
Tonga,10065,11,8836
Sint Maarten,10036,86,9878
Eritrea,9734,103,9631
Caribbean Netherlands,9713,34,9590
Samoa,8995,16,1605
Niger,8924,309,8518
Guinea-Bissau,8190,171,7528
Comoros,8100,160,7933
Sierra Leone,7681,125,N/A
Antigua and Barbuda,7604,136,7434
Liberia,7434,294,5747
Chad,7411,193,4874
Vanuatu,7151,13,6625
St. Vincent Grenadines,6784,106,6641
British Virgin Islands,6355,62,N/A
Turks and Caicos,5963,36,5862
