region,cases,deaths,recovered
USA,89731799,1043879,85389870
India,43546263,525242,42891933
Brazil,32610830,672494,31039055
France,31658727,149801,29825971
Germany,28542484,141397,26886400
UK,22741065,180417,22192729
Italy,18938771,168698,17682801
Russia,18445301,381354,17873576
S. Korea,18433359,24583,18245905
Turkey,15180444,99057,15035727
Spain,12890002,108259,12294986
Vietnam,10750313,43089,9724922
Japan,9418900,31332,9195323
Argentina,9394326,129109,9188350
Australia,8324143,10124,7979050
Netherlands,8210651,22392,8070523
Iran,7241648,141408,7063652
Colombia,6175181,140070,5984546
Mexico,6121808,325868,5260154
Indonesia,6097928,156766,5923808
Poland,6017601,116437,5335693
Portugal,5214701,24236,4844064
Ukraine,5018019,108656,4906881
DPRK,4759770,74,4755690
Malaysia,4578741,35787,4512935
Thailand,4536445,30761,4480895
Austria,4475146,18805,4345393
Israel,4404223,10984,4322381
Belgium,4265296,31952,4130518
Chile,4035379,58631,3689988
South Africa,3995784,101847,3885593
Canada,3952733,42042,3562133
Czechia,3936870,40324,3889854
Taiwan,3929627,7128,3065216
Switzerland,3787749,13997,3651949
Greece,3755074,30349,3553199
Philippines,3710145,60610,3639503
Peru,3644199,213593,3392021
Denmark,3021545,6494,2994860
Romania,2927187,65755,2849732
Sweden,2519199,19091,2490785
Iraq,2364453,25247,2314078
Serbia,2034544,16135,2005794
Bangladesh,1982972,29181,1909273
Hungary,1928125,46647,1871930
Slovakia,1798131,20152,1772548
Jordan,1700526,14068,1685354
Georgia,1662299,16844,1637293
Ireland,1600614,7467,1558545
Pakistan,1539275,30403,1500046
Singapore,1485964,1421,1386989
Norway,1449207,3337,1436414
New Zealand,1374535,1534,1320973
Kazakhstan,1307330,13663,1292535
Hong Kong,1256279,9405,1202965
Morocco,1230095,16131,1188619
Bulgaria,1175082,37261,1098849
Croatia,1152335,16089,1130556
Finland,1145610,4875,1109698
Lebanon,1117540,10470,1087587
Cuba,1106203,8529,1097437
Lithuania,1069206,9176,1038300
Tunisia,1052180,28691,N/A
Slovenia,1043241,6655,1024593
Belarus,982867,6978,N/A
Nepal,979908,11952,967555
Uruguay,962251,7351,951293
UAE,954692,2319,935026
Bolivia,931955,21958,887095
Mongolia,928981,2179,N/A
Panama,925254,8373,903344
Guatemala,922340,18628,861418
Ecuador,915679,35747,862722
Costa Rica,904934,8525,860711
Latvia,837872,5862,826634
Saudi Arabia,797940,9212,781314
Azerbaijan,793388,9717,783453
Sri Lanka,664194,16523,647418
Paraguay,660841,18994,624673
Kuwait,646098,2556,639011
Bahrain,633348,1498,619023
Myanmar,613672,19434,592593
Dominican Republic,612548,4383,603501
Palestine,586058,5358,578920
Estonia,581457,2591,522921
Venezuela,527074,5735,519053
Moldova,520321,11567,504142
Egypt,515645,24613,442182
Cyprus,504717,1072,124370
Libya,502189,6430,490973
Ethiopia,489656,7544,464803
Honduras,427718,10906,132498
Armenia,423417,8629,412661
Réunion,422769,812,418572
Oman,390244,4260,384669
Qatar,385830,679,380105
Bosnia and Herzegovina,379132,15808,N/A
Kenya,334800,5657,325686
Zambia,326259,4007,321153
Botswana,322769,2750,315668
North Macedonia,314794,9327,304341
Albania,282690,3502,275252
Algeria,266173,6875,178592
Luxembourg,263167,1094,251249
Nigeria,257637,3144,250287
Zimbabwe,255755,5558,249078
Montenegro,241623,2729,236804
Uzbekistan,241196,1637,238292
Mozambique,228317,2213,225626
Laos,210324,757,N/A
Martinique,201211,971,104
Kyrgyzstan,201053,2991,196406
Iceland,195259,179,N/A
Afghanistan,182793,7725,164825
Maldives,182720,306,163687
Guadeloupe,171431,957,2250
El Salvador,169646,4152,159993
Namibia,169253,4065,164813
Uganda,167979,3621,100412
Brunei,167669,225,164116
Trinidad and Tobago,167585,4016,157259
Ghana,166546,1452,163611
Jamaica,143408,3145,91284
Cambodia,136301,3056,133206
Rwanda,131347,1461,45522
Cameroon,120068,1931,117791
Malta,106068,751,97140
Angola,99761,1900,97149
DRC,91393,1375,50930
French Guiana,88362,401,11254
Malawi,86626,2646,83234
Senegal,86399,1968,84387
Barbados,85121,477,83287
Ivory Coast,83729,805,82469
Channel Islands,81987,180,79059
Suriname,80890,1376,49587
French Polynesia,73386,649,N/A
Eswatini,73155,1416,71655
Guyana,67699,1256,65583
Fiji,65889,866,63849
Madagascar,65787,1401,63540
New Caledonia,65271,313,63505
Belize,64581,680,63086
Sudan,62704,4952,N/A
Cabo Verde,61105,405,59722
Mauritania,60489,984,58365
Bhutan,59824,21,59730
Syria,55937,3150,52763
Gabon,47939,305,47353
Seychelles,44847,167,44512
Papua New Guinea,44732,662,43982
Curaçao,44545,278,44122
Andorra,44177,153,43448
Burundi,42731,38,N/A
Aruba,41000,222,40451
Mauritius,38650,1004,36805
Mayotte,37958,187,2964
Togo,37493,275,37058
Guinea,36597,442,36113
Isle of Man,36463,108,26794
Bahamas,36114,820,34553
Tanzania,35768,841,N/A
Faeroe Islands,34658,28,N/A
Lesotho,33938,699,24155
Haiti,31677,837,29868
Mali,31176,737,30342
Cayman Islands,27594,29,8553
Benin,27216,163,25506
Saint Lucia,27133,385,26559
Somalia,26803,1350,13182
Congo,24128,385,20178
Timor-Leste,22961,133,22815
Solomon Islands,21237,149,16357
Burkina Faso,20853,382,20439
Gibraltar,19633,104,16579
Nicaragua,18491,225,4225
Grenada,18475,232,18050
San Marino,18361,115,17708
Liechtenstein,18032,85,17780
Tajikistan,17786,125,17264
South Sudan,17733,138,15630
Equatorial Guinea,16191,183,15763
Bermuda,16162,140,15793
Djibouti,15690,189,15427
Samoa,14995,29,1605
Dominica,14852,68,14554
CAR,14649,113,6859
Monaco,13197,57,12932
Tonga,12301,12,12120
Gambia,12002,365,11591
Greenland,11971,21,2761
Yemen,11832,2149,9108
Vanuatu,11447,14,11274
Saint Martin,10668,63,1399
Sint Maarten,10601,87,10495
Caribbean Netherlands,10478,35,10365
Eritrea,9810,103,9691
Niger,9031,310,8628
Antigua and Barbuda,8665,141,8486
Guinea-Bissau,8369,171,8124
