region,cases,deaths,recovered
USA,7447693,211752,4700746
India,6312584,98708,5273201
Brazil,4813586,143962,4180376
Russia,1185231,20891,964242
Colombia,829679,25998,743653
Peru,814829,32463,683815
Spain,769188,31791,N/A
Argentina,751001,16937,594645
Mexico,743216,77646,533886
South Africa,674339,16734,608112
France,563535,31956,96797
Chile,462991,12741,436589
Iran,457219,26169,380956
UK,453264,42143,N/A
Bangladesh,363479,5251,275487
Iraq,362981,9181,292197
Saudi Arabia,334605,4768,319154
Turkey,318663,8195,279749
Italy,314861,35894,227704
Philippines,314079,5562,254223
Pakistan,312806,6484,297497
Germany,292911,9571,256000
Indonesia,287008,10740,214947
Israel,248133,1571,177752
Ukraine,213028,4193,94443
Canada,158758,9297,134971
Ecuador,137047,11355,112296
Bolivia,135311,7965,95529
Romania,127572,4825,102476
Qatar,125760,214,122699
Morocco,123653,2194,102715
Netherlands,120845,6406,N/A
Belgium,118452,10016,19454
Panama,112595,2372,89061
Dominican Republic,112209,2105,87629
Kazakhstan,107979,1725,102937
Kuwait,105182,610,96688
Egypt,103198,5930,96494
Oman,98585,935,88528
UAE,94190,419,83724
Poland,93481,2543,70401
Sweden,92863,5893,N/A
Guatemala,91746,3246,80256
Japan,83010,1564,76025
Belarus,78631,833,74525
Nepal,77817,498,56428
Honduras,76900,2353,27922
Costa Rica,75760,904,37841
Portugal,75542,1971,48530
Ethiopia,75368,1198,31204
Venezuela,75122,628,65225
Bahrain,70864,251,64838
Czechia,70834,658,33557
Nigeria,58848,1112,50358
Singapore,57786,27,57488
Uzbekistan,56997,471,53457
Switzerland,53282,2074,42700
Moldova,53042,1320,38997
Algeria,51530,1736,36174
Armenia,50850,963,44219
Kyrgyzstan,46841,1065,42983
Ghana,46626,301,45757
Austria,45686,802,36476
Paraguay,40758,857,24449
Azerbaijan,40229,591,37954
Palestine,39899,311,31743
Lebanon,39634,367,17565
Afghanistan,39285,1458,32842
Kenya,38529,711,24908
Ireland,36155,1804,23364
Libya,34525,551,19361
Serbia,33551,749,31536
El Salvador,29175,848,23930
Denmark,27998,650,20754
Bosnia and Herzegovina,27469,856,20616
Hungary,27309,781,6118
Australia,27096,888,24784
S. Korea,23889,415,21666
Cameroon,20838,418,19440
Bulgaria,20833,825,14634
Ivory Coast,19724,120,19291
Greece,18475,391,9989
Tunisia,18413,265,5032
North Macedonia,17977,739,14959
Croatia,16827,284,15218
Madagascar,16408,230,15301
Senegal,14982,311,12437
Zambia,14759,332,13959
Norway,14027,274,11190
Albania,13649,387,7847
Sudan,13640,836,6764
Myanmar,13373,310,3755
Jordan,11825,61,4626
Namibia,11265,121,9014
Malaysia,11224,136,9967
Montenegro,10772,169,7192
DRC,10659,272,10139
Guinea,10652,66,9996
Maldives,10291,34,9108
Slovakia,10141,48,4395
Finland,9992,344,8100
French Guiana,9955,66,9589
Tajikistan,9769,76,8572
Haiti,8766,229,6829
Gabon,8766,54,8005
Mozambique,8728,61,5232
Luxembourg,8509,124,7174
Uganda,8129,75,4260
Zimbabwe,7838,228,6303
Mauritania,7502,161,7120
Georgia,6640,39,3419
Jamaica,6482,107,1867
Cabo Verde,6024,60,5277
Malawi,5773,179,4263
Slovenia,5690,150,3804
Cuba,5597,122,4893
Guadeloupe,5528,57,2199
Eswatini,5482,109,4912
Djibouti,5416,61,5344
Nicaragua,5170,151,2913
Congo,5089,89,3887
Hong Kong,5088,105,4827
Equatorial Guinea,5030,83,4769
Angola,4972,183,1941
Suriname,4877,104,4695
Rwanda,4840,29,3154
CAR,4829,62,1914
Lithuania,4784,92,2424
Trinidad and Tobago,4531,76,2560
Syria,4200,200,1103
Bahamas,4123,96,2206
Réunion,3993,16,2819
Aruba,3963,27,3259
Mayotte,3779,42,2964
Somalia,3588,99,2946
Gambia,3579,112,2161
Thailand,3569,59,3379
Estonia,3450,64,2643
Sri Lanka,3380,13,3230
Botswana,3172,16,710
Mali,3118,131,2453
Malta,3058,35,2562
Guyana,2894,80,1680
Iceland,2728,10,2167
South Sudan,2704,49,1290
Benin,2357,41,1973
Guinea-Bissau,2324,39,1549
Sierra Leone,2231,72,1687
Burkina Faso,2056,58,1335
Andorra,2050,53,1432
