region,cases,deaths,recovered
USA,82628089,1018154,80402401
India,43054952,522149,42517724
Brazil,30338697,662618,29353398
France,28164406,144945,25750641
Germany,24019768,134471,21179400
UK,21933206,173352,20714072
Russia,18119862,374563,17451090
S. Korea,16830469,22024,N/A
Italy,16008181,162466,14622593
Turkey,15013616,98660,14836951
Spain,11786036,103908,11261340
Vietnam,10544324,42998,9079265
Argentina,9060923,128344,8895999
Netherlands,8035603,22206,7604434
Japan,7577841,29257,7078090
Iran,7214904,140940,6960970
Colombia,6090803,139765,5924143
Indonesia,6043246,156040,5866169
Poland,5989614,115926,5334291
Mexico,5732712,324060,5033238
Australia,5654107,6982,5233750
Ukraine,4997224,108306,N/A
Malaysia,4421443,35482,4300558
Thailand,4148090,27652,3932099
Austria,4092513,18016,3967810
Israel,4047693,10658,4009152
Belgium,4015791,31319,3710295
Czechia,3894630,40071,3834770
Portugal,3791744,22162,N/A
South Africa,3755459,100286,3632282
Canada,3691765,38753,3422808
Philippines,3684094,60118,3608194
Switzerland,3579867,13816,3358732
Peru,3559343,212724,N/A
Chile,3541792,57351,3359382
Greece,3273382,28839,3144822
Denmark,2957826,6060,2926787
Romania,2887258,65412,2606660
Sweden,2498388,18656,2463086
Iraq,2324031,25203,2295578
Serbia,2000516,15948,1966248
Bangladesh,1952506,29127,1892816
Hungary,1890953,46048,1776617
Slovakia,1772201,19817,1725451
Jordan,1694216,14048,1678941
Georgia,1654163,16797,1635550
Pakistan,1527751,30369,1493998
Ireland,1509536,6996,1397933
Norway,1423220,2871,N/A
Kazakhstan,1305447,13660,1290975
Hong Kong,1200908,9227,N/A
Singapore,1177415,1324,1104841
Morocco,1164614,16064,1148108
Bulgaria,1152538,36842,959432
Croatia,1116281,15772,1096180
Cuba,1101220,8523,1091293
Lebanon,1096227,10372,1079046
Lithuania,1054175,9053,1016073
Tunisia,1039532,28533,N/A
Slovenia,1002908,6569,978652
Finland,1000472,3638,46000
Nepal,978714,11951,966481
Belarus,976906,6920,928536
Bolivia,904294,21907,854575
UAE,896631,2302,879054
Uruguay,895775,7197,886654
New Zealand,878575,627,818286
Ecuador,866925,35528,N/A
Costa Rica,847784,8383,829515
Guatemala,841341,17496,821185
Latvia,816298,5739,801727
Azerbaijan,792457,9707,782621
Panama,771005,8182,759495
Saudi Arabia,753241,9075,740244
Sri Lanka,663091,16500,642571
Paraguay,649034,18795,624673
Kuwait,631076,2555,627610
Myanmar,612714,19434,591583
Palestine,581816,5353,575899
Dominican Republic,578954,4376,574297
Estonia,569722,2531,505835
Bahrain,565464,1475,560405
Venezuela,522088,5705,515212
Moldova,516986,11489,504142
Egypt,515645,24613,442182
Libya,501862,6429,490900
Ethiopia,470405,7510,454663
Mongolia,469550,2177,313256
Cyprus,464366,993,124370
Armenia,422822,8622,410548
Honduras,422275,10892,131100
Oman,388995,4257,384055
Bosnia and Herzegovina,376699,15756,192218
Réunion,374295,742,355605
Qatar,364012,677,362451
Kenya,323688,5649,317902
Zambia,318984,3974,314075
North Macedonia,309062,9271,299064
Botswana,305859,2688,303026
Albania,274737,3496,270852
Algeria,265761,6874,178343
Nigeria,255685,3143,249890
Zimbabwe,247488,5468,241328
Uzbekistan,238442,1637,236458
Montenegro,234549,2711,231209
Luxembourg,233966,1058,221501
Mozambique,225352,2201,223104
Laos,204274,730,7660
Kyrgyzstan,200983,2991,196376
Iceland,183974,112,75685
Maldives,178883,298,163687
Afghanistan,178638,7680,161683
Uganda,164069,3596,100205
El Salvador,162089,4127,150662
Ghana,161124,1445,159655
Namibia,158280,4023,153662
Martinique,147519,918,104
Trinidad and Tobago,143884,3811,133368
Brunei,140873,218,139523
Guadeloupe,140130,854,2250
Cambodia,136200,3056,132896
Rwanda,129764,1458,45522
Jamaica,129441,2941,82875
