region,cases,deaths,recovered
USA,13256634,269650,7852042
India,9325786,135906,8733073
Brazil,6204570,171497,5528599
Russia,2215533,38558,1712174
France,2183660,50957,158236
Spain,1637844,44374,N/A
UK,1574562,57031,N/A
Italy,1509875,52850,661180
Argentina,1399431,37941,1226662
Colombia,1280487,36019,1181753
Mexico,1078594,104242,803581
Germany,1012414,15873,696100
Poland,958416,16147,516636
Peru,956347,35785,887019
Iran,922397,47095,640065
South Africa,778571,21289,716444
Ukraine,693407,11909,326238
Belgium,567532,16219,36912
Chile,547223,15278,522259
Iraq,547215,12167,476297
Indonesia,522581,16521,437456
Czechia,511520,7779,431874
Netherlands,508866,9267,N/A
Turkey,503738,13014,388771
Bangladesh,458711,6544,373676
Romania,457848,10884,326657
Philippines,425918,8255,387616
Pakistan,389311,7897,335881
Saudi Arabia,356691,5857,345622
Canada,353097,11799,280923
Morocco,340684,5619,289808
Israel,333802,2839,321346
Switzerland,318290,4558,222100
Portugal,280394,4209,193944
Austria,270992,2886,203251
Sweden,243129,6681,N/A
Nepal,229343,1435,209435
Jordan,203021,2509,135650
Hungary,198440,4364,52126
Ecuador,188138,13316,164009
UAE,165250,567,152708
Panama,160287,3018,140976
Serbia,148214,1366,31536
Bolivia,144390,8939,120720
Kuwait,141876,874,135303
Dominican Republic,140922,2317,113687
Qatar,138250,237,135370
Japan,137261,2022,116378
Bulgaria,136628,3529,44875
Costa Rica,135742,1679,83273
Armenia,132346,2090,105149
Belarus,131633,1136,110152
Kazakhstan,129213,1990,115384
Georgia,123470,1161,102270
Oman,122579,1391,113856
Lebanon,122200,974,72152
Guatemala,120685,4133,109306
Croatia,119706,1600,95698
Egypt,114475,6596,102268
Azerbaijan,109813,1291,69931
Ethiopia,107669,1672,67001
Honduras,106681,2892,47354
Slovakia,103106,771,59285
Moldova,102894,2229,90485
Venezuela,101215,884,96072
Greece,99306,2001,9989
Tunisia,92475,3034,67453
Myanmar,86633,1865,65972
Bahrain,86347,341,84510
Bosnia and Herzegovina,85431,2542,50001
Libya,81273,1153,52299
Palestine,80429,689,61960
Kenya,80102,1427,53526
Paraguay,79517,1704,56510
Algeria,79110,2352,51334
Denmark,76718,816,60312
Slovenia,72682,1293,51121
Uzbekistan,72409,607,69670
Kyrgyzstan,71548,1256,62946
Ireland,71494,2036,23364
Nigeria,66974,1169,62585
Malaysia,61861,350,50204
North Macedonia,58608,1630,36064
Singapore,58199,28,58104
Lithuania,56095,471,13514
Ghana,51225,323,50127
Afghanistan,45839,1740,36295
El Salvador,38405,1102,35078
Albania,35600,753,17352
Norway,34942,328,20956
Montenegro,33316,469,21721
S. Korea,32887,516,27103
Luxembourg,32873,294,23404
Australia,27873,907,25570
Cameroon,24022,437,22177
Finland,23766,393,16800
Sri Lanka,22279,99,16226
Ivory Coast,21199,131,20852
Uganda,19115,191,8840
