region,cases,deaths,recovered
USA,32070784,577179,24626410
India,13873825,172115,12336036
Brazil,13601566,358718,12074798
France,5106329,99480,313051
Russia,4666209,104000,4291223
UK,4375814,127123,3992416
Turkey,3962760,34455,3424733
Italy,3793033,115088,3158725
Spain,3376548,76625,3114053
Germany,3031836,79408,2718700
Poland,2621116,59930,2229801
Argentina,2579000,58174,2262875
Colombia,2569314,66482,2408624
Mexico,2286133,210294,1815237
Iran,2118212,65055,1729293
Ukraine,1887338,38225,1442618
Peru,1659707,55489,1584425
Czechia,1590124,28124,1480882
Indonesia,1583182,42906,1431892
South Africa,1559960,53423,1485315
Netherlands,1364025,16822,N/A
Chile,1088710,24518,1020925
Canada,1078562,23392,976877
Romania,1016449,25605,920653
Iraq,941078,14796,826323
Belgium,930603,23566,59964
Philippines,892880,15447,704386
Sweden,876506,13660,N/A
Israel,836469,6312,826948
Portugal,828173,16923,785809
Pakistan,734423,15754,641912
Hungary,731675,24265,435344
Bangladesh,703170,9987,591299
Jordan,672090,7937,610614
Serbia,648745,5808,566122
Switzerland,625367,10472,560294
Austria,584205,9779,544989
Japan,508802,9425,468770
Morocco,502961,8915,489288
Lebanon,499839,6738,411710
UAE,487697,1537,471906
Saudi Arabia,400228,6773,384635
Bulgaria,378059,14746,293351
Slovakia,373107,10798,255300
Malaysia,365829,1353,347780
Panama,359121,6173,348953
Ecuador,347589,17351,298604
Belarus,337635,2373,327848
Greece,301103,9054,254804
Croatia,297973,6399,277694
Georgia,291214,3901,278683
Azerbaijan,289601,3978,253762
Bolivia,284183,12496,233646
Nepal,280984,3058,274318
Kazakhstan,276054,3286,237446
Tunisia,274604,9396,228267
Palestine,272767,2901,237046
Dominican Republic,258637,3397,217008
Kuwait,250273,1419,233757
Moldova,242364,5438,225036
Ireland,241684,4803,23364
Paraguay,240141,4978,196718
Denmark,238869,2446,228007
Ethiopia,232512,3230,173818
Lithuania,229260,3718,208123
Slovenia,229076,4135,211485
Costa Rica,225343,3044,196060
Egypt,212130,12526,160431
Guatemala,205322,7057,187052
Armenia,205128,3794,184243
Honduras,196704,4873,76081
Qatar,191979,340,170787
Bosnia and Herzegovina,184698,7487,141602
Venezuela,176972,1815,159547
Oman,175633,1807,155645
Libya,170045,2834,155117
Nigeria,163911,2061,154225
Bahrain,158789,566,147162
Uruguay,149430,1595,116533
Kenya,147147,2394,99580
North Macedonia,143162,4289,118946
Myanmar,142605,3206,131874
Albania,128752,2326,98903
Algeria,118799,3137,82813
Estonia,115629,1057,97889
S. Korea,111419,1782,101983
Latvia,109088,2019,99840
Norway,105008,688,88952
Sri Lanka,95620,602,92151
Montenegro,94643,1391,89235
Ghana,91410,761,89219
Kyrgyzstan,90839,1534,86313
Zambia,90218,1229,88144
Cuba,88445,476,83087
Uzbekistan,85503,634,83264
Finland,82964,877,46000
Mozambique,68871,794,59901
El Salvador,66816,2057,63196
Luxembourg,64062,777,60012
Cameroon,61731,919,56926
Singapore,60719,30,60374
Afghanistan,57534,2533,52022
Cyprus,52652,274,39061
Namibia,45949,586,43984
Ivory Coast,45265,269,44771
Botswana,43444,663,38923
Jamaica,42924,682,19136
Uganda,41204,337,40779
Senegal,39495,1081,38241
Zimbabwe,37330,1543,34932
Thailand,35910,97,28322
Malawi,33872,1133,31572
Sudan,31700,2194,25451
Malta,29778,403,28797
Australia,29442,910,26380
Madagascar,29348,520,24695
DRC,28665,745,25841
Maldives,25759,67,22981
Angola,23697,554,22115
Rwanda,23603,316,21395
Guinea,21106,136,18686
Gabon,20971,129,17762
Syria,20435,1392,14230
Mayotte,19706,167,2964
Cabo Verde,19231,187,17487
French Polynesia,18678,141,4842
Réunion,18425,135,16794
Eswatini,18402,669,17682
Mauritania,18052,451,17398
Mongolia,17823,29,10253
French Guiana,17806,95,9995
Tajikistan,13308,90,13218
Burkina Faso,12989,153,12627
Haiti,12855,251,11513
Guadeloupe,12717,176,2242
Andorra,12614,121,11932
Somalia,12566,618,5270
Belize,12513,318,12137
Mali,12179,417,7194
Togo,12034,116,9303
Hong Kong,11613,208,11237
