region,cases,deaths,recovered
USA,33971207,606179,27662268
India,27369093,315263,24633951
Brazil,16275440,454623,14733987
France,5621696,109023,5266459
Turkey,5212123,46787,5057713
Russia,5035207,120002,4651849
UK,4470297,127748,4308117
Italy,4201827,125622,3816176
Germany,3667041,88479,3438800
Spain,3657886,79855,3408668
Argentina,3622135,75588,3181288
Colombia,3294101,86180,3078965
Poland,2869652,73440,2632483
Iran,2865864,79219,2379139
Mexico,2402722,222232,1919821
Ukraine,2193367,50076,2006918
Peru,1937245,68634,1720665
Indonesia,1797499,49907,1649187
Czechia,1659980,30059,1614915
South Africa,1645555,56077,1546583
Netherlands,1634138,17576,1449761
Canada,1368106,25361,1297960
Chile,1344618,28624,1277019
Philippines,1200430,20379,1131942
Iraq,1181698,16267,1094140
Romania,1076840,30131,1036646
Sweden,1067107,14400,938733
Belgium,1052652,24889,947199
Pakistan,911302,20540,831744
Portugal,846434,17022,807065
Israel,839408,6406,832566
Hungary,803119,29654,682301
Bangladesh,793693,12458,733866
Jordan,733198,9407,712929
Japan,725536,12497,650111
Serbia,711116,6811,691717
Switzerland,691119,10789,641078
Austria,643168,10573,626259
UAE,561048,1661,540886
Nepal,542256,6951,418829
Malaysia,541224,2491,469325
Lebanon,539271,7697,513884
Morocco,517808,9131,506061
Saudi Arabia,444780,7295,427462
Ecuador,421231,20312,366425
Bulgaria,417526,17617,377318
Greece,395094,11916,362009
Slovakia,389344,12320,374556
Belarus,388987,2801,379265
Kazakhstan,380160,3879,345984
Panama,375600,6357,363282
Bolivia,358562,14226,286644
Croatia,355296,7981,344347
Paraguay,342221,8701,281562
Georgia,340838,4699,323409
Tunisia,338853,12398,298855
Azerbaijan,333097,4885,322273
Costa Rica,309486,3908,238971
Palestine,306795,3483,299559
Kuwait,303039,1751,288289
Dominican Republic,286269,3613,237553
Uruguay,276435,4022,236292
Denmark,276280,2511,260645
Lithuania,272826,4229,251709
Ethiopia,270180,4108,233216
Ireland,259863,4941,242128
Egypt,257275,14850,188567
Moldova,254908,6088,247016
Slovenia,252848,4366,243685
Guatemala,250296,8058,230019
Honduras,234923,6240,84006
Venezuela,227407,2559,210435
Bahrain,226416,887,199713
Armenia,222409,4416,212265
Qatar,216397,552,211896
Oman,213784,2303,197080
Bosnia and Herzegovina,203658,9184,173487
Libya,184472,3115,171006
Sri Lanka,172277,1298,142378
Kenya,169356,3097,115844
Nigeria,166146,2071,156529
North Macedonia,155117,5356,147190
Myanmar,143318,3216,132264
Thailand,141217,920,93828
S. Korea,138311,1943,128180
Cuba,136628,912,128874
Latvia,132258,2355,123466
Albania,132244,2447,128978
Estonia,129158,1244,122277
Algeria,127646,3440,88861
Norway,123662,783,88952
Kyrgyzstan,103583,1781,97151
Montenegro,99425,1578,96848
Uzbekistan,99344,685,94952
Ghana,93711,783,91707
Zambia,93627,1273,91239
Finland,92062,946,46000
Cameroon,77982,1270,72926
El Salvador,72821,2233,68018
Cyprus,72159,357,67625
Mozambique,70651,834,69193
Luxembourg,69669,812,67634
Afghanistan,69130,2881,56962
Singapore,61940,32,61360
Maldives,59644,147,34621
Mongolia,55067,259,48674
Namibia,53603,789,49596
Botswana,52865,809,49641
Jamaica,48101,934,24373
Ivory Coast,47085,301,46504
Uganda,44281,359,43401
Senegal,41248,1136,39903
Madagascar,41102,822,39927
Zimbabwe,38819,1589,36531
Sudan,35289,2600,27949
Malawi,34304,1154,32575
Angola,33338,742,27467
DRC,31248,780,27624
Malta,30520,419,30036
Australia,30063,910,29037
Cabo Verde,29763,259,27644
Cambodia,27638,194,20398
Rwanda,26817,350,25369
Réunion,24901,189,22796
Syria,24315,1750,21577
Gabon,24252,150,21472
French Guiana,23380,115,9995
Guinea,23110,161,20840
Trinidad and Tobago,21461,425,12326
Mayotte,20176,171,2964
Mauritania,19287,461,18350
French Polynesia,18855,142,18700
Eswatini,18572,672,17854
Guyana,16556,374,14144
Guadeloupe,16530,221,2250
Papua New Guinea,15415,162,14343
Somalia,14632,767,6685
Mali,14256,514,9514
Haiti,14037,292,12509
Suriname,13720,268,11131
Andorra,13671,127,13381
Burkina Faso,13419,166,13243
Togo,13396,125,12484
Tajikistan,13308,90,13218
Belize,12784,323,12371
Curaçao,12271,122,12104
Martinique,11960,95,98
Hong Kong,11837,210,11565
Congo,11658,153,8208
Bahamas,11597,225,10398
Djibouti,11514,153,11350
