region,cases,deaths,recovered
USA,43940796,709110,33373554
India,33693148,447406,32948657
Brazil,21366395,594702,20361191
UK,7701715,136208,6219111
Russia,7443149,204679,6618117
Turkey,7066688,63372,6522435
France,6995628,116537,6737565
Iran,5547990,119649,4966098
Argentina,5251940,114954,5113603
Colombia,4952690,126178,4793387
Spain,4951640,86298,4736022
Italy,4662087,130742,4430265
Germany,4211071,94035,3966700
Indonesia,4209403,141585,4027548
Mexico,3632800,275446,2984461
Poland,2903655,75572,2662008
South Africa,2897521,87216,2762812
Philippines,2509177,37494,2313412
Ukraine,2395404,55720,2245144
Malaysia,2209194,25695,2005939
Peru,2173354,199314,N/A
Netherlands,1997885,18154,1916133
Iraq,1996214,22142,1900227
Japan,1694675,17482,1638633
Czechia,1689620,30454,1653169
Chile,1652364,37445,1607496
Canada,1604468,27654,1531734
Thailand,1571926,16369,1435401
Bangladesh,1552563,27439,1512681
Israel,1270230,7684,1205657
Pakistan,1240425,27597,1162177
Belgium,1233723,25554,1144670
Romania,1199761,36450,1098795
Sweden,1149407,14781,1109544
Portugal,1067175,17955,1017935
Morocco,929699,14199,901220
Serbia,917802,8097,786477
Kazakhstan,878990,11065,812883
Cuba,860799,7279,819622
Switzerland,836479,11053,759741
Hungary,821261,30171,783167
Jordan,820798,10697,797773
Nepal,792367,11103,762416
Vietnam,766051,18758,538454
Austria,737202,10976,705102
UAE,735180,2094,727516
Tunisia,705474,24794,673438
Greece,648091,14727,608082
Lebanon,622440,8296,591002
Georgia,607155,8844,578881
Guatemala,550333,13394,507777
Saudi Arabia,546985,8704,536026
Belarus,532149,4102,514561
Costa Rica,525999,6277,425077
Sri Lanka,514592,12731,455344
Ecuador,508655,32747,443880
Bolivia,498895,18700,457516
Bulgaria,495397,20638,432315
Azerbaijan,481401,6476,452968
Panama,466357,7216,455577
Paraguay,459855,16145,442854
Myanmar,459436,17583,413821
Kuwait,411533,2447,408424
Slovakia,408609,12596,386148
Croatia,400108,8606,384357
Palestine,398946,4046,367181
Uruguay,388572,6053,381190
Ireland,385721,5209,339559
Venezuela,363300,4412,346603
Honduras,363017,9679,108939
Dominican Republic,357517,4041,348606
Denmark,357370,2646,350027
Ethiopia,342305,5439,308938
