region,cases,deaths,recovered
USA,30130301,547864,22276393
Brazil,11519609,279286,10063808
India,11409524,158892,11025493
Russia,4400045,92494,4003576
UK,4263527,125580,3526715
France,4078133,90762,273771
Italy,3238394,102499,2605538
Spain,3195062,72424,2857714
Turkey,2894893,29552,2716969
Germany,2585369,74115,2365100
Colombia,2305884,61243,2206210
Argentina,2201886,53836,1993215
Mexico,2166290,194710,1705743
Poland,1917527,47206,1574455
Iran,1754933,61330,1499301
South Africa,1530033,51421,1455325
Ukraine,1467548,28433,1226007
Indonesia,1425044,38573,1249947
Peru,1412406,49003,1322685
Czechia,1402420,23379,1214056
Netherlands,1162661,16087,N/A
Canada,913047,22495,858922
Chile,896231,21772,840668
Romania,862681,21565,787392
Israel,820913,6030,788112
Portugal,814513,16694,761788
Belgium,808283,22441,54577
Iraq,763085,13788,690620
Sweden,712527,13146,N/A
Philippines,626893,12837,560577
Pakistan,607453,13537,571878
Switzerland,573815,10118,530686
Bangladesh,559168,8571,513127
Hungary,524196,17083,354817
Serbia,520911,4747,445182
Austria,495464,8892,459288
Morocco,489096,8733,476126
Jordan,486470,5428,401319
Japan,447906,8590,426686
UAE,428295,1402,408085
Lebanon,419953,5422,331506
Saudi Arabia,382752,6573,372926
Panama,347919,5994,335850
Slovakia,337960,8605,255300
Malaysia,324971,1213,308247
Belarus,303270,2103,294143
Ecuador,302498,16240,263164
Bulgaria,283194,11472,227059
Nepal,275310,3014,271401
Georgia,275148,3650,268565
Bolivia,259389,11958,204813
Croatia,251174,5685,241147
Dominican Republic,246299,3226,202547
Tunisia,242124,8404,209166
Azerbaijan,240671,3286,231061
Ireland,227316,4534,23364
Kazakhstan,224731,2851,206832
Greece,222281,7137,190188
Denmark,221071,2393,210114
Palestine,211602,2293,187634
Kuwait,210855,1179,195507
Costa Rica,209093,2862,188967
Lithuania,205644,3410,191324
Moldova,205324,4369,179474
Slovenia,200579,3938,186386
Egypt,190924,11300,147234
Guatemala,183014,6578,168627
Paraguay,181414,3517,150870
Armenia,178702,3265,166410
Honduras,178277,4334,68678
Ethiopia,176618,2555,143828
Qatar,170733,267,158508
Nigeria,160895,2016,145752
Oman,147423,1609,136770
Libya,146080,2402,132697
Venezuela,145379,1430,137141
Bosnia and Herzegovina,144831,5584,121441
Myanmar,142147,3202,131739
Bahrain,131683,485,124823
Albania,118017,2060,81061
Algeria,115265,3036,79887
Kenya,113967,1918,88596
North Macedonia,112930,3340,98133
S. Korea,96017,1675,87754
Latvia,93959,1769,84837
Ghana,87985,691,83621
Sri Lanka,87907,527,84969
Kyrgyzstan,86917,1483,83875
