region,cases,deaths,recovered
USA,47457971,776389,37496364
India,34376298,461375,33766081
Brazil,21886077,609602,21082343
UK,9366676,142124,7665532
Russia,8873655,249215,7619596
Turkey,8259503,72314,7737259
France,7219681,117965,6978078
Iran,6004460,127551,5629596
Argentina,5298069,116143,5165303
Spain,5032056,87558,4883752
Colombia,5016959,127571,4860315
Italy,4818705,132491,4586009
Germany,4808963,97221,4397600
Indonesia,4248843,143578,4095663
Mexico,3827596,289811,3193068
Poland,3125179,77980,2758458
Ukraine,3107489,73390,2537565
South Africa,2924072,89352,2818236
Philippines,2806694,44567,2731583
Malaysia,2510852,29349,2419743
Netherlands,2224096,18612,2005108
Peru,2207890,200469,N/A
Iraq,2065127,23399,2017823
Thailand,1982495,19764,1865487
Czechia,1828440,31173,1692237
Canada,1735017,29193,1681698
Japan,1724319,18313,1702668
Romania,1718726,51483,1521696
Chile,1713188,37883,1624554
Bangladesh,1571434,27904,1535390
Belgium,1438830,26200,1230086
Israel,1335051,8124,1320552
Pakistan,1277560,28558,1226157
Serbia,1192476,10534,1075256
Sweden,1179192,15032,1143414
Portugal,1099307,18217,1047347
Vietnam,984805,22686,842800
Cuba,956919,8270,946063
Kazakhstan,950539,12291,903834
Morocco,947610,14726,929127
Hungary,914586,31521,811266
Austria,899777,11554,808984
Switzerland,887446,11290,835095
Jordan,880943,11156,843602
Nepal,815372,11454,796306
Greece,801208,16414,714806
Georgia,761067,10584,696921
UAE,740572,2142,735074
Tunisia,713352,25281,687018
Lebanon,646869,8551,621010
Bulgaria,638048,25408,498339
Belarus,617719,4773,593702
Guatemala,605749,15474,586849
Costa Rica,562966,7164,518156
Azerbaijan,550446,7320,511400
Saudi Arabia,549022,8806,537990
Sri Lanka,546473,13892,522184
Slovakia,526608,13314,447012
Ecuador,519386,32989,443880
Bolivia,518870,18970,479987
Myanmar,508591,18855,480220
Croatia,507535,9605,467549
Panama,473522,7335,464546
Ireland,472547,5492,397665
Paraguay,461413,16266,444749
Lithuania,430855,6175,386866
Palestine,425830,4465,417606
Venezuela,414220,4976,399768
Kuwait,412869,2462,410110
Denmark,407417,2742,376978
Uruguay,395410,6088,387133
Dominican Republic,390058,4154,381384
S. Korea,383407,2998,350658
Honduras,376595,10313,116408
Mongolia,368353,1829,313256
Ethiopia,367369,6551,343431
Libya,362318,5226,309980
Slovenia,360614,4855,318068
Moldova,348588,8193,327369
Egypt,338414,19130,283747
Armenia,322364,6762,285057
Oman,304389,4113,299795
Bahrain,277098,1393,275363
Bosnia and Herzegovina,260837,11869,192218
Kenya,253879,5314,247458
Qatar,240385,611,238286
Latvia,233698,3561,200413
Singapore,220803,511,195265
Norway,218387,924,88952
Nigeria,212765,2906,204379
Zambia,209918,3664,206091
Algeria,207385,5954,142332
Estonia,206972,1623,176717
North Macedonia,206910,7255,191649
Botswana,193449,2409,188361
Albania,190125,2970,178998
Uzbekistan,188398,1343,184507
Australia,182870,1841,160511
Kyrgyzstan,181936,2691,176323
Finland,165302,1209,46000
Afghanistan,156397,7290,128982
Mozambique,151382,1934,151382
Montenegro,149729,2169,141940
Zimbabwe,133205,4690,128126
Ghana,130391,1188,127702
Namibia,129014,3563,125262
Uganda,126644,3230,96907
Cyprus,124225,577,90755
Cambodia,119227,2840,115591
El Salvador,116258,3690,98091
Cameroon,104348,1731,80433
Rwanda,99978,1334,45516
Jamaica,89788,2293,59473
Maldives,89126,246,86787
Luxembourg,83479,852,80175
Senegal,73942,1881,72048
Angola,64724,1721,60229
Malawi,61818,2302,58005
Ivory Coast,61426,699,60251
Trinidad and Tobago,59658,1785,52188
DRC,57638,1099,50930
Réunion,55125,376,54058
Guadeloupe,54737,744,2250
Fiji,52298,675,50111
Suriname,49730,1117,29504
Laos,48892,89,6558
Eswatini,46460,1244,45184
French Guiana,45143,316,11254
Syria,44191,2590,26652
Madagascar,43632,964,41322
Martinique,43496,692,104
Sudan,40238,3099,32905
French Polynesia,40178,636,33500
Cabo Verde,38263,350,37826
Malta,37966,462,36705
Mauritania,37755,802,36247
Gabon,36310,259,29341
Guyana,36257,945,32713
Papua New Guinea,31893,413,29379
Guinea,30709,387,29626
Belize,28162,509,25511
Tanzania,26196,725,N/A
Togo,26122,243,25791
Benin,24804,161,24346
Haiti,24233,702,20551
Somalia,22693,1294,10767
Bahamas,22532,661,21391
Seychelles,22220,119,21952
Lesotho,21685,659,12804
Mayotte,20709,185,2964
Barbados,20265,181,12448
Burundi,20136,38,773
Timor-Leste,19804,122,19672
Mauritius,18531,213,1854
Congo,18153,309,12421
Curaçao,17162,175,16894
Tajikistan,17086,124,16960
Nicaragua,16699,207,4225
Taiwan,16451,848,15500
Mali,16406,576,14746
Aruba,16011,172,15702
Andorra,15705,130,15380
Burkina Faso,15103,221,14661
Iceland,14757,34,13463
Channel Islands,13968,100,12946
Brunei,13782,93,12603
Djibouti,13493,186,13277
Equatorial Guinea,13459,168,13044
Saint Lucia,12748,264,12127
South Sudan,12514,133,12008
Hong Kong,12370,213,12036
CAR,11579,100,6859
New Caledonia,11404,271,55
Isle of Man,9991,60,9598
Gambia,9979,341,9622
Yemen,9891,1915,6571
New Zealand,7775,32,4918
Eritrea,6979,47,6784
Niger,6531,223,6142
Sierra Leone,6396,121,4393
Gibraltar,6168,98,5845
Guinea-Bissau,6150,143,5737
Grenada,5863,200,5580
Liberia,5815,287,5458
Bermuda,5688,106,5520
San Marino,5598,92,5439
St. Vincent Grenadines,5123,69,3947
Chad,5105,175,4874
Dominica,5070,33,4683
Sint Maarten,4517,75,4415
Comoros,4332,147,4115
Antigua and Barbuda,4091,105,3852
Saint Martin,3872,56,1399
