who_region_code,date,cases,deaths
SEARO,2020-04-29,54048,2094
SEARO,2020-04-30,56970,2182
SEARO,2020-05-01,60428,2261
SEARO,2020-05-02,63760,2397
SEARO,2020-05-03,67627,2481
SEARO,2020-05-04,72713,2681
SEARO,2020-05-05,77006,2819
SEARO,2020-05-06,81838,2938
SEARO,2020-05-07,86323,3091
SEARO,2020-05-08,90828,3207
SEARO,2020-05-09,95182,3348
SEARO,2020-05-10,100871,3487
SEARO,2020-05-11,105846,3598
SEARO,2020-05-12,110943,3746
SEARO,2020-05-13,116639,3923
SEARO,2020-05-14,122261,4050
SEARO,2020-05-15,127393,4193
SEARO,2020-05-16,132529,4337
SEARO,2020-05-17,137668,4481
SEARO,2020-05-18,142804,4625
SEARO,2020-05-19,155931,4970
SEARO,2020-05-20,163874,5139
SEARO,2020-05-21,172901,5348
SEARO,2020-05-22,181934,5562
SEARO,2020-05-23,191521,5749
SEARO,2020-05-24,200821,5954
SEARO,2020-05-25,209840,6145
SEARO,2020-05-26,217540,6371
SEARO,2020-05-27,227353,6633
SEARO,2020-05-28,237656,6849
SEARO,2020-05-29,249250,7166
SEARO,2020-05-30,260252,7452
SEARO,2020-05-31,272585,7757
SEARO,2020-06-01,283504,8009
SEARO,2020-06-02,296186,8291
SEARO,2020-06-03,309470,8623
SEARO,2020-06-04,322805,8957
SEARO,2020-06-05,336102,9323
SEARO,2020-06-06,350528,9689
SEARO,2020-06-07,365073,10042
SEARO,2020-06-08,377446,10383
SEARO,2020-06-09,392234,10746
SEARO,2020-06-10,407987,11176
SEARO,2020-06-11,423568,11648
SEARO,2020-06-12,439953,12132
SEARO,2020-06-13,456138,12530
SEARO,2020-06-14,471975,12927
SEARO,2020-06-15,486607,13424
SEARO,2020-06-16,503130,15516
SEARO,2020-06-17,521893,15946
SEARO,2020-06-18,541571,16391
SEARO,2020-06-19,561047,16836
SEARO,2020-06-20,581799,17236
SEARO,2020-06-21,601816,17738
SEARO,2020-06-22,620343,18123
SEARO,2020-06-23,641025,18670
SEARO,2020-06-24,663188,19169
SEARO,2020-06-25,686957,19658
SEARO,2020-06-26,710948,20143
SEARO,2020-06-27,736568,20629
SEARO,2020-06-28,761688,21090
SEARO,2020-06-29,785621,21604
SEARO,2020-06-30,809203,22246
SEARO,2020-07-01,834303,22784
SEARO,2020-07-02,862408,23254
SEARO,2020-07-03,890300,23790
SEARO,2020-07-04,919325,24484
SEARO,2020-07-05,947935,25043
SEARO,2020-07-06,975069,25633
SEARO,2020-07-07,1002717,26235
SEARO,2020-07-08,1033917,26823
SEARO,2020-07-09,1065948,27401
SEARO,2020-07-10,1098712,28011
SEARO,2020-07-11,1131051,28653
SEARO,2020-07-12,1164763,29271
SEARO,2020-07-13,1197537,29900
SEARO,2020-07-14,1232315,30576
SEARO,2020-07-15,1270209,31311
SEARO,2020-07-16,1310238,32107
SEARO,2020-07-17,1349687,32919
SEARO,2020-07-18,1391644,33555
SEARO,2020-07-19,1436202,34394
SEARO,2020-07-20,1477861,35136
SEARO,2020-07-21,1521942,35930
SEARO,2020-07-22,1572351,37232
SEARO,2020-07-23,1625739,38155
SEARO,2020-07-24,1679152,39041
SEARO,2020-07-25,1732209,39819
SEARO,2020-07-26,1786705,40654
SEARO,2020-07-27,1837721,41389
SEARO,2020-07-28,1892520,42264
SEARO,2020-07-29,1950432,43152
SEARO,2020-07-30,2010437,44070
SEARO,2020-07-31,2073258,44940
SEARO,2020-08-01,2132355,45876
SEARO,2020-08-02,2188018,46701
SEARO,2020-08-03,2242240,47607
SEARO,2020-08-04,2297782,48594
SEARO,2020-08-05,2359422,49612
SEARO,2020-08-06,2426899,50624
SEARO,2020-08-07,2494251,51668
SEARO,2020-08-08,2564807,52643
SEARO,2020-08-09,2631834,53757
SEARO,2020-08-10,2689927,54729
SEARO,2020-08-11,2756584,55661
SEARO,2020-08-12,2829221,56741
SEARO,2020-08-13,2898758,57860
SEARO,2020-08-14,2970138,58942
SEARO,2020-08-15,3039697,59979
SEARO,2020-08-16,3102667,61053
SEARO,2020-08-17,3162088,62031
SEARO,2020-08-18,3233179,63253
SEARO,2020-08-19,3307871,64340
SEARO,2020-08-20,3382395,65440
SEARO,2020-08-21,3457111,66527
SEARO,2020-08-22,3532294,67594
SEARO,2020-08-23,3599011,68564
SEARO,2020-08-24,3663977,69548
SEARO,2020-08-25,3736880,70766
SEARO,2020-08-26,3818870,71934
SEARO,2020-08-27,3902102,73172
SEARO,2020-08-28,3985099,74355
SEARO,2020-08-29,4070111,75435
SEARO,2020-08-30,4155692,76533
SEARO,2020-08-31,4230589,77465
SEARO,2020-09-01,4314837,78625
SEARO,2020-09-02,4404706,79809
SEARO,2020-09-03,4496139,81064
SEARO,2020-09-04,4589899,82255
SEARO,2020-09-05,4686899,83452
SEARO,2020-09-06,4784909,84587
SEARO,2020-09-07,4866178,85869
SEARO,2020-09-08,4962156,87120
SEARO,2020-09-09,5064182,88445
SEARO,2020-09-10,5168283,89826
SEARO,2020-09-11,5273300,91155
SEARO,2020-09-12,5374274,92419
SEARO,2020-09-13,5474147,93677
SEARO,2020-09-14,5562545,94904
SEARO,2020-09-15,5660762,96368
SEARO,2020-09-16,5766166,97676
SEARO,2020-09-17,5869725,99032
SEARO,2020-09-18,5970484,100406
SEARO,2020-09-19,6070673,101722
SEARO,2020-09-20,6165672,103009
SEARO,2020-09-21,6247868,104252
SEARO,2020-09-22,6335901,105515
SEARO,2020-09-23,6433408,106865
SEARO,2020-09-24,6528230,108203
SEARO,2020-09-25,6622082,109460
SEARO,2020-09-26,6718743,110741
SEARO,2020-09-27,6809116,111930
SEARO,2020-09-28,6886036,112860
SEARO,2020-09-29,6974404,114230
SEARO,2020-09-30,7069488,115613
SEARO,2020-10-01,7159855,116868
SEARO,2020-10-02,7249262,118129
SEARO,2020-10-03,7333311,119197
SEARO,2020-10-04,7416813,120266
SEARO,2020-10-05,7485365,121332
SEARO,2020-10-06,7566633,122510
SEARO,2020-10-07,7656597,123660
SEARO,2020-10-08,7739208,124825
SEARO,2020-10-09,7821409,125876
SEARO,2020-10-10,7908771,126954
SEARO,2020-10-11,7986360,127941
SEARO,2020-10-12,8050681,128800
SEARO,2020-10-13,8124786,129684
SEARO,2020-10-14,8202325,130574
SEARO,2020-10-15,8273617,131586
SEARO,2020-10-16,8350329,132623
SEARO,2020-10-17,8422640,133814
SEARO,2020-10-18,8487257,134528
SEARO,2020-10-19,8543875,135313
SEARO,2020-10-20,8608358,136202
SEARO,2020-10-21,8677328,137105
SEARO,2020-10-22,8743250,137969
SEARO,2020-10-23,8810000,138807
SEARO,2020-10-24,8869438,139571
SEARO,2020-10-25,8923921,140186
SEARO,2020-10-26,8969162,140860
SEARO,2020-10-27,9019514,141542
SEARO,2020-10-28,9078683,142210
SEARO,2020-10-29,9137521,142936
SEARO,2020-10-30,9195424,143622
SEARO,2020-10-31,9250582,144232
SEARO,2020-11-01,9305254,144862
SEARO,2020-11-02,9351654,145533
SEARO,2020-11-03,9407110,146210
SEARO,2020-11-04,9467371,147102
SEARO,2020-11-05,9525406,147928
SEARO,2020-11-06,9585090,148658
SEARO,2020-11-07,9641386,149367
SEARO,2020-11-08,9697789,149996
SEARO,2020-11-09,9743087,150583
SEARO,2020-11-10,9797706,151235
SEARO,2020-11-11,9855942,151928
SEARO,2020-11-12,9909283,152605
SEARO,2020-11-13,9965593,153311
SEARO,2020-11-14,10017717,153917
SEARO,2020-11-15,10057603,154473
SEARO,2020-11-16,10094516,155054
SEARO,2020-11-17,10141763,155721
SEARO,2020-11-18,10196971,156479
SEARO,2020-11-19,10254493,157237
SEARO,2020-11-20,10311862,157936
SEARO,2020-11-21,10367643,158602
SEARO,2020-11-22,10421976,159298
SEARO,2020-11-23,10469902,159967
SEARO,2020-11-24,10524719,160647
SEARO,2020-11-25,10580936,161374
SEARO,2020-11-26,10634062,162073
SEARO,2020-11-27,10686367,162768
SEARO,2020-11-28,10738435,163487
SEARO,2020-11-29,10791057,164220
SEARO,2020-11-30,10832656,164921
SEARO,2020-12-01,10874531,165576
SEARO,2020-12-02,10925199,166336
SEARO,2020-12-03,10970417,167020
SEARO,2020-12-04,11024888,167827
SEARO,2020-12-05,11072871,168514
SEARO,2020-12-06,11115896,169119
SEARO,2020-12-07,11153988,169730
SEARO,2020-12-08,11197093,170341
SEARO,2020-12-09,11234890,170912
SEARO,2020-12-10,11280581,171642
SEARO,2020-12-11,11321026,172263
SEARO,2020-12-12,11359967,172856
SEARO,2020-12-13,11400669,173490
SEARO,2020-12-14,11432444,174061
SEARO,2020-12-15,11469621,174681
SEARO,2020-12-16,11502445,175245
SEARO,2020-12-17,11536574,175805
SEARO,2020-12-18,11574248,176338
SEARO,2020-12-19,11612484,176894
SEARO,2020-12-20,11647935,177518
SEARO,2020-12-21,11677798,178086
SEARO,2020-12-22,11711920,178635
SEARO,2020-12-23,11747352,179147
SEARO,2020-12-24,11781966,179728
SEARO,2020-12-25,11814783,180286
SEARO,2020-12-26,11842943,180774
SEARO,2020-12-27,11872764,181354
SEARO,2020-12-28,11897685,181873
SEARO,2020-12-29,11929227,182463
SEARO,2020-12-30,11962531,183068
SEARO,2020-12-31,11992914,183566
SEARO,2021-01-01,12020796,183990
SEARO,2021-01-02,12051680,184529
SEARO,2021-01-03,12077961,184975
SEARO,2021-01-04,12104155,185404
SEARO,2021-01-05,12132718,185919
SEARO,2021-01-06,12164959,186372
SEARO,2021-01-07,12195269,186881
SEARO,2021-01-08,12227203,187385
SEARO,2021-01-09,12258494,187835
SEARO,2021-01-10,12286943,188217
SEARO,2021-01-11,12310882,188652
SEARO,2021-01-12,12338500,189177
SEARO,2021-01-13,12370310,189745
SEARO,2021-01-14,12400451,190274
SEARO,2021-01-15,12429472,190688
SEARO,2021-01-16,12462277,191232
SEARO,2021-01-17,12490396,191647
SEARO,2021-01-18,12511738,192125
SEARO,2021-01-19,12538088,192624
SEARO,2021-01-20,12568842,193080
SEARO,2021-01-21,12596693,193612
SEARO,2021-01-22,12627957,194072
SEARO,2021-01-23,12657205,194485
SEARO,2021-01-24,12684286,194829
SEARO,2021-01-25,12705992,195287
SEARO,2021-01-26,12733732,195761
SEARO,2021-01-27,12761231,196329
SEARO,2021-01-28,12796344,197260
SEARO,2021-01-29,12819711,197254
SEARO,2021-01-30,12856582,197743
SEARO,2021-01-31,12877617,198138
SEARO,2021-02-01,12904898,198548
SEARO,2021-02-02,12928884,198995
SEARO,2021-02-03,12956353,199322
SEARO,2021-02-04,12982896,199707
SEARO,2021-02-05,13008135,200016
SEARO,2021-02-06,13034367,200299
SEARO,2021-02-07,13058414,200572
SEARO,2021-02-08,13077279,200898
SEARO,2021-02-09,13098512,201218
SEARO,2021-02-10,13121405,201540
SEARO,2021-02-11,13141454,201865
SEARO,2021-02-12,13165289,202260
SEARO,2021-02-13,13187843,202640
SEARO,2021-02-14,13207570,202993
SEARO,2021-02-15,13224716,203277
SEARO,2021-02-16,13248123,203640
SEARO,2021-02-17,13271888,203950
SEARO,2021-02-18,13294754,204231
SEARO,2021-02-19,13321354,204556
SEARO,2021-02-20,13344652,204831
SEARO,2021-02-21,13367143,205092
SEARO,2021-02-22,13389650,205397
SEARO,2021-02-23,13414119,205845
SEARO,2021-02-24,13439990,206857
SEARO,2021-02-25,13466359,207249
SEARO,2021-02-26,13491938,207723
SEARO,2021-02-27,13516646,208049
SEARO,2021-02-28,13538763,208352
SEARO,2021-03-01,13557775,208596
SEARO,2021-03-02,13580981,208932
SEARO,2021-03-03,13606471,209229
SEARO,2021-03-04,13631901,209533
SEARO,2021-03-05,13657264,210009
SEARO,2021-03-06,13683845,210249
SEARO,2021-03-07,13709867,210475
SEARO,2021-03-08,13733599,210852
SEARO,2021-03-09,13758318,211198
SEARO,2021-03-10,13788422,211514
SEARO,2021-03-11,13816821,211759
SEARO,2021-03-12,13852472,212115
SEARO,2021-03-13,13883814,212390
SEARO,2021-03-14,13916856,212627
SEARO,2021-03-15,13949173,212936
SEARO,2021-03-16,13985836,213330
SEARO,2021-03-17,14030660,213676
SEARO,2021-03-18,14080336,214081
SEARO,2021-03-19,14130330,214495
SEARO,2021-03-20,14182126,214825
SEARO,2021-03-21,14236610,215166
SEARO,2021-03-22,14286503,215563
SEARO,2021-03-23,14343620,216014
SEARO,2021-03-24,14406489,216407
SEARO,2021-03-25,14475947,216798
SEARO,2021-03-26,14547748,217216
SEARO,2021-03-27,14619189,217770
SEARO,2021-03-28,14695861,218187
SEARO,2021-03-29,14762821,218637
SEARO,2021-03-30,14826212,219213
SEARO,2021-03-31,14910544,219830
SEARO,2021-04-01,15005369,220557
SEARO,2021-04-02,15107197,221417
SEARO,2021-04-03,15210757,222086
SEARO,2021-04-04,15328931,223049
SEARO,2021-04-05,15437085,223696
SEARO,2021-04-06,15564903,224561
SEARO,2021-04-07,15704709,225399
SEARO,2021-04-08,15850169,226441
SEARO,2021-04-09,16009120,227401
SEARO,2021-04-10,16173454,228415
SEARO,2021-04-11,16354957,229488
SEARO,2021-04-12,16529646,230590
SEARO,2021-04-13,16728367,231821
SEARO,2021-04-14,16940916,233081
SEARO,2021-04-15,17170538,234536
SEARO,2021-04-16,17417070,236110
SEARO,2021-04-17,17689025,237846
SEARO,2021-04-18,17976120,239683
SEARO,2021-04-19,18245460,241708
SEARO,2021-04-20,18553586,244045
SEARO,2021-04-21,18883917,246494
SEARO,2021-04-22,19231589,249030
SEARO,2021-04-23,19591464,251922
SEARO,2021-04-24,19954590,254945
SEARO,2021-04-25,20323279,257990
SEARO,2021-04-26,20658845,261053
SEARO,2021-04-27,21037618,264618
SEARO,2021-04-28,21434121,268568
SEARO,2021-04-29,21837758,272421
SEARO,2021-04-30,22257082,276241
SEARO,2021-05-01,22665369,280180
SEARO,2021-05-02,23052837,283865
SEARO,2021-05-03,23427163,287598
SEARO,2021-05-04,23828163,291728
SEARO,2021-05-05,24261356,296057
SEARO,2021-05-06,24696838,300254
SEARO,2021-05-07,25120073,304745
SEARO,2021-05-08,25550169,309216
SEARO,2021-05-09,25936765,313297
SEARO,2021-05-10,26287308,317599
SEARO,2021-05-11,26657536,322384
SEARO,2021-05-12,27039616,326905
SEARO,2021-05-13,27401172,331188
SEARO,2021-05-14,27750821,335607
SEARO,2021-05-15,28079250,340087
SEARO,2021-05-16,28377379,344504
SEARO,2021-05-17,28668312,349353
SEARO,2021-05-18,28955758,354368
SEARO,2021-05-19,29254991,358799
SEARO,2021-05-20,29538226,363479
SEARO,2021-05-21,29817139,368087
SEARO,2021-05-22,30083981,372245
SEARO,2021-05-23,30329112,377114
SEARO,2021-05-24,30546132,381021
SEARO,2021-05-25,30777832,385664
SEARO,2021-05-26,31009216,389886
SEARO,2021-05-27,31209531,393759
SEARO,2021-05-28,31404388,397746
SEARO,2021-05-29,31599365,401713
SEARO,2021-05-30,31772477,405230
SEARO,2021-05-31,31919995,408358
SEARO,2021-06-01,32071273,411907
SEARO,2021-06-02,32224814,415249
SEARO,2021-06-03,32377130,418333
SEARO,2021-06-04,32518284,422134
SEARO,2021-06-05,32650760,425113
SEARO,2021-06-06,32769250,427938
SEARO,2021-06-07,32874700,430496
SEARO,2021-06-08,32984295,433081
SEARO,2021-06-09,33097986,439604
SEARO,2021-06-10,33208833,443429
SEARO,2021-06-11,33312326,447863
SEARO,2021-06-12,33396156,451291
SEARO,2021-06-13,33498567,455680
SEARO,2021-06-14,33581858,458948
SEARO,2021-06-15,33662677,461820
SEARO,2021-06-16,33751755,464557
SEARO,2021-06-17,33838555,466616
SEARO,2021-06-18,33924095,468781
SEARO,2021-06-19,34007111,470798
SEARO,2021-06-20,34085363,472798
SEARO,2021-06-21,34151390,474404
SEARO,2021-06-22,34234995,476317
SEARO,2021-06-23,34318168,478298
SEARO,2021-06-24,34404762,480165
SEARO,2021-06-25,34486928,482009
SEARO,2021-06-26,34570405,483833
SEARO,2021-06-27,34651991,485464
SEARO,2021-06-28,34728291,486974
SEARO,2021-06-29,34811410,488516
SEARO,2021-06-30,34901699,490249
SEARO,2021-07-01,34989732,491842
SEARO,2021-07-02,35082705,493459
SEARO,2021-07-03,35171185,495147
SEARO,2021-07-04,35258532,496749
SEARO,2021-07-05,35344283,498171
SEARO,2021-07-06,35442820,500161
SEARO,2021-07-07,35547557,502393
SEARO,2021-07-08,35646388,504112
SEARO,2021-07-09,35760703,506999
SEARO,2021-07-10,35866404,509167
SEARO,2021-07-11,35967982,511348
SEARO,2021-07-12,36066711,513172
SEARO,2021-07-13,36186388,516609
SEARO,2021-07-14,36315355,518677
SEARO,2021-07-15,36440314,520776
SEARO,2021-07-16,36564177,523072
SEARO,2021-07-17,36684245,525311
SEARO,2021-07-18,36798436,527531
SEARO,2021-07-19,36895686,529914
SEARO,2021-07-20,37008877,535827
SEARO,2021-07-21,37114752,538326
SEARO,2021-07-22,37226878,540915
SEARO,2021-07-23,37345309,543684
SEARO,2021-07-24,37462395,546326
SEARO,2021-07-25,37574251,548778
SEARO,2021-07-26,37671967,551483
SEARO,2021-07-27,37798881,554978
SEARO,2021-07-28,37932912,558274
SEARO,2021-07-29,38064359,561544
SEARO,2021-07-30,38188401,564704
SEARO,2021-07-31,38305244,567921
SEARO,2021-08-01,38417821,570795
SEARO,2021-08-02,38512711,573623
SEARO,2021-08-03,38598329,576178
WPRO,2020-03-09,89350,3190
WPRO,2020-03-10,89532,3212
WPRO,2020-03-11,89929,3242
WPRO,2020-03-12,90174,3263
WPRO,2020-03-13,90446,3280
WPRO,2020-03-14,90839,3299
WPRO,2020-03-15,91298,3320
WPRO,2020-03-16,91676,3350
WPRO,2020-03-17,92095,3360
WPRO,2020-03-18,92589,3380
WPRO,2020-03-19,93237,3400
WPRO,2020-03-20,93820,3409
WPRO,2020-03-21,94628,3435
WPRO,2020-03-22,95485,3452
WPRO,2020-03-23,96606,3486
WPRO,2020-03-24,97651,3508
WPRO,2020-03-25,98692,3529
WPRO,2020-03-26,99779,3554
WPRO,2020-03-27,100648,3581
WPRO,2020-03-28,102189,3609
WPRO,2020-03-29,103761,3641
WPRO,2020-03-30,104543,3664
WPRO,2020-03-31,106050,3688
WPRO,2020-04-01,107476,3712
WPRO,2020-04-02,108714,3749
WPRO,2020-04-03,109897,3792
WPRO,2020-04-04,111044,3828
WPRO,2020-04-05,111935,3856
WPRO,2020-04-06,113404,3885
WPRO,2020-04-07,114299,3921
WPRO,2020-04-08,115322,3940
WPRO,2020-04-09,116586,3972
WPRO,2020-04-10,118105,4008
WPRO,2020-04-11,119376,4048
WPRO,2020-04-12,120900,4116
WPRO,2020-04-13,122788,4179
WPRO,2020-04-14,123801,4214
WPRO,2020-04-15,125165,4238
WPRO,2020-04-16,126849,4288
WPRO,2020-04-17,129363,5623
WPRO,2020-04-18,131201,5674
WPRO,2020-04-19,132639,5705
WPRO,2020-04-20,134353,5726
WPRO,2020-04-21,136053,5767
WPRO,2020-04-22,137665,5801
WPRO,2020-04-23,139521,5842
WPRO,2020-04-24,141164,5892
WPRO,2020-04-25,142447,5930
WPRO,2020-04-26,144155,5957
WPRO,2020-04-27,145418,5985
WPRO,2020-04-28,146373,6024
WPRO,2020-04-29,147574,6064
WPRO,2020-04-30,148804,6116
WPRO,2020-05-01,150129,6132
WPRO,2020-05-02,151087,6185
WPRO,2020-05-03,152463,6213
WPRO,2020-05-04,153702,6244
WPRO,2020-05-05,154794,6311
WPRO,2020-05-06,156156,6358
WPRO,2020-05-07,157551,6407
WPRO,2020-05-08,158638,6431
WPRO,2020-05-09,159716,6457
WPRO,2020-05-10,160908,6472
WPRO,2020-05-11,161932,6499
WPRO,2020-05-12,163175,6535
WPRO,2020-05-13,164328,6584
WPRO,2020-05-14,165652,6644
WPRO,2020-05-15,166374,6662
WPRO,2020-05-16,167098,6681
WPRO,2020-05-17,167827,6700
WPRO,2020-05-18,168551,6719
WPRO,2020-05-19,170019,6752
WPRO,2020-05-20,171009,6776
WPRO,2020-05-21,171764,6785
WPRO,2020-05-22,172789,6823
WPRO,2020-05-23,173722,6844
WPRO,2020-05-24,174634,6861
WPRO,2020-05-25,175497,6877
WPRO,2020-05-26,176501,6908
WPRO,2020-05-27,177512,6940
WPRO,2020-05-28,178572,6967
WPRO,2020-05-29,180481,6995
WPRO,2020-05-30,181752,7015
WPRO,2020-05-31,183277,7028
WPRO,2020-06-01,184379,7034
WPRO,2020-06-02,185414,7042
WPRO,2020-06-03,186939,7057
WPRO,2020-06-04,188456,7070
WPRO,2020-06-05,189090,7078
WPRO,2020-06-06,190288,7094
WPRO,2020-06-07,191353,7105
WPRO,2020-06-08,192410,7113
WPRO,2020-06-09,193233,7120
WPRO,2020-06-10,194529,7136
WPRO,2020-06-11,195531,7146
WPRO,2020-06-12,196752,7166
WPRO,2020-06-13,197870,7192
WPRO,2020-06-14,198981,7208
WPRO,2020-06-15,199904,7218
WPRO,2020-06-16,200600,7227
WPRO,2020-06-17,201474,7237
WPRO,2020-06-18,202472,7250
WPRO,2020-06-19,203464,7264
WPRO,2020-06-20,204827,7302
WPRO,2020-06-21,205928,7322
WPRO,2020-06-22,206931,7330
WPRO,2020-06-23,208355,7343
WPRO,2020-06-24,209177,7370
WPRO,2020-06-25,210257,7386
WPRO,2020-06-26,211672,7399
WPRO,2020-06-27,212935,7413
WPRO,2020-06-28,214045,7421
WPRO,2020-06-29,215461,7433
WPRO,2020-06-30,217035,7444
WPRO,2020-07-01,218543,7450
WPRO,2020-07-02,219329,7455
WPRO,2020-07-03,221556,7462
WPRO,2020-07-04,223643,7474
WPRO,2020-07-05,226617,7481
WPRO,2020-07-06,229357,7490
WPRO,2020-07-07,231510,7498
WPRO,2020-07-08,234578,7505
WPRO,2020-07-09,236577,7508
WPRO,2020-07-10,238685,7556
WPRO,2020-07-11,240842,7570
WPRO,2020-07-12,241759,7572
WPRO,2020-07-13,245544,7800
WPRO,2020-07-14,247164,7805
WPRO,2020-07-15,249340,7823
WPRO,2020-07-16,252844,7857
WPRO,2020-07-17,256074,7880
WPRO,2020-07-18,259605,7997
WPRO,2020-07-19,263063,8061
WPRO,2020-07-20,265495,8067
WPRO,2020-07-21,268940,8078
WPRO,2020-07-22,272008,8087
WPRO,2020-07-23,275830,8122
WPRO,2020-07-24,279600,8140
WPRO,2020-07-25,283601,8167
WPRO,2020-07-26,287440,8216
WPRO,2020-07-27,290893,8240
WPRO,2020-07-28,294489,8252
WPRO,2020-07-29,298151,8281
WPRO,2020-07-30,304482,8320
WPRO,2020-07-31,311170,8377
WPRO,2020-08-01,318483,8409
WPRO,2020-08-02,325505,8440
WPRO,2020-08-03,331452,8503
WPRO,2020-08-04,339766,8534
WPRO,2020-08-05,346303,8566
WPRO,2020-08-06,351895,8611
WPRO,2020-08-07,357604,8648
WPRO,2020-08-08,364101,8709
WPRO,2020-08-09,369236,8794
WPRO,2020-08-10,377845,8852
WPRO,2020-08-11,382248,8896
WPRO,2020-08-12,388448,9022
WPRO,2020-08-13,393731,9063
WPRO,2020-08-14,401623,9106
WPRO,2020-08-15,407931,9282
WPRO,2020-08-16,413216,9369
WPRO,2020-08-17,418069,9421
WPRO,2020-08-18,424529,9464
WPRO,2020-08-19,430636,9598
WPRO,2020-08-20,436496,9718
WPRO,2020-08-21,442743,9799
WPRO,2020-08-22,449370,9854
WPRO,2020-08-23,453522,9912
WPRO,2020-08-24,459401,9944
WPRO,2020-08-25,463526,9996
WPRO,2020-08-26,470056,10137
WPRO,2020-08-27,474806,10280
WPRO,2020-08-28,480407,10401
WPRO,2020-08-29,485371,10538
WPRO,2020-08-30,491002,10664
WPRO,2020-08-31,495437,10763
WPRO,2020-09-01,499902,10826
WPRO,2020-09-02,503159,10873
WPRO,2020-09-03,506125,10971
WPRO,2020-09-04,510860,11093
WPRO,2020-09-05,514350,11179
WPRO,2020-09-06,518010,11278
WPRO,2020-09-07,520091,11314
WPRO,2020-09-08,524178,11368
WPRO,2020-09-09,528214,11468
WPRO,2020-09-10,532914,11570
WPRO,2020-09-11,538236,11633
WPRO,2020-09-12,544078,11840
WPRO,2020-09-13,548403,11946
WPRO,2020-09-14,553770,12220
WPRO,2020-09-15,557961,12267
WPRO,2020-09-16,562247,12355
WPRO,2020-09-17,566420,12433
WPRO,2020-09-18,570459,12499
WPRO,2020-09-19,575283,12621
WPRO,2020-09-20,579417,12691
WPRO,2020-09-21,583538,12710
WPRO,2020-09-22,585777,12774
WPRO,2020-09-23,589233,12828
WPRO,2020-09-24,591986,12883
WPRO,2020-09-25,595425,12976
WPRO,2020-09-26,598077,13077
WPRO,2020-09-27,601994,13147
WPRO,2020-09-28,605718,13195
WPRO,2020-09-29,608458,13280
WPRO,2020-09-30,611644,13355
WPRO,2020-10-01,615120,13424
WPRO,2020-10-02,618767,13488
WPRO,2020-10-03,622508,13571
WPRO,2020-10-04,626656,13678
WPRO,2020-10-05,630147,13746
WPRO,2020-10-06,633356,13779
WPRO,2020-10-07,637302,13847
WPRO,2020-10-08,640723,14007
WPRO,2020-10-09,644724,14100
WPRO,2020-10-10,648304,14199
WPRO,2020-10-11,652085,14290
WPRO,2020-10-12,657226,14308
WPRO,2020-10-13,660273,14359
WPRO,2020-10-14,663698,14455
WPRO,2020-10-15,667175,14515
WPRO,2020-10-16,671681,14561
WPRO,2020-10-17,676120,14651
WPRO,2020-10-18,680002,14717
WPRO,2020-10-19,684767,14750
WPRO,2020-10-20,687715,14773
WPRO,2020-10-21,690538,14842
WPRO,2020-10-22,694422,14895
WPRO,2020-10-23,698507,15049
WPRO,2020-10-24,702626,15089
WPRO,2020-10-25,706468,15145
WPRO,2020-10-26,710660,15227
WPRO,2020-10-27,713569,15253
WPRO,2020-10-28,717196,15330
WPRO,2020-10-29,721375,15370
WPRO,2020-10-30,725116,15423
WPRO,2020-10-31,728542,15471
WPRO,2020-11-01,732806,15501
WPRO,2020-11-02,738139,15553
WPRO,2020-11-03,741592,15624
WPRO,2020-11-04,744691,15690
WPRO,2020-11-05,748753,15748
WPRO,2020-11-06,754460,15816
WPRO,2020-11-07,759057,15847
WPRO,2020-11-08,763722,15909
WPRO,2020-11-09,768629,16043
WPRO,2020-11-10,772161,16083
WPRO,2020-11-11,776416,16148
WPRO,2020-11-12,780702,16170
WPRO,2020-11-13,785949,16220
WPRO,2020-11-14,790625,16278
WPRO,2020-11-15,795325,16326
WPRO,2020-11-16,800312,16343
WPRO,2020-11-17,804383,16394
WPRO,2020-11-18,808541,16506
WPRO,2020-11-19,813976,16562
WPRO,2020-11-20,819494,16617
WPRO,2020-11-21,825219,16697
WPRO,2020-11-22,831301,16756
WPRO,2020-11-23,837884,16824
WPRO,2020-11-24,843519,16851
WPRO,2020-11-25,847954,16900
WPRO,2020-11-26,852976,16955
WPRO,2020-11-27,858880,17001
WPRO,2020-11-28,865284,17113
WPRO,2020-11-29,871872,17190
WPRO,2020-11-30,877781,17231
WPRO,2020-12-01,883074,17280
WPRO,2020-12-02,887913,17335
WPRO,2020-12-03,893517,17402
WPRO,2020-12-04,899001,17502
WPRO,2020-12-05,905048,17570
WPRO,2020-12-06,911362,17637
WPRO,2020-12-07,917268,17681
WPRO,2020-12-08,922521,17840
WPRO,2020-12-09,927676,17899
WPRO,2020-12-10,934961,17981
WPRO,2020-12-11,942185,18041
WPRO,2020-12-12,949237,18109
WPRO,2020-12-13,955697,18148
WPRO,2020-12-14,961747,18213
WPRO,2020-12-15,967995,18348
WPRO,2020-12-16,973927,18434
WPRO,2020-12-17,981010,18531
WPRO,2020-12-18,989052,18614
WPRO,2020-12-19,995893,18714
WPRO,2020-12-20,1003101,18814
WPRO,2020-12-21,1010751,18881
WPRO,2020-12-22,1017279,19016
WPRO,2020-12-23,1023604,19116
WPRO,2020-12-24,1031113,19201
WPRO,2020-12-25,1039530,19285
